timestamp,stimu,emo,beta_l_alpha_l,pnn50,threshold_b_a,threshold_pnn
2024-07-16 14:39:36.118,Rest1,Rest,1.4746204396102425,0.7666666507720947,0.6000000238418579,0.46666666865348816,0.36666667461395264,0.3333333432674408,-1.0,-1.0
2024-07-16 14:39:36.992,Rest1,Rest,0.7698352394126549,0.800000011920929,0.6333333253860474,0.5,0.4000000059604645,0.36666667461395264,-1.0,-1.0
2024-07-16 14:39:37.992,Rest1,Rest,2.2990366088631986,0.800000011920929,0.6333333253860474,0.5,0.4000000059604645,0.36666667461395264,-1.0,-1.0
2024-07-16 14:39:38.997,Rest1,Rest,0.5451626886735569,0.800000011920929,0.6333333253860474,0.5,0.4333333373069763,0.4000000059604645,-1.0,-1.0
2024-07-16 14:39:39.991,Rest1,Rest,0.5211766297810921,0.800000011920929,0.6666666865348816,0.5333333611488342,0.46666666865348816,0.4333333373069763,-1.0,-1.0
2024-07-16 14:39:40.992,Rest1,Rest,1.149267807360272,0.800000011920929,0.6666666865348816,0.5666666626930237,0.46666666865348816,0.4333333373069763,-1.0,-1.0
2024-07-16 14:39:41.991,Rest1,Rest,0.8600408775399153,0.800000011920929,0.7333333492279053,0.6333333253860474,0.5,0.46666666865348816,-1.0,-1.0
2024-07-16 14:39:42.992,Rest1,Rest,0.46558806886194964,0.800000011920929,0.7333333492279053,0.6000000238418579,0.46666666865348816,0.4333333373069763,-1.0,-1.0
2024-07-16 14:39:43.992,Rest1,Rest,0.6342420534203529,0.800000011920929,0.7333333492279053,0.6000000238418579,0.4333333373069763,0.4000000059604645,-1.0,-1.0
2024-07-16 14:39:44.992,Rest1,Rest,2.1362766621684224,0.8333333134651184,0.7666666507720947,0.6333333253860474,0.46666666865348816,0.4333333373069763,-1.0,-1.0
2024-07-16 14:39:45.991,Rest1,Rest,0.7650291982627612,0.8333333134651184,0.7666666507720947,0.6333333253860474,0.5,0.46666666865348816,-1.0,-1.0
2024-07-16 14:39:46.991,Rest1,Rest,1.3443704927934477,0.8333333134651184,0.7666666507720947,0.6333333253860474,0.5,0.46666666865348816,-1.0,-1.0
2024-07-16 14:39:47.991,Rest1,Rest,0.6985616806552698,0.8999999761581421,0.8333333134651184,0.699999988079071,0.5666666626930237,0.5333333611488342,-1.0,-1.0
2024-07-16 14:39:48.991,Rest1,Rest,1.2532986841045917,0.8999999761581421,0.8333333134651184,0.699999988079071,0.5666666626930237,0.5333333611488342,-1.0,-1.0
