timestamp,stimu,emo,beta_l_alpha_l,pnn10,pnn20,pnn30,pnn40,pnn50,threshold_b_a,threshold_pnn
2024-07-17 22:34:25.347,Rest2,Anger,3.8506493506493507,0.3333333432674408,0.2666666805744171,0.23333333432674408,0.20000000298023224,0.20000000298023224,1.110091384479267,0.27666667848825455
2024-07-17 22:34:26.347,Rest2,Sadness,0.32874301097535724,0.36666667461395264,0.30000001192092896,0.2666666805744171,0.23333333432674408,0.23333333432674408,1.110091384479267,0.27666667848825455
2024-07-17 22:34:27.347,Rest2,Sadness,0.9042558787942554,0.36666667461395264,0.30000001192092896,0.2666666805744171,0.23333333432674408,0.23333333432674408,1.110091384479267,0.27666667848825455
2024-07-17 22:34:28.347,Rest2,Sadness,0.22683569110172086,0.4333333373069763,0.36666667461395264,0.30000001192092896,0.2666666805744171,0.2666666805744171,1.110091384479267,0.27666667848825455
2024-07-17 22:34:29.348,Rest2,Sadness,0.2540729941942249,0.46666666865348816,0.4000000059604645,0.3333333432674408,0.30000001192092896,0.2666666805744171,1.110091384479267,0.27666667848825455
2024-07-17 22:34:30.347,Rest2,Sadness,0.27229169101320555,0.5333333611488342,0.46666666865348816,0.36666667461395264,0.30000001192092896,0.2666666805744171,1.110091384479267,0.27666667848825455
2024-07-17 22:34:31.348,Rest2,Sadness,0.0802909056949576,0.5333333611488342,0.46666666865348816,0.36666667461395264,0.30000001192092896,0.2666666805744171,1.110091384479267,0.27666667848825455
2024-07-17 22:34:32.348,Rest2,Anger,2.0032626427406197,0.5666666626930237,0.5,0.4000000059604645,0.30000001192092896,0.2666666805744171,1.110091384479267,0.27666667848825455
2024-07-17 22:34:33.348,Rest2,Happy,1.2647002489944454,0.6333333253860474,0.5666666626930237,0.46666666865348816,0.3333333432674408,0.30000001192092896,1.110091384479267,0.27666667848825455
2024-07-17 22:34:34.348,Rest1,Happy,1.5209501814582647,0.6666666865348816,0.6000000238418579,0.46666666865348816,0.3333333432674408,0.30000001192092896,1.110091384479267,0.27666667848825455
2024-07-17 22:34:35.347,Rest1,Relax,0.36463133640552997,0.7333333492279053,0.6666666865348816,0.5333333611488342,0.36666667461395264,0.30000001192092896,1.110091384479267,0.27666667848825455
2024-07-17 22:34:36.348,Rest1,Relax,0.2339983374896093,0.7666666507720947,0.699999988079071,0.5666666626930237,0.36666667461395264,0.30000001192092896,1.110091384479267,0.27666667848825455
2024-07-17 22:34:37.347,Rest1,Happy,1.5091767173571053,0.7666666507720947,0.699999988079071,0.5666666626930237,0.36666667461395264,0.30000001192092896,1.110091384479267,0.27666667848825455
2024-07-17 22:34:38.348,Rest1,Relax,0.5095896061043514,0.7666666507720947,0.699999988079071,0.5666666626930237,0.36666667461395264,0.30000001192092896,1.110091384479267,0.27666667848825455
2024-07-17 22:34:39.348,Rest1,Happy,1.2035667324128863,0.800000011920929,0.7333333492279053,0.6000000238418579,0.4000000059604645,0.3333333432674408,1.110091384479267,0.27666667848825455
2024-07-17 22:34:40.348,Rest1,Happy,1.5773797743914506,0.800000011920929,0.7333333492279053,0.6000000238418579,0.4000000059604645,0.3333333432674408,1.110091384479267,0.27666667848825455
2024-07-17 22:34:41.348,Rest1,Relax,0.2780817621022549,0.7666666507720947,0.699999988079071,0.5666666626930237,0.36666667461395264,0.30000001192092896,1.110091384479267,0.27666667848825455
2024-07-17 22:34:42.348,Rest1,Happy,2.6177622986504137,0.7666666507720947,0.699999988079071,0.6000000238418579,0.36666667461395264,0.30000001192092896,1.110091384479267,0.27666667848825455
2024-07-17 22:34:43.348,Rest1,Relax,0.8021935433864279,0.800000011920929,0.7333333492279053,0.6333333253860474,0.4000000059604645,0.30000001192092896,1.110091384479267,0.27666667848825455
2024-07-17 22:34:44.347,Rest1,Sadness,0.30040795069872406,0.800000011920929,0.7333333492279053,0.6000000238418579,0.36666667461395264,0.2666666805744171,1.110091384479267,0.27666667848825455
2024-07-17 22:34:45.347,Rest1,Sadness,0.8141418265958895,0.800000011920929,0.7333333492279053,0.6000000238418579,0.36666667461395264,0.2666666805744171,1.110091384479267,0.27666667848825455
2024-07-17 22:34:46.347,Rest1,Sadness,0.44895130183220827,0.7666666507720947,0.7333333492279053,0.6000000238418579,0.36666667461395264,0.2666666805744171,1.110091384479267,0.27666667848825455
2024-07-17 22:34:47.348,Rest1,Sadness,0.848229933403435,0.7666666507720947,0.7333333492279053,0.5666666626930237,0.3333333432674408,0.23333333432674408,1.110091384479267,0.27666667848825455
2024-07-17 22:34:48.348,Rest1,Anger,6.739378793288111,0.7666666507720947,0.699999988079071,0.5333333611488342,0.30000001192092896,0.20000000298023224,1.110091384479267,0.27666667848825455
2024-07-17 22:34:49.347,Rest1,Anger,1.8715051258154707,0.7333333492279053,0.6666666865348816,0.5333333611488342,0.30000001192092896,0.20000000298023224,1.110091384479267,0.27666667848825455
2024-07-17 22:34:50.348,Rest1,Anger,1.8538086688894588,0.7333333492279053,0.6666666865348816,0.5333333611488342,0.30000001192092896,0.20000000298023224,1.110091384479267,0.27666667848825455
2024-07-17 22:34:51.347,Rest1,Sadness,0.23949224259520452,0.7333333492279053,0.6666666865348816,0.5,0.2666666805744171,0.20000000298023224,1.110091384479267,0.27666667848825455
2024-07-17 22:34:52.348,Rest1,Sadness,0.5791589830405998,0.7333333492279053,0.6666666865348816,0.5,0.30000001192092896,0.23333333432674408,1.110091384479267,0.27666667848825455
