timestamp,beta_l_alpha_l,pnn50,emo,threshold_b_a,threshold_pnn
2024-07-14 18:58:10.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:11.344,0,0.0,,-1.0,-1.0
2024-07-14 18:58:12.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:13.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:14.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:15.344,0,0.0,,-1.0,-1.0
2024-07-14 18:58:16.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:17.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:18.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:19.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:20.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:21.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:22.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:23.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:24.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:25.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:26.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:27.350,0,0.0,,-1.0,-1.0
2024-07-14 18:58:28.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:29.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:30.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:31.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:32.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:33.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:34.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:35.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:36.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:37.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:38.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:39.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:40.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:41.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:42.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:43.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:44.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:45.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:46.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:47.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:48.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:49.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:50.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:51.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:52.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:53.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:54.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:55.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:56.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:57.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:58.345,0,0.0,,-1.0,-1.0
2024-07-14 18:58:59.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:00.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:01.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:02.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:03.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:04.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:05.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:06.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:07.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:08.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:09.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:10.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:11.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:12.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:13.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:14.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:15.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:16.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:17.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:18.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:19.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:20.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:21.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:22.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:23.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:24.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:25.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:26.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:27.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:28.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:29.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:30.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:31.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:32.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:33.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:34.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:35.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:36.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:37.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:38.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:39.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:40.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:41.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:42.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:43.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:44.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:45.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:46.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:47.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:48.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:49.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:50.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:51.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:52.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:53.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:54.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:55.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:56.345,0,0.0,,-1.0,-1.0
2024-07-14 18:59:57.345,0,0.0,,-1.0,-1.0
