timestamp,beta_l_alpha_l,pnn50,emo,threshold_b_a,threshold_pnn
2024-07-14 19:18:58.310,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:18:59.309,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:00.310,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:01.310,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:02.310,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:03.309,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:04.309,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:05.310,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:06.309,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:07.310,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:08.309,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:09.310,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:10.309,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:11.309,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:12.310,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:13.309,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:14.310,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:15.310,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:16.310,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:17.309,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:19:18.310,0,0.0,Rest,-1.0,-1.0
