timestamp,beta_l_alpha_l,pnn50,emo,threshold_b_a,threshold_pnn
2024-07-14 19:10:33.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:34.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:35.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:36.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:37.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:38.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:39.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:40.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:41.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:42.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:43.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:44.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:45.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:46.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:47.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:48.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:49.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:50.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:51.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:52.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:53.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:54.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:55.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:56.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:57.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:58.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:10:59.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:00.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:01.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:02.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:03.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:04.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:05.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:06.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:07.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:08.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:09.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:10.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:11.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:12.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:13.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:14.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:15.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:16.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:17.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:18.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:19.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:20.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:21.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:22.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:23.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:24.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:25.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:26.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:27.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:28.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:29.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:30.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:31.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:32.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:33.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:34.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:35.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:36.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:37.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:38.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:39.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:40.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:41.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:42.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:43.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:44.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:45.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:46.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:47.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:48.603,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:49.604,0,0.0,Rest,-1.0,-1.0
2024-07-14 19:11:50.603,0,0.0,Rest,-1.0,-1.0
