timestamp,beta_l_alpha_l,pnn50,emo,threshold_b_a,threshold_pnn
2024-07-14 14:57:39.145,0,0.0,,-1.0,-1.0
2024-07-14 14:57:40.144,0,0.0,,-1.0,-1.0
2024-07-14 14:57:41.144,0,0.0,,-1.0,-1.0
2024-07-14 14:57:42.145,0,0.0,,-1.0,-1.0
2024-07-14 14:57:43.144,0,0.0,,-1.0,-1.0
2024-07-14 14:57:44.144,0,0.0,,-1.0,-1.0
2024-07-14 14:57:45.144,0,0.0,,-1.0,-1.0
2024-07-14 14:57:46.144,0,0.0,,-1.0,-1.0
2024-07-14 14:57:47.144,0,0.0,,-1.0,-1.0
2024-07-14 14:57:48.145,0,0.0,,-1.0,-1.0
2024-07-14 14:57:49.145,0,0.0,,-1.0,-1.0
2024-07-14 14:57:50.144,0,0.0,,-1.0,-1.0
2024-07-14 14:57:51.144,0,0.0,,-1.0,-1.0
2024-07-14 14:57:52.144,0,0.0,,-1.0,-1.0
2024-07-14 14:57:53.144,0,0.0,,-1.0,-1.0
2024-07-14 14:57:54.144,0,0.0,,-1.0,-1.0
2024-07-14 14:57:55.145,0,0.0,,-1.0,-1.0
2024-07-14 14:57:56.144,0,0.0,,-1.0,-1.0
2024-07-14 14:57:57.144,0,0.0,,-1.0,-1.0
2024-07-14 14:57:58.144,0,0.0,,-1.0,-1.0
2024-07-14 14:57:59.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:00.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:01.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:02.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:03.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:04.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:05.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:06.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:07.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:08.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:09.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:10.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:11.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:12.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:13.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:14.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:15.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:16.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:17.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:18.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:19.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:20.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:21.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:22.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:23.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:24.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:25.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:26.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:27.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:28.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:29.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:30.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:31.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:32.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:33.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:34.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:35.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:36.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:37.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:38.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:39.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:40.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:41.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:42.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:43.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:44.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:45.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:46.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:47.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:48.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:49.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:50.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:51.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:52.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:53.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:54.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:55.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:56.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:57.144,0,0.0,,-1.0,-1.0
2024-07-14 14:58:58.145,0,0.0,,-1.0,-1.0
2024-07-14 14:58:59.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:00.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:01.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:02.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:03.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:04.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:05.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:06.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:07.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:08.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:09.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:10.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:11.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:12.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:13.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:14.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:15.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:16.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:17.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:18.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:19.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:20.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:21.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:22.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:23.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:24.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:25.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:26.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:27.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:28.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:29.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:30.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:31.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:32.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:33.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:34.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:35.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:36.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:37.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:38.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:39.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:40.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:41.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:42.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:43.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:44.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:45.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:46.144,0,0.0,,-1.0,-1.0
2024-07-14 14:59:47.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:48.145,0,0.0,,-1.0,-1.0
2024-07-14 14:59:49.144,0,0.0,,-1.0,-1.0
