timestamp,beta_l_alpha_l,pnn50,emo,threshold_b_a,threshold_pnn
2024-07-12 21:51:49.906,0,0.0,,-1.0,-1.0
2024-07-12 21:51:50.906,0,0.0,,-1.0,-1.0
2024-07-12 21:51:51.906,0,0.0,,-1.0,-1.0
2024-07-12 21:51:52.906,0,0.0,,-1.0,-1.0
2024-07-12 21:51:53.906,0,0.0,,-1.0,-1.0
2024-07-12 21:51:54.906,0,0.0,,-1.0,-1.0
2024-07-12 21:51:55.906,0,0.0,,-1.0,-1.0
2024-07-12 21:51:56.906,0,0.0,,-1.0,-1.0
2024-07-12 21:51:57.906,0,0.0,,-1.0,-1.0
2024-07-12 21:51:58.906,0,0.0,,-1.0,-1.0
2024-07-12 21:51:59.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:00.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:01.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:02.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:03.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:04.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:05.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:06.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:07.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:08.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:09.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:10.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:11.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:12.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:13.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:14.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:15.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:16.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:17.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:18.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:19.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:20.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:21.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:22.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:23.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:24.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:25.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:26.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:27.905,0,0.0,,-1.0,-1.0
2024-07-12 21:52:28.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:29.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:30.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:31.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:32.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:33.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:34.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:35.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:36.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:37.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:38.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:39.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:40.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:41.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:42.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:43.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:44.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:45.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:46.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:47.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:48.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:49.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:50.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:51.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:52.906,0,0.0,,-1.0,-1.0
2024-07-12 21:52:53.906,0,0.0,,-1.0,-1.0
