timestamp,beta_l_alpha_l,pnn50,emo,threshold_b_a,threshold_pnn
2024-07-14 15:04:04.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:05.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:06.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:07.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:08.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:09.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:10.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:11.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:12.608,0,0.0,,-1.0,-1.0
2024-07-14 15:04:13.608,0,0.0,,-1.0,-1.0
2024-07-14 15:04:14.608,0,0.0,,-1.0,-1.0
2024-07-14 15:04:15.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:16.608,0,0.0,,-1.0,-1.0
2024-07-14 15:04:17.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:18.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:19.608,0,0.0,,-1.0,-1.0
2024-07-14 15:04:20.608,0,0.0,,-1.0,-1.0
2024-07-14 15:04:21.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:22.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:23.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:24.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:25.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:26.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:27.608,0,0.0,,-1.0,-1.0
2024-07-14 15:04:28.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:29.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:30.608,0,0.0,,-1.0,-1.0
2024-07-14 15:04:31.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:32.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:33.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:34.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:35.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:36.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:37.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:38.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:39.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:40.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:41.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:42.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:43.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:44.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:45.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:46.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:47.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:48.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:49.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:50.608,0,0.0,,-1.0,-1.0
2024-07-14 15:04:51.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:52.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:53.607,0,0.0,,-1.0,-1.0
2024-07-14 15:04:54.608,0,0.0,,-1.0,-1.0
2024-07-14 15:04:55.607,0,0.0,,-1.0,-1.0
