timestamp,face
2025-01-09 14:10:47.287,initial
2025-01-09 14:10:48.177,initial
2025-01-09 14:10:49.177,initial
2025-01-09 14:10:50.179,initial
2025-01-09 14:10:51.171,initial
2025-01-09 14:10:52.182,initial
2025-01-09 14:10:53.174,initial
2025-01-09 14:10:54.174,initial
2025-01-09 14:10:55.178,initial
2025-01-09 14:10:56.176,initial
2025-01-09 14:10:57.177,initial
2025-01-09 14:10:58.177,initial
2025-01-09 14:10:59.172,initial
2025-01-09 14:11:00.178,initial
2025-01-09 14:11:01.177,initial
2025-01-09 14:11:02.179,initial
2025-01-09 14:11:03.175,initial
2025-01-09 14:11:04.177,initial
2025-01-09 14:11:05.177,initial
2025-01-09 14:11:06.179,initial
2025-01-09 14:11:07.176,initial
2025-01-09 14:11:08.179,initial
2025-01-09 14:11:09.182,initial
2025-01-09 14:11:10.176,initial
2025-01-09 14:11:11.179,initial
2025-01-09 14:11:12.177,initial
2025-01-09 14:11:13.173,initial
2025-01-09 14:11:14.180,initial
2025-01-09 14:11:15.179,initial
2025-01-09 14:11:16.175,initial
2025-01-09 14:11:17.178,initial
2025-01-09 14:11:18.178,initial
2025-01-09 14:11:19.178,initial
2025-01-09 14:11:20.179,initial
2025-01-09 14:11:21.180,initial
2025-01-09 14:11:22.182,initial
2025-01-09 14:11:23.175,initial
2025-01-09 14:11:24.178,initial
2025-01-09 14:11:25.173,initial
2025-01-09 14:11:26.173,initial
2025-01-09 14:11:27.182,initial
2025-01-09 14:11:28.176,initial
2025-01-09 14:11:29.178,initial
2025-01-09 14:11:30.175,initial
2025-01-09 14:11:31.188,initial
2025-01-09 14:11:32.182,initial
2025-01-09 14:11:33.174,initial
2025-01-09 14:11:34.183,initial
2025-01-09 14:11:35.180,initial
2025-01-09 14:11:36.174,initial
2025-01-09 14:11:37.182,initial
2025-01-09 14:11:38.180,initial
2025-01-09 14:11:39.183,initial
2025-01-09 14:11:40.179,initial
2025-01-09 14:11:41.181,initial
2025-01-09 14:11:42.182,initial
2025-01-09 14:11:43.181,initial
2025-01-09 14:11:44.188,initial
2025-01-09 14:11:45.192,initial
2025-01-09 14:11:46.177,initial
2025-01-09 14:11:47.174,initial
2025-01-09 14:11:48.179,initial
2025-01-09 14:11:49.177,initial
2025-01-09 14:11:50.178,initial
2025-01-09 14:11:51.176,initial
2025-01-09 14:11:52.180,initial
2025-01-09 14:11:53.184,initial
2025-01-09 14:11:54.186,initial
2025-01-09 14:11:55.180,initial
2025-01-09 14:11:56.177,initial
2025-01-09 14:11:57.184,initial
2025-01-09 14:11:58.195,initial
2025-01-09 14:11:59.182,initial
2025-01-09 14:12:00.185,initial
2025-01-09 14:12:01.178,initial
2025-01-09 14:12:02.173,initial
2025-01-09 14:12:03.174,initial
2025-01-09 14:12:04.178,initial
2025-01-09 14:12:05.174,initial
2025-01-09 14:12:06.181,initial
2025-01-09 14:12:07.177,initial
2025-01-09 14:12:08.183,initial
2025-01-09 14:12:09.184,initial
2025-01-09 14:12:10.184,initial
