timestamp,face
2025-04-08 10:16:18.111,relax5
2025-04-08 10:16:28.112,relax5
2025-04-08 10:16:38.104,relax5
2025-04-08 10:16:48.114,relax5
2025-04-08 10:16:58.113,relax5
2025-04-08 10:17:08.114,relax5
2025-04-08 10:17:13.111,sadness5
2025-04-08 10:17:23.112,sadness5
2025-04-08 10:17:33.119,sadness5
2025-04-08 10:17:43.112,relax5
2025-04-08 10:17:48.106,happy5
2025-04-08 10:17:58.120,happy5
2025-04-08 10:18:03.109,sadness5
2025-04-08 10:18:13.114,sadness5
2025-04-08 10:18:23.115,sadness5
2025-04-08 10:18:33.108,anger5
2025-04-08 10:18:38.112,sadness5
2025-04-08 10:18:48.115,sadness5
2025-04-08 10:18:58.112,sadness5
2025-04-08 10:19:08.110,sadness5
2025-04-08 10:19:13.110,anger5
2025-04-08 10:19:23.114,sadness5
2025-04-08 10:19:28.115,anger5
2025-04-08 10:19:38.111,relax5
2025-04-08 10:19:48.112,relax5
2025-04-08 10:19:53.111,happy5
2025-04-08 10:19:58.109,relax5
2025-04-08 10:20:03.112,happy5
2025-04-08 10:20:08.116,anger5
2025-04-08 10:20:13.113,sadness5
2025-04-08 10:20:23.114,anger5
2025-04-08 10:20:28.106,sadness5
2025-04-08 10:20:33.110,anger5
2025-04-08 10:20:38.118,sadness5
2025-04-08 10:20:43.108,anger5
2025-04-08 10:20:53.107,sadness5
2025-04-08 10:21:03.119,sadness5
2025-04-08 10:21:13.112,anger5
2025-04-08 10:21:23.109,sadness5
2025-04-08 10:21:28.113,anger5
2025-04-08 10:21:33.113,sadness5
2025-04-08 10:21:43.107,relax5
2025-04-08 10:21:53.112,sadness5
2025-04-08 10:21:58.106,relax5
2025-04-08 10:22:03.112,anger5
2025-04-08 10:22:08.116,sadness5
2025-04-08 10:22:13.115,anger5
2025-04-08 10:22:18.113,sadness5
2025-04-08 10:22:28.107,sadness5
2025-04-08 10:22:38.114,sadness5
2025-04-08 10:22:43.109,anger5
2025-04-08 10:22:48.112,sadness5
2025-04-08 10:22:58.121,sadness5
2025-04-08 10:23:08.116,sadness5
2025-04-08 10:23:18.109,relax5
2025-04-08 10:23:23.113,happy5
2025-04-08 10:23:28.109,relax5
2025-04-08 10:23:38.116,relax5
2025-04-08 10:23:48.114,relax5
2025-04-08 10:23:58.115,happy5
2025-04-08 10:24:08.114,relax5
2025-04-08 10:24:18.105,happy5
2025-04-08 10:24:23.115,relax5
2025-04-08 10:24:33.114,happy5
2025-04-08 10:24:38.112,relax5
2025-04-08 10:24:48.105,relax5
2025-04-08 10:24:53.113,happy5
2025-04-08 10:24:58.114,relax5
2025-04-08 10:25:08.111,relax5
2025-04-08 10:25:18.112,relax5
2025-04-08 10:25:28.110,relax5
2025-04-08 10:25:38.112,happy5
2025-04-08 10:25:43.111,relax5
2025-04-08 10:25:48.109,happy5
2025-04-08 10:25:53.112,relax5
2025-04-08 10:26:03.109,happy5
2025-04-08 10:26:08.112,relax5
2025-04-08 10:26:13.110,happy5
2025-04-08 10:26:18.108,relax5
2025-04-08 10:26:28.108,relax5
2025-04-08 10:26:38.117,relax5
2025-04-08 10:26:43.112,happy5
2025-04-08 10:26:48.112,relax5
2025-04-08 10:26:58.115,relax5
2025-04-08 10:27:08.114,relax5
2025-04-08 10:27:18.112,happy5
2025-04-08 10:27:23.113,relax5
2025-04-08 10:27:28.112,happy5
2025-04-08 10:27:33.112,relax5
2025-04-08 10:27:43.110,relax5
2025-04-08 10:27:53.111,relax5
2025-04-08 10:28:03.109,happy5
2025-04-08 10:28:08.114,relax5
2025-04-08 10:28:13.109,happy5
2025-04-08 10:28:23.106,happy5
2025-04-08 10:28:28.110,relax5
2025-04-08 10:28:33.106,happy5
2025-04-08 10:28:38.111,relax5
2025-04-08 10:28:48.111,relax5
2025-04-08 10:28:58.111,happy5
2025-04-08 10:29:08.112,relax5
2025-04-08 10:29:13.115,happy5
2025-04-08 10:29:18.109,relax5
2025-04-08 10:29:23.109,happy5
2025-04-08 10:29:33.118,relax5
2025-04-08 10:29:43.110,relax5
2025-04-08 10:29:53.111,relax5
2025-04-08 10:30:03.112,relax5
2025-04-08 10:30:13.111,relax5
2025-04-08 10:30:23.113,happy5
2025-04-08 10:30:28.107,relax5
2025-04-08 10:30:33.113,happy5
2025-04-08 10:30:38.110,relax5
2025-04-08 10:30:48.108,relax5
2025-04-08 10:30:58.113,relax5
2025-04-08 10:31:08.111,relax5
2025-04-08 10:31:18.109,relax5
2025-04-08 10:31:23.110,happy5
2025-04-08 10:31:33.114,happy5
2025-04-08 10:31:43.112,happy5
2025-04-08 10:31:48.116,relax5
2025-04-08 10:31:58.109,relax5
2025-04-08 10:32:08.115,happy5
2025-04-08 10:32:18.117,relax5
2025-04-08 10:32:28.109,relax5
2025-04-08 10:32:38.106,relax5
2025-04-08 10:32:43.110,happy5
2025-04-08 10:32:48.116,relax5
2025-04-08 10:32:53.107,happy5
2025-04-08 10:33:03.117,relax5
2025-04-08 10:33:13.107,relax5
2025-04-08 10:33:23.112,relax5
2025-04-08 10:33:33.113,relax5
2025-04-08 10:33:43.111,relax5
2025-04-08 10:33:53.108,happy5
2025-04-08 10:33:58.105,relax5
2025-04-08 10:34:08.105,relax5
2025-04-08 10:34:18.106,relax5
2025-04-08 10:34:28.115,relax5
2025-04-08 10:34:33.108,happy5
2025-04-08 10:34:38.116,relax5
2025-04-08 10:34:48.116,relax5
2025-04-08 10:34:58.107,happy5
2025-04-08 10:35:03.109,relax5
2025-04-08 10:35:13.110,relax5
