timestamp,face
2024-12-24 08:08:52.237,sadness5
2024-12-24 08:09:02.227,sadness5
2024-12-24 08:09:12.248,sadness5
2024-12-24 08:09:22.224,sadness5
2024-12-24 08:09:32.228,sadness5
2024-12-24 08:09:42.224,sadness5
2024-12-24 08:09:52.230,sadness5
2024-12-24 08:10:02.247,sadness5
2024-12-24 08:10:12.229,sadness5
2024-12-24 08:10:22.231,sadness5
2024-12-24 08:10:32.229,sadness5
2024-12-24 08:10:42.227,sadness5
2024-12-24 08:10:52.231,sadness5
2024-12-24 08:11:02.235,sadness5
2024-12-24 08:11:12.241,sadness5
2024-12-24 08:11:22.236,sadness5
2024-12-24 08:11:32.233,sadness5
2024-12-24 08:11:42.222,sadness5
2024-12-24 08:11:52.233,sadness5
2024-12-24 08:12:02.223,sadness5
2024-12-24 08:12:12.224,sadness5
2024-12-24 08:12:22.223,sadness5
2024-12-24 08:12:32.223,sadness5
2024-12-24 08:12:42.226,sadness5
2024-12-24 08:12:52.231,sadness5
2024-12-24 08:13:02.222,sadness5
2024-12-24 08:13:12.224,sadness5
2024-12-24 08:13:22.224,sadness5
2024-12-24 08:13:32.237,sadness5
2024-12-24 08:13:42.229,sadness5
2024-12-24 08:13:52.224,sadness5
2024-12-24 08:14:02.223,sadness5
