timestamp,face
2025-05-23 14:42:10.761,happy4
2025-05-23 14:42:33.634,relax2
2025-05-23 14:42:43.223,relax3
2025-05-23 14:42:50.504,relax2
2025-05-23 14:43:04.123,relax3
2025-05-23 14:43:11.491,relax2
2025-05-23 14:43:33.275,relax3
2025-05-23 15:03:16.117,relax1
2025-05-23 15:03:58.217,happy5
2025-05-23 15:04:27.735,sadness2
2025-05-23 15:04:38.511,sadness4
2025-05-23 15:04:47.947,sadness3
2025-05-23 15:05:03.605,sadness3
2025-05-23 15:31:36.934,relax1
2025-05-23 15:33:54.130,relax3
2025-05-23 15:34:13.512,anger1
2025-05-23 15:34:30.848,relax5
2025-05-23 15:34:49.645,happy3
2025-05-23 15:35:13.242,relax1
2025-05-23 15:35:28.781,relax5
2025-05-23 15:35:51.234,relax3
2025-05-23 15:36:06.511,happy1
2025-05-23 15:36:17.744,relax4
2025-05-23 15:36:38.439,relax1
