timestamp,face
2024-07-28 23:54:51.761,sadness5
2024-07-28 23:54:56.748,anger5
2024-07-28 23:55:01.745,sadness5
2024-07-28 23:55:06.749,anger5
2024-07-28 23:55:16.744,sadness5
2024-07-28 23:55:26.750,sadness5
2024-07-28 23:55:36.747,anger5
2024-07-28 23:55:41.746,sadness5
2024-07-28 23:55:46.748,anger5
2024-07-28 23:55:51.753,sadness5
2024-07-28 23:56:01.748,anger5
2024-07-28 23:56:06.763,sadness5
2024-07-28 23:56:11.758,anger5
2024-07-28 23:56:21.746,anger5
2024-07-28 23:56:26.746,sadness5
2024-07-28 23:56:36.745,sadness5
2024-07-28 23:56:41.747,anger5
2024-07-28 23:56:46.751,sadness5
2024-07-28 23:56:51.755,anger5
2024-07-28 23:57:01.746,sadness5
2024-07-28 23:57:11.743,anger5
2024-07-28 23:57:16.747,sadness5
2024-07-28 23:57:26.753,anger5
2024-07-28 23:57:36.747,anger5
2024-07-28 23:57:46.746,sadness5
2024-07-28 23:57:51.745,anger5
2024-07-28 23:57:56.747,sadness5
2024-07-28 23:58:06.743,anger5
2024-07-28 23:58:16.747,anger5
2024-07-28 23:58:26.748,anger5
2024-07-28 23:58:36.751,anger5
2024-07-28 23:58:46.745,sadness5
2024-07-28 23:58:51.746,anger5
2024-07-28 23:58:56.748,sadness5
2024-07-28 23:59:06.746,anger5
2024-07-28 23:59:16.756,anger5
2024-07-28 23:59:26.748,sadness5
2024-07-28 23:59:36.745,anger5
2024-07-28 23:59:46.747,sadness5
2024-07-28 23:59:56.745,sadness5
2024-07-29 00:00:06.745,anger5
2024-07-29 00:00:16.746,anger5
2024-07-29 00:00:26.748,sadness5
2024-07-29 00:00:36.749,anger5
2024-07-29 00:00:46.752,anger5
2024-07-29 00:00:51.749,sadness5
2024-07-29 00:00:56.746,anger5
2024-07-29 00:01:01.748,sadness5
2024-07-29 00:01:06.749,anger5
2024-07-29 00:01:11.749,sadness5
2024-07-29 00:01:16.744,anger5
2024-07-29 00:01:26.746,sadness5
2024-07-29 00:01:36.745,anger5
2024-07-29 00:01:46.754,anger5
2024-07-29 00:01:56.750,anger5
2024-07-29 00:02:01.749,sadness5
2024-07-29 00:02:06.751,anger5
2024-07-29 00:02:16.749,sadness5
2024-07-29 00:02:26.747,anger5
2024-07-29 00:02:36.747,anger5
2024-07-29 00:02:46.747,anger5
2024-07-29 00:02:56.748,anger5
2024-07-29 00:03:06.745,sadness5
2024-07-29 00:03:16.746,anger5
2024-07-29 00:03:26.749,anger5
2024-07-29 00:03:36.746,sadness5
2024-07-29 00:03:41.747,anger5
2024-07-29 00:03:51.753,anger5
2024-07-29 00:03:56.749,sadness5
2024-07-29 00:04:01.745,anger5
2024-07-29 00:04:11.748,anger5
2024-07-29 00:04:16.747,sadness5
2024-07-29 00:04:21.746,anger5
2024-07-29 00:04:31.745,anger5
2024-07-29 00:04:41.747,anger5
2024-07-29 00:04:51.745,anger5
2024-07-29 00:04:56.747,sadness5
2024-07-29 00:05:01.748,anger5
2024-07-29 00:05:06.749,sadness5
2024-07-29 00:05:11.750,anger5
2024-07-29 00:05:16.744,sadness5
2024-07-29 00:05:21.747,anger5
2024-07-29 00:05:31.746,sadness5
2024-07-29 00:05:41.751,sadness5
2024-07-29 00:05:46.751,anger5
2024-07-29 00:05:51.746,sadness5
2024-07-29 00:06:01.762,anger5
2024-07-29 00:06:11.753,anger5
2024-07-29 00:06:21.753,anger5
2024-07-29 00:06:31.755,anger5
2024-07-29 00:06:36.746,sadness5
2024-07-29 00:06:41.751,anger5
2024-07-29 00:06:46.745,sadness5
2024-07-29 00:06:51.746,anger5
2024-07-29 00:07:01.746,anger5
2024-07-29 00:07:06.755,sadness5
2024-07-29 00:07:11.749,anger5
2024-07-29 00:07:21.745,anger5
2024-07-29 00:07:31.743,anger5
2024-07-29 00:07:41.746,anger5
2024-07-29 00:07:51.751,anger5
2024-07-29 00:08:01.747,anger5
2024-07-29 00:08:06.748,sadness5
2024-07-29 00:08:16.748,anger5
2024-07-29 00:08:21.749,sadness5
2024-07-29 00:08:31.746,anger5
2024-07-29 00:08:41.747,anger5
2024-07-29 00:08:51.745,anger5
2024-07-29 00:09:01.745,sadness5
2024-07-29 00:09:06.749,anger5
2024-07-29 00:09:16.746,sadness5
2024-07-29 00:09:21.745,anger5
2024-07-29 00:09:26.746,sadness5
2024-07-29 00:09:36.749,anger5
2024-07-29 00:09:46.758,anger5
2024-07-29 00:09:56.747,anger5
2024-07-29 00:10:06.747,sadness5
2024-07-29 00:10:16.753,anger5
2024-07-29 00:10:26.754,anger5
2024-07-29 00:10:31.746,sadness5
2024-07-29 00:10:41.748,anger5
2024-07-29 00:10:51.749,anger5
