timestamp,face
2025-04-08 10:09:35.949,sadness5
2025-04-08 10:09:40.946,relax5
2025-04-08 10:09:50.948,relax5
2025-04-08 10:10:00.948,relax5
2025-04-08 10:10:10.954,relax5
2025-04-08 10:10:20.954,relax5
2025-04-08 10:10:30.955,relax5
2025-04-08 10:10:40.947,relax5
2025-04-08 10:10:50.947,happy5
2025-04-08 10:10:55.947,relax5
2025-04-08 10:11:00.945,happy5
2025-04-08 10:11:10.950,relax5
2025-04-08 10:11:15.946,happy5
2025-04-08 10:11:20.950,relax5
2025-04-08 10:11:30.955,relax5
2025-04-08 10:11:40.952,happy5
2025-04-08 10:11:45.954,relax5
2025-04-08 10:11:55.947,happy5
2025-04-08 10:12:05.952,happy5
2025-04-08 10:12:10.953,relax5
2025-04-08 10:12:15.952,happy5
2025-04-08 10:12:20.955,relax5
