timestamp,face
2025-01-08 20:06:57.920,initial
2025-01-08 20:06:58.808,initial
2025-01-08 20:06:59.809,initial
2025-01-08 20:07:00.806,initial
2025-01-08 20:07:01.813,initial
2025-01-08 20:07:02.807,initial
2025-01-08 20:07:03.810,initial
2025-01-08 20:07:04.806,initial
2025-01-08 20:07:05.809,initial
2025-01-08 20:07:06.809,initial
2025-01-08 20:07:07.808,initial
2025-01-08 20:07:08.809,initial
2025-01-08 20:07:09.810,initial
2025-01-08 20:07:10.811,initial
2025-01-08 20:07:11.805,initial
2025-01-08 20:07:12.807,initial
2025-01-08 20:07:13.808,initial
2025-01-08 20:07:14.812,initial
2025-01-08 20:07:15.808,initial
2025-01-08 20:07:16.805,initial
2025-01-08 20:07:17.805,initial
2025-01-08 20:07:18.808,initial
2025-01-08 20:07:19.807,initial
2025-01-08 20:07:20.808,initial
2025-01-08 20:07:21.808,initial
2025-01-08 20:07:22.807,initial
2025-01-08 20:07:23.810,initial
2025-01-08 20:07:24.809,initial
2025-01-08 20:07:25.811,initial
2025-01-08 20:07:26.807,initial
2025-01-08 20:07:27.809,initial
2025-01-08 20:07:28.809,initial
2025-01-08 20:07:29.804,initial
2025-01-08 20:07:30.808,initial
2025-01-08 20:07:31.807,initial
2025-01-08 20:07:32.811,initial
2025-01-08 20:07:33.809,initial
2025-01-08 20:07:34.807,initial
2025-01-08 20:07:35.808,initial
2025-01-08 20:07:36.805,initial
2025-01-08 20:07:37.809,initial
2025-01-08 20:07:38.809,initial
2025-01-08 20:07:39.810,initial
2025-01-08 20:07:40.808,initial
2025-01-08 20:07:41.808,initial
2025-01-08 20:07:42.808,initial
2025-01-08 20:07:43.806,initial
2025-01-08 20:07:44.808,initial
2025-01-08 20:07:45.809,initial
2025-01-08 20:07:46.808,initial
2025-01-08 20:07:47.805,initial
2025-01-08 20:07:48.810,initial
2025-01-08 20:07:49.808,initial
2025-01-08 20:07:50.809,initial
2025-01-08 20:07:51.809,initial
2025-01-08 20:07:52.808,initial
2025-01-08 20:07:53.811,initial
2025-01-08 20:07:54.804,initial
2025-01-08 20:07:55.808,initial
2025-01-08 20:07:56.811,initial
2025-01-08 20:07:57.812,initial
2025-01-08 20:07:58.811,initial
2025-01-08 20:07:59.813,initial
2025-01-08 20:08:00.810,initial
2025-01-08 20:08:01.807,initial
2025-01-08 20:08:02.809,initial
2025-01-08 20:08:03.811,initial
2025-01-08 20:08:04.817,initial
2025-01-08 20:08:05.811,initial
2025-01-08 20:08:06.812,initial
2025-01-08 20:08:07.815,initial
2025-01-08 20:08:08.806,initial
2025-01-08 20:08:09.813,initial
2025-01-08 20:08:10.809,initial
2025-01-08 20:08:11.811,initial
2025-01-08 20:08:12.810,initial
2025-01-08 20:08:13.812,initial
2025-01-08 20:08:14.812,initial
2025-01-08 20:08:15.806,initial
2025-01-08 20:08:16.810,initial
2025-01-08 20:08:17.811,initial
2025-01-08 20:08:18.814,initial
2025-01-08 20:08:19.806,initial
2025-01-08 20:08:20.811,initial
2025-01-08 20:08:21.811,initial
2025-01-08 20:08:22.809,initial
2025-01-08 20:08:23.808,initial
2025-01-08 20:08:24.809,initial
2025-01-08 20:08:25.809,initial
2025-01-08 20:08:26.805,initial
2025-01-08 20:08:27.808,initial
2025-01-08 20:08:28.809,initial
2025-01-08 20:08:29.810,initial
2025-01-08 20:08:30.812,initial
2025-01-08 20:08:31.810,initial
2025-01-08 20:08:32.811,initial
2025-01-08 20:08:33.806,initial
2025-01-08 20:08:34.809,initial
2025-01-08 20:08:35.809,initial
2025-01-08 20:08:36.810,initial
2025-01-08 20:08:37.809,initial
2025-01-08 20:08:38.809,initial
2025-01-08 20:08:39.810,initial
2025-01-08 20:08:40.804,initial
2025-01-08 20:08:41.811,initial
2025-01-08 20:08:42.809,initial
2025-01-08 20:08:43.813,initial
2025-01-08 20:08:44.803,initial
2025-01-08 20:08:45.810,initial
2025-01-08 20:08:46.807,initial
2025-01-08 20:08:47.807,initial
2025-01-08 20:08:48.809,initial
2025-01-08 20:08:49.811,initial
2025-01-08 20:08:50.810,initial
2025-01-08 20:08:51.806,initial
2025-01-08 20:08:52.810,initial
2025-01-08 20:08:53.809,initial
2025-01-08 20:08:54.814,initial
2025-01-08 20:08:55.806,initial
2025-01-08 20:08:56.810,initial
2025-01-08 20:08:57.811,initial
2025-01-08 20:08:58.806,initial
2025-01-08 20:08:59.809,initial
2025-01-08 20:09:00.810,initial
2025-01-08 20:09:01.814,initial
2025-01-08 20:09:02.808,initial
2025-01-08 20:09:03.811,initial
2025-01-08 20:09:04.809,initial
2025-01-08 20:09:05.805,initial
2025-01-08 20:09:06.811,initial
2025-01-08 20:09:07.810,initial
2025-01-08 20:09:08.812,initial
2025-01-08 20:09:09.811,initial
2025-01-08 20:09:10.808,initial
2025-01-08 20:09:11.808,initial
2025-01-08 20:09:12.805,initial
2025-01-08 20:09:13.809,initial
2025-01-08 20:09:14.809,initial
2025-01-08 20:09:15.813,initial
2025-01-08 20:09:16.805,initial
2025-01-08 20:09:17.810,initial
2025-01-08 20:09:18.808,initial
2025-01-08 20:09:19.807,initial
2025-01-08 20:09:20.810,initial
2025-01-08 20:09:21.809,initial
2025-01-08 20:09:22.811,initial
2025-01-08 20:09:23.804,initial
2025-01-08 20:09:24.811,initial
2025-01-08 20:09:25.808,initial
2025-01-08 20:09:26.814,initial
2025-01-08 20:09:27.809,initial
2025-01-08 20:09:28.810,initial
2025-01-08 20:09:29.809,initial
2025-01-08 20:09:30.806,initial
2025-01-08 20:09:31.810,initial
2025-01-08 20:09:32.811,initial
2025-01-08 20:09:33.808,initial
2025-01-08 20:09:34.811,initial
2025-01-08 20:09:35.812,initial
2025-01-08 20:09:36.806,initial
2025-01-08 20:09:37.804,initial
2025-01-08 20:09:38.810,initial
2025-01-08 20:09:39.809,initial
2025-01-08 20:09:40.805,initial
2025-01-08 20:09:41.810,initial
2025-01-08 20:09:42.812,initial
2025-01-08 20:09:43.811,initial
2025-01-08 20:09:44.807,initial
2025-01-08 20:09:45.807,initial
2025-01-08 20:09:46.810,initial
2025-01-08 20:09:47.812,initial
2025-01-08 20:09:48.806,initial
2025-01-08 20:09:49.810,initial
2025-01-08 20:09:50.811,initial
2025-01-08 20:09:51.808,initial
2025-01-08 20:09:52.810,initial
2025-01-08 20:09:53.811,initial
2025-01-08 20:09:54.810,initial
2025-01-08 20:09:59.814,happy1
2025-01-08 20:10:09.818,happy1
2025-01-08 20:10:19.815,happy1
2025-01-08 20:10:29.815,happy1
