timestamp,face
2023-11-22 06:03:47.625,sadness5
2023-11-22 06:03:57.595,sadness5
2023-11-22 06:04:07.594,sadness5
2023-11-22 06:04:17.595,sadness5
2023-11-22 06:04:27.597,sadness5
2023-11-22 06:04:37.596,sadness5
2023-11-22 06:04:47.603,sadness5
2023-11-22 06:04:57.595,sadness5
2023-11-22 06:05:07.595,sadness5
2023-11-22 06:05:17.601,sadness5
2023-11-22 06:05:22.593,anger5
2023-11-22 06:05:32.593,anger5
2023-11-22 06:05:37.594,sadness5
2023-11-22 06:05:42.593,anger5
2023-11-22 06:05:47.594,relax5
2023-11-22 06:05:57.595,happy5
2023-11-22 06:06:02.594,relax5
2023-11-22 06:06:07.594,happy5
2023-11-22 06:06:12.595,relax5
2023-11-22 06:06:22.596,relax5
2023-11-22 06:06:32.594,happy5
2023-11-22 06:06:42.598,relax5
2023-11-22 06:06:52.595,relax5
2023-11-22 06:06:57.600,happy5
2023-11-22 06:07:02.597,relax5
2023-11-22 06:07:07.593,happy5
2023-11-22 06:07:12.593,relax5
2023-11-22 06:07:17.601,happy5
2023-11-22 06:07:22.600,relax5
2023-11-22 06:07:32.595,relax5
2023-11-22 06:07:42.596,happy5
2023-11-22 06:07:47.603,relax5
2023-11-22 06:07:57.596,happy5
2023-11-22 06:08:07.595,relax5
2023-11-22 06:08:17.594,relax5
2023-11-22 06:08:22.596,happy5
2023-11-22 06:08:27.593,relax5
2023-11-22 06:08:37.596,relax5
2023-11-22 06:08:47.595,happy5
2023-11-22 06:08:57.596,relax5
2023-11-22 06:09:07.598,relax5
2023-11-22 06:09:17.594,relax5
2023-11-22 06:09:27.595,relax5
2023-11-22 06:09:37.595,relax5
2023-11-22 06:09:47.596,relax5
2023-11-22 06:09:57.595,happy5
2023-11-22 06:10:02.594,relax5
2023-11-22 06:10:12.594,happy5
2023-11-22 06:10:17.597,relax5
2023-11-22 06:10:27.595,happy5
2023-11-22 06:10:32.596,relax5
2023-11-22 06:10:42.598,relax5
2023-11-22 06:10:52.595,relax5
2023-11-22 06:11:02.597,relax5
2023-11-22 06:11:12.595,relax5
2023-11-22 06:11:22.596,relax5
2023-11-22 06:11:27.601,happy5
2023-11-22 06:11:37.597,happy5
2023-11-22 06:11:47.598,relax5
2023-11-22 06:11:52.595,happy5
2023-11-22 06:11:57.593,relax5
2023-11-22 06:12:07.603,happy5
2023-11-22 06:12:17.595,relax5
2023-11-22 06:12:22.597,happy5
2023-11-22 06:12:32.596,relax5
2023-11-22 06:12:37.596,happy5
2023-11-22 06:12:47.595,happy5
2023-11-22 06:12:52.595,relax5
2023-11-22 06:12:57.594,happy5
2023-11-22 06:13:07.595,relax5
2023-11-22 06:13:17.604,relax5
2023-11-22 06:13:27.595,relax5
2023-11-22 06:13:37.593,relax5
2023-11-22 06:13:42.593,happy5
2023-11-22 06:13:47.595,relax5
2023-11-22 06:13:57.599,relax5
2023-11-22 06:14:07.595,relax5
2023-11-22 06:14:17.597,relax5
2023-11-22 06:14:27.600,happy5
2023-11-22 06:14:32.593,relax5
2023-11-22 06:14:37.596,happy5
2023-11-22 06:14:47.601,happy5
2023-11-22 06:14:57.602,happy5
2023-11-22 06:15:02.597,relax5
2023-11-22 06:15:12.594,relax5
2023-11-22 06:15:17.594,happy5
2023-11-22 06:15:27.593,relax5
2023-11-22 06:15:37.597,relax5
2023-11-22 06:15:42.594,happy5
2023-11-22 06:15:47.597,relax5
2023-11-22 06:15:57.596,happy5
2023-11-22 06:16:02.595,relax5
2023-11-22 06:16:07.601,happy5
2023-11-22 06:16:17.594,happy5
2023-11-22 06:16:27.596,happy5
