timestamp,face
2023-11-22 06:07:07.434,sadness5
2023-11-22 06:07:17.435,sadness5
2023-11-22 06:07:27.427,sadness5
2023-11-22 06:07:37.427,sadness5
2023-11-22 06:07:47.421,sadness5
2023-11-22 06:07:57.423,sadness5
2023-11-22 06:08:07.422,sadness5
2023-11-22 06:08:12.425,relax5
2023-11-22 06:08:22.421,relax5
2023-11-22 06:08:32.424,relax5
2023-11-22 06:08:42.433,relax5
2023-11-22 06:08:52.422,relax5
2023-11-22 06:09:02.421,relax5
2023-11-22 06:09:12.422,relax5
2023-11-22 06:09:22.421,relax5
2023-11-22 06:09:32.421,relax5
2023-11-22 06:09:42.448,relax5
2023-11-22 06:09:52.425,relax5
2023-11-22 06:10:02.423,relax5
2023-11-22 06:10:12.424,relax5
2023-11-22 06:10:22.426,relax5
2023-11-22 06:10:32.430,relax5
2023-11-22 06:10:42.426,relax5
2023-11-22 06:10:52.423,relax5
2023-11-22 06:11:02.420,relax5
2023-11-22 06:11:12.422,relax5
2023-11-22 06:11:22.430,relax5
2023-11-22 06:11:32.423,relax5
2023-11-22 06:11:42.425,relax5
2023-11-22 06:11:52.420,relax5
2023-11-22 06:12:02.422,relax5
2023-11-22 06:12:12.420,relax5
2023-11-22 06:12:22.422,relax5
2023-11-22 06:12:32.421,relax5
2023-11-22 06:12:42.422,relax5
2023-11-22 06:12:52.423,relax5
2023-11-22 06:13:02.421,relax5
2023-11-22 06:13:12.431,relax5
2023-11-22 06:13:22.421,relax5
2023-11-22 06:13:32.429,relax5
2023-11-22 06:13:42.429,relax5
2023-11-22 06:13:52.421,relax5
2023-11-22 06:14:02.422,relax5
2023-11-22 06:14:12.420,relax5
2023-11-22 06:14:22.425,relax5
2023-11-22 06:14:32.429,relax5
2023-11-22 06:14:42.430,relax5
2023-11-22 06:14:52.420,relax5
2023-11-22 06:15:02.421,relax5
2023-11-22 06:15:12.422,relax5
2023-11-22 06:15:22.421,relax5
2023-11-22 06:15:32.421,relax5
2023-11-22 06:15:37.423,happy5
2023-11-22 06:15:47.424,happy5
2023-11-22 06:15:52.434,relax5
2023-11-22 06:15:57.434,happy5
2023-11-22 06:16:07.429,happy5
2023-11-22 06:16:12.429,relax5
2023-11-22 06:16:17.420,happy5
2023-11-22 06:16:22.425,relax5
2023-11-22 06:16:32.424,relax5
2023-11-22 06:16:42.421,happy5
2023-11-22 06:16:47.421,relax5
2023-11-22 06:16:57.426,happy5
2023-11-22 06:17:02.424,relax5
2023-11-22 06:17:12.422,happy5
2023-11-22 06:17:17.421,relax5
2023-11-22 06:17:27.421,relax5
2023-11-22 06:17:32.424,happy5
2023-11-22 06:17:37.422,relax5
2023-11-22 06:17:47.427,relax5
2023-11-22 06:17:57.422,relax5
2023-11-22 06:18:07.428,relax5
2023-11-22 06:18:12.422,happy5
2023-11-22 06:18:17.434,relax5
2023-11-22 06:18:22.430,happy5
2023-11-22 06:18:32.430,happy5
2023-11-22 06:18:42.422,relax5
2023-11-22 06:18:47.421,happy5
2023-11-22 06:18:52.422,relax5
2023-11-22 06:19:02.423,happy5
2023-11-22 06:19:07.422,relax5
2023-11-22 06:19:12.425,happy5
2023-11-22 06:19:17.431,relax5
2023-11-22 06:19:27.423,relax5
2023-11-22 06:19:32.427,happy5
2023-11-22 06:19:37.421,relax5
2023-11-22 06:19:42.423,happy5
2023-11-22 06:19:52.424,relax5
2023-11-22 06:19:57.424,happy5
2023-11-22 06:20:07.426,happy5
2023-11-22 06:20:12.424,relax5
2023-11-22 06:20:22.422,relax5
2023-11-22 06:20:27.423,happy5
2023-11-22 06:20:37.423,relax5
2023-11-22 06:20:42.423,happy5
2023-11-22 06:20:47.422,relax5
2023-11-22 06:20:57.422,relax5
2023-11-22 06:21:07.422,relax5
2023-11-22 06:21:17.422,relax5
2023-11-22 06:21:27.426,relax5
2023-11-22 06:21:37.422,relax5
2023-11-22 06:21:47.421,relax5
2023-11-22 06:21:57.421,relax5
2023-11-22 06:22:02.426,happy5
2023-11-22 06:22:07.423,relax5
2023-11-22 06:22:17.429,relax5
2023-11-22 06:22:27.421,relax5
