timestamp,face
2025-05-22 17:47:38.961,anger5
2025-05-22 17:47:40.441,relax5
2025-05-22 17:47:40.447,relax5
2025-05-22 17:47:40.953,happy5
2025-05-22 17:47:41.411,happy5
2025-05-22 17:47:41.573,happy5
2025-05-22 17:47:43.407,happy5
2025-05-22 17:47:43.955,relax5
2025-05-22 17:47:44.401,relax5
2025-05-22 17:47:44.573,relax5
2025-05-22 17:47:46.403,relax5
2025-05-22 17:47:46.576,relax5
2025-05-22 17:47:47.400,relax5
2025-05-22 17:47:48.955,happy5
2025-05-22 17:47:49.400,happy5
2025-05-22 17:47:49.572,sadness5
2025-05-22 17:47:50.401,sadness5
2025-05-22 17:47:50.410,sadness5
2025-05-22 17:47:52.402,sadness5
2025-05-22 17:47:52.572,anger5
2025-05-22 17:47:52.952,anger5
2025-05-22 17:47:53.403,anger5
2025-05-22 17:47:54.573,sadness5
2025-05-22 17:47:55.399,sadness5
2025-05-22 17:47:55.409,sadness5
2025-05-22 17:47:55.952,anger5
2025-05-22 17:47:56.422,anger5
2025-05-22 17:47:56.575,anger5
2025-05-22 17:47:57.571,sadness5
2025-05-22 17:47:57.951,sadness5
2025-05-22 17:47:58.402,sadness5
2025-05-22 17:48:00.398,sadness5
2025-05-22 17:48:00.412,sadness5
2025-05-22 17:48:00.951,sadness5
2025-05-22 17:48:02.575,sadness5
2025-05-22 17:48:02.950,sadness5
2025-05-22 17:48:03.404,sadness5
2025-05-22 17:48:05.401,sadness5
2025-05-22 17:48:05.408,sadness5
2025-05-22 17:48:05.951,anger5
