timestamp,face
2025-04-08 10:50:16.813,anger5
2025-04-08 10:50:21.773,relax5
2025-04-08 10:50:26.782,happy5
2025-04-08 10:50:31.787,relax5
2025-04-08 10:50:36.773,happy5
2025-04-08 10:50:41.813,relax5
2025-04-08 10:50:51.772,relax5
2025-04-08 10:50:56.839,happy5
2025-04-08 10:51:01.773,relax5
2025-04-08 10:51:11.775,happy5
2025-04-08 10:51:16.768,relax5
2025-04-08 10:51:21.773,happy5
2025-04-08 10:51:26.774,relax5
2025-04-08 10:51:31.775,happy5
2025-04-08 10:51:36.772,relax5
2025-04-08 10:51:41.780,happy5
2025-04-08 10:51:51.789,happy5
2025-04-08 10:52:01.827,happy5
2025-04-08 10:52:06.843,anger5
2025-04-08 10:52:16.777,sadness5
2025-04-08 10:52:21.779,relax5
2025-04-08 10:52:26.773,happy5
2025-04-08 10:52:36.776,happy5
2025-04-08 10:52:41.770,relax5
2025-04-08 10:52:51.777,relax5
2025-04-08 10:53:01.770,happy5
2025-04-08 10:53:06.767,sadness5
2025-04-08 10:53:11.775,anger5
2025-04-08 10:53:16.773,sadness5
