timestamp,face
2025-05-26 13:06:32.285,happy1
2025-05-26 13:06:53.743,relax3
2025-05-26 13:09:01.522,relax1
2025-05-26 13:13:55.741,relax3
2025-05-26 13:14:19.151,happy4
2025-05-26 13:14:37.355,relax1
2025-05-26 13:14:50.328,relax3
2025-05-26 13:15:00.450,relax3
2025-05-26 13:15:32.356,happy1
2025-05-26 13:15:43.206,relax5
2025-05-26 13:16:00.099,relax4
2025-05-26 13:20:05.969,relax1
2025-05-26 13:20:26.931,relax1
2025-05-26 13:21:12.286,relax2
2025-05-26 13:21:24.920,relax4
2025-05-26 13:21:46.659,relax1
2025-05-26 13:22:41.554,relax5
