timestamp,face
2025-05-22 17:56:18.423,happy5
2025-05-22 17:56:19.437,anger5
2025-05-22 17:56:19.654,anger5
2025-05-22 17:56:20.412,anger5
2025-05-22 17:56:20.579,happy5
2025-05-22 17:56:21.308,happy5
2025-05-22 17:56:22.305,anger5
2025-05-22 17:56:22.409,anger5
2025-05-22 17:56:22.585,anger5
2025-05-22 17:56:23.410,sadness5
2025-05-22 17:56:24.303,sadness5
2025-05-22 17:56:24.430,anger5
2025-05-22 17:56:24.578,anger5
2025-05-22 17:56:25.405,anger5
2025-05-22 17:56:26.412,sadness5
2025-05-22 17:56:27.305,sadness5
2025-05-22 17:56:27.411,sadness5
2025-05-22 17:56:29.309,sadness5
2025-05-22 17:56:29.414,sadness5
2025-05-22 17:56:29.579,sadness5
2025-05-22 17:56:30.585,anger5
2025-05-22 17:56:31.306,anger5
2025-05-22 17:56:31.410,relax5
2025-05-22 17:56:32.305,relax5
2025-05-22 17:56:32.406,relax5
2025-05-22 17:56:34.305,relax5
2025-05-22 17:56:34.410,happy5
2025-05-22 17:56:34.579,happy5
2025-05-22 17:56:35.421,happy5
2025-05-22 17:56:36.415,sadness5
2025-05-22 17:56:37.305,sadness5
2025-05-22 17:56:37.407,sadness5
2025-05-22 17:56:39.306,sadness5
2025-05-22 17:56:39.415,happy5
2025-05-22 17:56:39.583,happy5
2025-05-22 17:56:40.408,happy5
2025-05-22 17:56:42.306,anger5
2025-05-22 17:56:42.409,anger5
2025-05-22 17:56:42.583,sadness5
2025-05-22 17:56:43.406,sadness5
2025-05-22 17:56:44.312,anger5
2025-05-22 17:56:44.411,happy5
2025-05-22 17:56:44.579,happy5
2025-05-22 17:56:45.408,happy5
2025-05-22 17:56:45.579,relax5
2025-05-22 17:56:46.305,relax5
2025-05-22 17:56:47.304,happy5
2025-05-22 17:56:47.413,happy5
2025-05-22 17:56:47.581,happy5
2025-05-22 17:56:49.424,happy5
2025-05-22 17:56:49.590,happy5
2025-05-22 17:56:50.414,happy5
2025-05-22 17:56:52.320,happy5
2025-05-22 17:56:52.420,happy5
2025-05-22 17:56:52.605,happy5
2025-05-22 17:56:54.451,sadness5
2025-05-22 17:56:54.590,sadness5
2025-05-22 17:56:55.433,sadness5
2025-05-22 17:56:57.320,sadness5
2025-05-22 17:56:57.441,sadness5
2025-05-22 17:56:57.611,sadness5
2025-05-22 17:56:58.137,sadness1
2025-05-22 17:56:58.426,relax5
2025-05-22 17:56:58.466,relax5
2025-05-22 17:56:59.318,relax5
2025-05-22 17:56:59.456,sadness5
2025-05-22 17:56:59.604,sadness5
2025-05-22 17:57:00.425,sadness5
2025-05-22 17:57:00.586,happy5
2025-05-22 17:57:01.318,happy5
2025-05-22 17:57:01.451,happy5
2025-05-22 17:57:03.445,happy5
2025-05-22 17:57:03.460,happy5
2025-05-22 17:57:04.331,happy5
2025-05-22 17:57:05.602,relax5
2025-05-22 17:57:06.322,relax5
2025-05-22 17:57:06.446,happy5
2025-05-22 17:57:07.313,happy5
2025-05-22 17:57:07.453,happy5
2025-05-22 17:57:09.317,happy5
2025-05-22 17:57:09.450,relax5
2025-05-22 17:57:09.606,relax5
2025-05-22 17:57:10.433,relax5
2025-05-22 17:57:10.605,happy5
2025-05-22 17:57:11.318,happy5
2025-05-22 17:57:12.311,relax5
2025-05-22 17:57:12.441,relax5
2025-05-22 17:57:12.604,happy5
2025-05-22 17:57:13.429,happy5
2025-05-22 17:57:13.474,relax2
2025-05-22 17:57:14.324,relax5
2025-05-22 17:57:14.444,relax5
2025-05-22 17:57:14.607,relax5
2025-05-22 17:57:16.449,happy5
2025-05-22 17:57:17.317,happy5
2025-05-22 17:57:17.444,happy5
2025-05-22 17:57:18.453,relax5
2025-05-22 17:57:19.325,relax5
2025-05-22 17:57:19.454,happy5
2025-05-22 17:57:19.596,happy5
2025-05-22 17:57:20.443,happy5
2025-05-22 17:57:22.316,happy5
2025-05-22 17:57:22.438,happy5
2025-05-22 17:57:22.606,happy5
2025-05-22 17:57:23.463,relax5
2025-05-22 17:57:24.322,relax5
2025-05-22 17:57:24.445,happy5
2025-05-22 17:57:24.598,happy5
2025-05-22 17:57:25.422,happy5
2025-05-22 17:57:26.416,relax5
2025-05-22 17:57:27.307,relax5
2025-05-22 17:57:27.417,relax5
2025-05-22 17:57:29.317,relax5
2025-05-22 17:57:29.441,happy5
2025-05-22 17:57:29.601,happy5
