timestamp,face
2023-11-22 06:03:20.788,sadness5
2023-11-22 06:03:30.782,sadness5
2023-11-22 06:03:40.829,sadness5
2023-11-22 06:03:45.787,anger5
2023-11-22 06:03:55.784,happy5
2023-11-22 06:04:05.788,relax5
2023-11-22 06:04:10.784,happy5
2023-11-22 06:04:15.782,relax5
2023-11-22 06:04:25.782,relax5
2023-11-22 06:04:35.786,happy5
2023-11-22 06:04:40.782,relax5
2023-11-22 06:04:50.782,happy5
2023-11-22 06:04:55.789,relax5
2023-11-22 06:05:05.783,relax5
2023-11-22 06:05:15.782,relax5
2023-11-22 06:05:25.784,happy5
2023-11-22 06:05:35.783,relax5
2023-11-22 06:05:45.786,happy5
2023-11-22 06:05:50.782,relax5
2023-11-22 06:05:55.783,happy5
2023-11-22 06:06:00.783,relax5
2023-11-22 06:06:10.783,happy5
2023-11-22 06:06:20.782,happy5
2023-11-22 06:06:25.781,relax5
2023-11-22 06:06:35.784,relax5
2023-11-22 06:06:45.784,relax5
2023-11-22 06:06:55.784,relax5
2023-11-22 06:07:05.783,relax5
2023-11-22 06:07:10.794,happy5
2023-11-22 06:07:15.793,relax5
2023-11-22 06:07:25.782,relax5
2023-11-22 06:07:30.782,happy5
2023-11-22 06:07:35.786,relax5
2023-11-22 06:07:40.792,happy5
2023-11-22 06:07:45.783,relax5
2023-11-22 06:07:55.782,happy5
2023-11-22 06:08:00.788,relax5
2023-11-22 06:08:05.784,happy5
2023-11-22 06:08:10.783,relax5
2023-11-22 06:08:20.783,happy5
2023-11-22 06:08:30.784,happy5
2023-11-22 06:08:35.784,relax5
2023-11-22 06:08:45.782,relax5
2023-11-22 06:08:50.783,happy5
2023-11-22 06:09:00.783,relax5
2023-11-22 06:09:05.786,happy5
2023-11-22 06:09:10.787,relax5
2023-11-22 06:09:20.784,happy5
2023-11-22 06:09:25.784,relax5
2023-11-22 06:09:35.784,happy5
2023-11-22 06:09:45.783,relax5
2023-11-22 06:09:55.784,relax5
2023-11-22 06:10:05.783,happy5
2023-11-22 06:10:10.783,relax5
2023-11-22 06:10:20.782,relax5
2023-11-22 06:10:30.782,relax5
2023-11-22 06:10:40.786,relax5
2023-11-22 06:10:50.785,relax5
2023-11-22 06:11:00.803,relax5
2023-11-22 06:11:10.782,relax5
2023-11-22 06:11:15.781,happy5
2023-11-22 06:11:20.783,relax5
2023-11-22 06:11:30.784,relax5
2023-11-22 06:11:40.783,happy5
2023-11-22 06:11:45.782,relax5
2023-11-22 06:11:55.782,relax5
2023-11-22 06:12:05.782,relax5
2023-11-22 06:12:10.786,happy5
2023-11-22 06:12:20.783,relax5
2023-11-22 06:12:25.782,happy5
