timestamp,face
2025-01-08 19:27:03.436,initial
2025-01-08 19:27:04.308,initial
2025-01-08 19:27:05.302,initial
2025-01-08 19:27:06.302,initial
2025-01-08 19:27:07.307,initial
2025-01-08 19:27:08.299,initial
2025-01-08 19:27:09.307,initial
2025-01-08 19:27:10.301,initial
2025-01-08 19:27:11.305,initial
2025-01-08 19:27:12.301,initial
2025-01-08 19:27:13.300,initial
2025-01-08 19:27:14.305,initial
2025-01-08 19:27:15.312,initial
2025-01-08 19:27:16.301,initial
2025-01-08 19:27:17.303,initial
2025-01-08 19:27:18.301,initial
2025-01-08 19:27:19.303,initial
2025-01-08 19:27:20.304,initial
2025-01-08 19:27:21.300,initial
2025-01-08 19:27:22.303,initial
2025-01-08 19:27:23.306,initial
2025-01-08 19:27:24.298,initial
2025-01-08 19:27:25.308,initial
2025-01-08 19:27:26.301,initial
2025-01-08 19:27:27.305,initial
2025-01-08 19:27:28.305,initial
2025-01-08 19:27:29.305,initial
2025-01-08 19:27:30.303,initial
2025-01-08 19:27:31.305,initial
2025-01-08 19:27:32.305,initial
2025-01-08 19:27:33.304,initial
2025-01-08 19:27:34.305,initial
2025-01-08 19:27:35.302,initial
2025-01-08 19:27:36.306,initial
2025-01-08 19:27:37.299,initial
2025-01-08 19:27:38.303,initial
2025-01-08 19:27:39.316,initial
2025-01-08 19:27:40.304,initial
2025-01-08 19:27:41.300,initial
2025-01-08 19:27:42.301,initial
2025-01-08 19:27:43.303,initial
2025-01-08 19:27:44.304,initial
2025-01-08 19:27:45.302,initial
2025-01-08 19:27:46.306,initial
2025-01-08 19:27:47.302,initial
2025-01-08 19:27:48.300,initial
2025-01-08 19:27:49.306,initial
2025-01-08 19:27:50.304,initial
2025-01-08 19:27:51.303,initial
2025-01-08 19:27:52.303,initial
2025-01-08 19:27:53.300,initial
2025-01-08 19:27:54.305,initial
2025-01-08 19:27:55.300,initial
2025-01-08 19:27:56.302,initial
2025-01-08 19:27:57.301,initial
2025-01-08 19:27:58.303,initial
2025-01-08 19:27:59.301,initial
2025-01-08 19:28:00.302,initial
2025-01-08 19:28:01.302,initial
2025-01-08 19:28:02.302,initial
2025-01-08 19:28:03.299,initial
2025-01-08 19:28:04.304,initial
2025-01-08 19:28:05.301,initial
2025-01-08 19:28:06.299,initial
2025-01-08 19:28:07.301,initial
2025-01-08 19:28:08.305,initial
2025-01-08 19:28:09.306,initial
2025-01-08 19:28:10.301,initial
2025-01-08 19:28:11.304,initial
2025-01-08 19:28:12.307,initial
2025-01-08 19:28:13.302,initial
2025-01-08 19:28:14.306,initial
2025-01-08 19:28:15.307,initial
2025-01-08 19:28:16.300,initial
2025-01-08 19:28:17.304,initial
2025-01-08 19:28:18.303,initial
2025-01-08 19:28:19.306,initial
2025-01-08 19:28:20.303,initial
2025-01-08 19:28:21.307,initial
2025-01-08 19:28:22.305,initial
2025-01-08 19:28:23.304,initial
2025-01-08 19:28:24.302,initial
2025-01-08 19:28:25.303,initial
2025-01-08 19:28:26.305,initial
2025-01-08 19:28:27.305,initial
2025-01-08 19:28:28.305,initial
2025-01-08 19:28:29.301,initial
2025-01-08 19:28:30.301,initial
2025-01-08 19:28:31.305,initial
2025-01-08 19:28:32.305,initial
2025-01-08 19:28:33.307,initial
2025-01-08 19:28:34.308,initial
2025-01-08 19:28:35.307,initial
2025-01-08 19:28:36.301,initial
2025-01-08 19:28:37.306,initial
2025-01-08 19:28:38.301,initial
2025-01-08 19:28:39.304,initial
2025-01-08 19:28:40.303,initial
2025-01-08 19:28:41.305,initial
2025-01-08 19:28:42.307,initial
2025-01-08 19:28:43.299,initial
2025-01-08 19:28:44.299,initial
2025-01-08 19:28:45.299,initial
2025-01-08 19:28:46.304,initial
2025-01-08 19:28:47.303,initial
2025-01-08 19:28:48.301,initial
2025-01-08 19:28:49.303,initial
2025-01-08 19:28:50.300,initial
2025-01-08 19:28:51.300,initial
2025-01-08 19:28:52.306,initial
2025-01-08 19:28:53.300,initial
2025-01-08 19:28:54.302,initial
2025-01-08 19:28:55.303,initial
2025-01-08 19:28:56.306,initial
2025-01-08 19:28:57.301,initial
2025-01-08 19:28:58.299,initial
2025-01-08 19:28:59.301,initial
2025-01-08 19:29:00.303,initial
2025-01-08 19:29:01.305,initial
2025-01-08 19:29:02.306,initial
2025-01-08 19:29:03.299,initial
2025-01-08 19:29:04.303,initial
2025-01-08 19:29:05.302,initial
2025-01-08 19:29:06.306,initial
2025-01-08 19:29:07.308,initial
2025-01-08 19:29:08.304,initial
2025-01-08 19:29:09.300,initial
2025-01-08 19:29:10.302,initial
2025-01-08 19:29:11.311,initial
2025-01-08 19:29:12.305,initial
2025-01-08 19:29:13.303,initial
2025-01-08 19:29:14.304,initial
2025-01-08 19:29:15.302,initial
2025-01-08 19:29:16.306,initial
2025-01-08 19:29:17.306,initial
2025-01-08 19:29:18.303,initial
2025-01-08 19:29:19.303,initial
2025-01-08 19:29:20.300,initial
2025-01-08 19:29:21.305,initial
2025-01-08 19:29:22.302,initial
2025-01-08 19:29:23.301,initial
2025-01-08 19:29:24.302,initial
2025-01-08 19:29:25.303,initial
2025-01-08 19:29:26.304,initial
2025-01-08 19:29:27.307,initial
2025-01-08 19:29:28.300,initial
2025-01-08 19:29:29.312,initial
2025-01-08 19:29:30.304,initial
2025-01-08 19:29:31.303,initial
2025-01-08 19:29:32.306,initial
2025-01-08 19:29:33.305,initial
2025-01-08 19:29:34.303,initial
2025-01-08 19:29:35.300,initial
2025-01-08 19:29:36.301,initial
2025-01-08 19:29:37.305,initial
2025-01-08 19:29:38.305,initial
2025-01-08 19:29:39.302,initial
2025-01-08 19:29:40.301,initial
2025-01-08 19:29:41.303,initial
2025-01-08 19:29:42.306,initial
2025-01-08 19:29:43.304,initial
2025-01-08 19:29:44.303,initial
2025-01-08 19:29:45.304,initial
2025-01-08 19:29:46.303,initial
2025-01-08 19:29:47.303,initial
2025-01-08 19:29:48.300,initial
2025-01-08 19:29:49.304,initial
2025-01-08 19:29:50.304,initial
2025-01-08 19:29:51.303,initial
2025-01-08 19:29:52.299,initial
2025-01-08 19:29:53.304,initial
2025-01-08 19:29:54.302,initial
2025-01-08 19:29:55.305,initial
2025-01-08 19:29:56.303,initial
2025-01-08 19:29:57.299,initial
2025-01-08 19:29:58.309,initial
2025-01-08 19:29:59.300,initial
2025-01-08 19:30:00.300,initial
2025-01-08 19:30:05.317,happy1
2025-01-08 19:30:15.307,happy1
