timestamp,motion
2023-11-22 07:08:47.153,"LR,0.2,2.0,0.2,0"
2023-11-22 07:08:57.146,"LR,0.4,2.0,0.6,0"
2023-11-22 07:09:02.147,"LR,0.2,2.0,0.2,0"
2023-11-22 07:09:12.151,"LR,0.4,2.0,0.6,0"
2023-11-22 07:09:22.155,"LR,0.2,2.0,0.2,0"
2023-11-22 07:09:32.155,"LR,0.4,2.0,0.6,0"
2023-11-22 07:09:37.149,"LR,0.2,2.0,0.2,0"
2023-11-22 07:09:42.157,"LR,0.4,2.0,0.6,0"
2023-11-22 07:09:47.150,"LR,0.2,2.0,0.2,0"
2023-11-22 07:09:52.148,"LR,0.4,2.0,0.6,0"
2023-11-22 07:09:57.158,"LR,0.2,2.0,0.2,0"
2023-11-22 07:10:07.146,"LR,0.2,2.0,0.2,0"
2023-11-22 07:10:12.146,"LR,0.4,2.0,0.6,0"
2023-11-22 07:10:17.153,"LR,0.2,2.0,0.2,0"
2023-11-22 07:10:22.157,"LR,0.4,2.0,0.6,0"
2023-11-22 07:10:27.155,"LR,0.2,2.0,0.2,0"
2023-11-22 07:10:37.146,"LR,0.4,2.0,0.6,0"
2023-11-22 07:10:42.154,"LR,0.2,2.0,0.2,0"
