timestamp,motion
2024-12-24 08:08:52.239,"LR,0.2,2.0,0.2,0"
2024-12-24 08:09:02.233,"LR,0.2,2.0,0.2,0"
2024-12-24 08:09:12.253,"LR,0.2,2.0,0.2,0"
2024-12-24 08:09:22.236,"LR,0.2,2.0,0.2,0"
2024-12-24 08:09:32.236,"LR,0.2,2.0,0.2,0"
2024-12-24 08:09:42.228,"LR,0.2,2.0,0.2,0"
2024-12-24 08:09:52.240,"LR,0.2,2.0,0.2,0"
2024-12-24 08:10:02.259,"LR,0.2,2.0,0.2,0"
2024-12-24 08:10:12.245,"LR,0.2,2.0,0.2,0"
2024-12-24 08:10:22.241,"LR,0.2,2.0,0.2,0"
2024-12-24 08:10:32.234,"LR,0.2,2.0,0.2,0"
2024-12-24 08:10:42.240,"LR,0.2,2.0,0.2,0"
2024-12-24 08:10:52.235,"LR,0.2,2.0,0.2,0"
2024-12-24 08:11:02.238,"LR,0.2,2.0,0.2,0"
2024-12-24 08:11:12.251,"LR,0.2,2.0,0.2,0"
2024-12-24 08:11:22.240,"LR,0.2,2.0,0.2,0"
2024-12-24 08:11:32.246,"LR,0.2,2.0,0.2,0"
2024-12-24 08:11:42.225,"LR,0.2,2.0,0.2,0"
2024-12-24 08:11:52.236,"LR,0.2,2.0,0.2,0"
2024-12-24 08:12:02.234,"LR,0.2,2.0,0.2,0"
2024-12-24 08:12:12.230,"LR,0.2,2.0,0.2,0"
2024-12-24 08:12:22.226,"LR,0.2,2.0,0.2,0"
2024-12-24 08:12:32.235,"LR,0.2,2.0,0.2,0"
2024-12-24 08:12:42.233,"LR,0.2,2.0,0.2,0"
2024-12-24 08:12:52.235,"LR,0.2,2.0,0.2,0"
2024-12-24 08:13:02.235,"LR,0.2,2.0,0.2,0"
2024-12-24 08:13:12.232,"LR,0.2,2.0,0.2,0"
2024-12-24 08:13:22.228,"LR,0.2,2.0,0.2,0"
2024-12-24 08:13:32.244,"LR,0.2,2.0,0.2,0"
2024-12-24 08:13:42.238,"LR,0.2,2.0,0.2,0"
2024-12-24 08:13:52.229,"LR,0.2,2.0,0.2,0"
2024-12-24 08:14:02.231,"LR,0.2,2.0,0.2,0"
