timestamp,motion
2024-12-24 08:26:49.220,"LR,0.2,2.0,0.2,0"
2024-12-24 08:26:59.212,"LR,0.2,2.0,0.2,0"
2024-12-24 08:27:09.216,"LR,0.2,2.0,0.2,0"
2024-12-24 08:27:19.234,"LR,0.2,2.0,0.2,0"
2024-12-24 08:27:29.220,"LR,0.2,2.0,0.2,0"
2024-12-24 08:27:39.212,"LR,0.2,2.0,0.2,0"
2024-12-24 08:27:49.225,"LR,0.2,2.0,0.2,0"
2024-12-24 08:27:59.228,"LR,0.2,2.0,0.2,0"
2024-12-24 08:28:09.234,"LR,0.2,2.0,0.2,0"
2024-12-24 08:28:19.233,"LR,0.2,2.0,0.2,0"
2024-12-24 08:28:29.210,"LR,0.2,2.0,0.2,0"
2024-12-24 08:28:39.226,"LR,0.2,2.0,0.2,0"
2024-12-24 08:28:49.219,"LR,0.2,2.0,0.2,0"
2024-12-24 08:28:59.209,"LR,0.2,2.0,0.2,0"
