timestamp,motion
2024-07-28 23:54:51.757,"LR,0.2,2.0,0.2,0"
2024-07-28 23:54:56.756,"LR,0.4,2.0,0.6,0"
2024-07-28 23:55:01.752,"LR,0.2,2.0,0.2,0"
2024-07-28 23:55:06.753,"LR,0.4,2.0,0.6,0"
2024-07-28 23:55:16.753,"LR,0.2,2.0,0.2,0"
2024-07-28 23:55:26.755,"LR,0.2,2.0,0.2,0"
2024-07-28 23:55:36.751,"LR,0.4,2.0,0.6,0"
2024-07-28 23:55:41.747,"LR,0.2,2.0,0.2,0"
2024-07-28 23:55:46.753,"LR,0.4,2.0,0.6,0"
2024-07-28 23:55:51.760,"LR,0.2,2.0,0.2,0"
2024-07-28 23:56:01.760,"LR,0.4,2.0,0.6,0"
2024-07-28 23:56:06.769,"LR,0.2,2.0,0.2,0"
2024-07-28 23:56:11.759,"LR,0.4,2.0,0.6,0"
2024-07-28 23:56:21.752,"LR,0.4,2.0,0.6,0"
2024-07-28 23:56:26.753,"LR,0.2,2.0,0.2,0"
2024-07-28 23:56:36.758,"LR,0.2,2.0,0.2,0"
2024-07-28 23:56:41.758,"LR,0.4,2.0,0.6,0"
2024-07-28 23:56:46.759,"LR,0.2,2.0,0.2,0"
2024-07-28 23:56:51.760,"LR,0.4,2.0,0.6,0"
2024-07-28 23:57:01.751,"LR,0.2,2.0,0.2,0"
2024-07-28 23:57:11.756,"LR,0.4,2.0,0.6,0"
2024-07-28 23:57:16.752,"LR,0.2,2.0,0.2,0"
2024-07-28 23:57:26.753,"LR,0.4,2.0,0.6,0"
2024-07-28 23:57:36.758,"LR,0.4,2.0,0.6,0"
2024-07-28 23:57:46.760,"LR,0.2,2.0,0.2,0"
2024-07-28 23:57:51.752,"LR,0.4,2.0,0.6,0"
2024-07-28 23:57:56.756,"LR,0.2,2.0,0.2,0"
2024-07-28 23:58:06.758,"LR,0.4,2.0,0.6,0"
2024-07-28 23:58:16.754,"LR,0.4,2.0,0.6,0"
2024-07-28 23:58:26.760,"LR,0.4,2.0,0.6,0"
2024-07-28 23:58:36.760,"LR,0.4,2.0,0.6,0"
2024-07-28 23:58:46.756,"LR,0.2,2.0,0.2,0"
2024-07-28 23:58:51.754,"LR,0.4,2.0,0.6,0"
2024-07-28 23:58:56.749,"LR,0.2,2.0,0.2,0"
2024-07-28 23:59:06.754,"LR,0.4,2.0,0.6,0"
2024-07-28 23:59:16.763,"LR,0.4,2.0,0.6,0"
2024-07-28 23:59:26.749,"LR,0.2,2.0,0.2,0"
2024-07-28 23:59:36.757,"LR,0.4,2.0,0.6,0"
2024-07-28 23:59:46.756,"LR,0.2,2.0,0.2,0"
2024-07-28 23:59:56.754,"LR,0.2,2.0,0.2,0"
2024-07-29 00:00:06.750,"LR,0.4,2.0,0.6,0"
2024-07-29 00:00:16.750,"LR,0.4,2.0,0.6,0"
2024-07-29 00:00:26.753,"LR,0.2,2.0,0.2,0"
2024-07-29 00:00:36.756,"LR,0.4,2.0,0.6,0"
2024-07-29 00:00:46.763,"LR,0.4,2.0,0.6,0"
2024-07-29 00:00:51.753,"LR,0.2,2.0,0.2,0"
2024-07-29 00:00:56.747,"LR,0.4,2.0,0.6,0"
2024-07-29 00:01:01.749,"LR,0.2,2.0,0.2,0"
2024-07-29 00:01:06.753,"LR,0.4,2.0,0.6,0"
2024-07-29 00:01:11.750,"LR,0.2,2.0,0.2,0"
2024-07-29 00:01:16.756,"LR,0.4,2.0,0.6,0"
2024-07-29 00:01:26.757,"LR,0.2,2.0,0.2,0"
2024-07-29 00:01:36.757,"LR,0.4,2.0,0.6,0"
2024-07-29 00:01:46.754,"LR,0.4,2.0,0.6,0"
2024-07-29 00:01:56.750,"LR,0.4,2.0,0.6,0"
2024-07-29 00:02:01.749,"LR,0.2,2.0,0.2,0"
2024-07-29 00:02:06.760,"LR,0.4,2.0,0.6,0"
2024-07-29 00:02:16.756,"LR,0.2,2.0,0.2,0"
2024-07-29 00:02:26.751,"LR,0.4,2.0,0.6,0"
2024-07-29 00:02:36.754,"LR,0.4,2.0,0.6,0"
2024-07-29 00:02:46.753,"LR,0.4,2.0,0.6,0"
2024-07-29 00:02:56.759,"LR,0.4,2.0,0.6,0"
2024-07-29 00:03:06.746,"LR,0.2,2.0,0.2,0"
2024-07-29 00:03:16.754,"LR,0.4,2.0,0.6,0"
2024-07-29 00:03:26.754,"LR,0.4,2.0,0.6,0"
2024-07-29 00:03:36.752,"LR,0.2,2.0,0.2,0"
2024-07-29 00:03:41.755,"LR,0.4,2.0,0.6,0"
2024-07-29 00:03:51.763,"LR,0.4,2.0,0.6,0"
2024-07-29 00:03:56.749,"LR,0.2,2.0,0.2,0"
2024-07-29 00:04:01.750,"LR,0.4,2.0,0.6,0"
2024-07-29 00:04:11.755,"LR,0.4,2.0,0.6,0"
2024-07-29 00:04:16.757,"LR,0.2,2.0,0.2,0"
2024-07-29 00:04:21.751,"LR,0.4,2.0,0.6,0"
2024-07-29 00:04:31.750,"LR,0.4,2.0,0.6,0"
2024-07-29 00:04:41.755,"LR,0.4,2.0,0.6,0"
2024-07-29 00:04:51.753,"LR,0.4,2.0,0.6,0"
2024-07-29 00:04:56.755,"LR,0.2,2.0,0.2,0"
2024-07-29 00:05:01.754,"LR,0.4,2.0,0.6,0"
2024-07-29 00:05:06.754,"LR,0.2,2.0,0.2,0"
2024-07-29 00:05:11.754,"LR,0.4,2.0,0.6,0"
2024-07-29 00:05:16.758,"LR,0.2,2.0,0.2,0"
2024-07-29 00:05:21.754,"LR,0.4,2.0,0.6,0"
2024-07-29 00:05:31.753,"LR,0.2,2.0,0.2,0"
2024-07-29 00:05:41.754,"LR,0.2,2.0,0.2,0"
2024-07-29 00:05:46.764,"LR,0.4,2.0,0.6,0"
2024-07-29 00:05:51.751,"LR,0.2,2.0,0.2,0"
2024-07-29 00:06:01.770,"LR,0.4,2.0,0.6,0"
2024-07-29 00:06:11.754,"LR,0.4,2.0,0.6,0"
2024-07-29 00:06:21.763,"LR,0.4,2.0,0.6,0"
2024-07-29 00:06:31.760,"LR,0.4,2.0,0.6,0"
2024-07-29 00:06:36.754,"LR,0.2,2.0,0.2,0"
