timestamp,motion
2025-04-08 10:16:18.114,"LR,0.0,2.0,0.3,0"
2025-04-08 10:16:28.123,"LR,0.0,2.0,0.3,0"
2025-04-08 10:16:38.110,"LR,0.0,2.0,0.3,0"
2025-04-08 10:16:48.120,"LR,0.0,2.0,0.3,0"
2025-04-08 10:16:58.132,"LR,0.0,2.0,0.3,0"
2025-04-08 10:17:08.126,"LR,0.0,2.0,0.3,0"
2025-04-08 10:17:13.118,"LR,0.2,2.0,0.2,0"
2025-04-08 10:17:23.116,"LR,0.2,2.0,0.2,0"
2025-04-08 10:17:33.124,"LR,0.2,2.0,0.2,0"
2025-04-08 10:17:43.122,"LR,0.0,2.0,0.3,0"
2025-04-08 10:17:48.114,"LR,0.2,2.0,0.6,0"
2025-04-08 10:17:58.129,"LR,0.2,2.0,0.6,0"
2025-04-08 10:18:03.117,"LR,0.2,2.0,0.2,0"
2025-04-08 10:18:13.128,"LR,0.2,2.0,0.2,0"
2025-04-08 10:18:23.120,"LR,0.2,2.0,0.2,0"
2025-04-08 10:18:33.115,"LR,0.4,2.0,0.6,0"
2025-04-08 10:18:38.115,"LR,0.2,2.0,0.2,0"
2025-04-08 10:18:48.121,"LR,0.2,2.0,0.2,0"
2025-04-08 10:18:58.123,"LR,0.2,2.0,0.2,0"
2025-04-08 10:19:08.128,"LR,0.2,2.0,0.2,0"
2025-04-08 10:19:13.115,"LR,0.4,2.0,0.6,0"
2025-04-08 10:19:23.120,"LR,0.2,2.0,0.2,0"
2025-04-08 10:19:28.119,"LR,0.4,2.0,0.6,0"
2025-04-08 10:19:38.125,"LR,0.0,2.0,0.3,0"
2025-04-08 10:19:48.120,"LR,0.0,2.0,0.3,0"
2025-04-08 10:19:53.121,"LR,0.2,2.0,0.6,0"
2025-04-08 10:19:58.121,"LR,0.0,2.0,0.3,0"
2025-04-08 10:20:03.124,"LR,0.2,2.0,0.6,0"
2025-04-08 10:20:08.122,"LR,0.4,2.0,0.6,0"
2025-04-08 10:20:13.123,"LR,0.2,2.0,0.2,0"
2025-04-08 10:20:23.120,"LR,0.4,2.0,0.6,0"
2025-04-08 10:20:28.116,"LR,0.2,2.0,0.2,0"
2025-04-08 10:20:33.124,"LR,0.4,2.0,0.6,0"
2025-04-08 10:20:38.122,"LR,0.2,2.0,0.2,0"
2025-04-08 10:20:43.125,"LR,0.4,2.0,0.6,0"
2025-04-08 10:20:53.118,"LR,0.2,2.0,0.2,0"
2025-04-08 10:21:03.131,"LR,0.2,2.0,0.2,0"
2025-04-08 10:21:13.116,"LR,0.4,2.0,0.6,0"
2025-04-08 10:21:23.117,"LR,0.2,2.0,0.2,0"
2025-04-08 10:21:28.119,"LR,0.4,2.0,0.6,0"
2025-04-08 10:21:33.119,"LR,0.2,2.0,0.2,0"
2025-04-08 10:21:43.112,"LR,0.0,2.0,0.3,0"
2025-04-08 10:21:53.121,"LR,0.2,2.0,0.2,0"
2025-04-08 10:21:58.114,"LR,0.0,2.0,0.3,0"
