timestamp,motion
2023-11-22 06:09:28.169,"LR,0.2,2.0,0.2,0"
2023-11-22 06:09:38.168,"LR,0.4,2.0,0.6,0"
2023-11-22 06:09:48.178,"LR,0.4,2.0,0.6,0"
2023-11-22 06:09:53.175,"LR,0.2,2.0,0.2,0"
2023-11-22 06:09:58.177,"LR,0.0,2.0,0.3,0"
2023-11-22 06:10:08.174,"LR,0.0,2.0,0.3,0"
2023-11-22 06:10:18.190,"LR,0.0,2.0,0.3,0"
2023-11-22 06:10:28.173,"LR,0.0,2.0,0.3,0"
2023-11-22 06:10:33.184,"LR,0.2,2.0,0.6,0"
2023-11-22 06:10:43.178,"LR,0.0,2.0,0.3,0"
2023-11-22 06:10:48.176,"LR,0.2,2.0,0.6,0"
2023-11-22 06:10:53.175,"LR,0.0,2.0,0.3,0"
2023-11-22 06:11:03.175,"LR,0.0,2.0,0.3,0"
2023-11-22 06:11:13.169,"LR,0.2,2.0,0.6,0"
2023-11-22 06:11:18.180,"LR,0.0,2.0,0.3,0"
2023-11-22 06:11:23.168,"LR,0.2,2.0,0.6,0"
2023-11-22 06:11:33.179,"LR,0.2,2.0,0.6,0"
2023-11-22 06:11:38.182,"LR,0.0,2.0,0.3,0"
2023-11-22 06:11:43.177,"LR,0.2,2.0,0.6,0"
2023-11-22 06:11:48.174,"LR,0.0,2.0,0.3,0"
2023-11-22 06:11:58.182,"LR,0.2,2.0,0.6,0"
2023-11-22 06:12:03.179,"LR,0.0,2.0,0.3,0"
2023-11-22 06:12:13.181,"LR,0.2,2.0,0.6,0"
2023-11-22 06:12:23.184,"LR,0.2,2.0,0.6,0"
2023-11-22 06:12:28.191,"LR,0.0,2.0,0.3,0"
2023-11-22 06:12:33.193,"LR,0.2,2.0,0.6,0"
2023-11-22 06:12:38.180,"LR,0.0,2.0,0.3,0"
2023-11-22 06:12:48.182,"LR,0.2,2.0,0.6,0"
2023-11-22 06:12:53.186,"LR,0.0,2.0,0.3,0"
2023-11-22 06:13:03.181,"LR,0.0,2.0,0.3,0"
2023-11-22 06:13:13.177,"LR,0.0,2.0,0.3,0"
2023-11-22 06:13:18.176,"LR,0.2,2.0,0.6,0"
2023-11-22 06:13:28.178,"LR,0.0,2.0,0.3,0"
2023-11-22 06:13:38.187,"LR,0.0,2.0,0.3,0"
2023-11-22 06:13:48.175,"LR,0.0,2.0,0.3,0"
2023-11-22 06:13:58.179,"LR,0.0,2.0,0.3,0"
2023-11-22 06:14:03.179,"LR,0.2,2.0,0.6,0"
2023-11-22 06:14:13.182,"LR,0.0,2.0,0.3,0"
2023-11-22 06:14:23.181,"LR,0.0,2.0,0.3,0"
2023-11-22 06:14:28.184,"LR,0.2,2.0,0.6,0"
2023-11-22 06:14:33.173,"LR,0.0,2.0,0.3,0"
2023-11-22 06:14:43.180,"LR,0.0,2.0,0.3,0"
2023-11-22 06:14:48.178,"LR,0.2,2.0,0.6,0"
2023-11-22 06:14:58.177,"LR,0.0,2.0,0.3,0"
2023-11-22 06:15:08.192,"LR,0.0,2.0,0.3,0"
2023-11-22 06:15:13.177,"LR,0.2,2.0,0.6,0"
2023-11-22 06:15:18.190,"LR,0.0,2.0,0.3,0"
2023-11-22 06:15:23.175,"LR,0.2,2.0,0.6,0"
2023-11-22 06:15:28.186,"LR,0.0,2.0,0.3,0"
2023-11-22 06:15:38.175,"LR,0.0,2.0,0.3,0"
2023-11-22 06:15:43.176,"LR,0.2,2.0,0.6,0"
2023-11-22 06:15:48.193,"LR,0.0,2.0,0.3,0"
2023-11-22 06:15:58.181,"LR,0.2,2.0,0.6,0"
2023-11-22 06:16:03.186,"LR,0.0,2.0,0.3,0"
2023-11-22 06:16:13.181,"LR,0.0,2.0,0.3,0"
2023-11-22 06:16:23.180,"LR,0.0,2.0,0.3,0"
2023-11-22 06:16:33.177,"LR,0.0,2.0,0.3,0"
2023-11-22 06:16:43.183,"LR,0.0,2.0,0.3,0"
2023-11-22 06:16:53.185,"LR,0.2,2.0,0.6,0"
2023-11-22 06:16:58.187,"LR,0.0,2.0,0.3,0"
2023-11-22 06:17:08.187,"LR,0.2,2.0,0.6,0"
2023-11-22 06:17:18.197,"LR,0.0,2.0,0.3,0"
2023-11-22 06:17:28.185,"LR,0.2,2.0,0.6,0"
2023-11-22 06:17:33.177,"LR,0.0,2.0,0.3,0"
2023-11-22 06:17:38.180,"LR,0.2,2.0,0.6,0"
2023-11-22 06:17:43.179,"LR,0.0,2.0,0.3,0"
2023-11-22 06:17:53.182,"LR,0.0,2.0,0.3,0"
2023-11-22 06:18:03.175,"LR,0.0,2.0,0.3,0"
2023-11-22 06:18:13.178,"LR,0.0,2.0,0.3,0"
2023-11-22 06:18:23.173,"LR,0.0,2.0,0.3,0"
2023-11-22 06:18:28.187,"LR,0.2,2.0,0.6,0"
2023-11-22 06:18:38.186,"LR,0.0,2.0,0.3,0"
2023-11-22 06:18:48.187,"LR,0.0,2.0,0.3,0"
2023-11-22 06:18:58.184,"LR,0.0,2.0,0.3,0"
2023-11-22 06:19:08.179,"LR,0.0,2.0,0.3,0"
2023-11-22 06:19:18.187,"LR,0.0,2.0,0.3,0"
2023-11-22 06:19:28.189,"LR,0.0,2.0,0.3,0"
2023-11-22 06:19:38.178,"LR,0.0,2.0,0.3,0"
2023-11-22 06:19:43.210,"LR,0.2,2.0,0.6,0"
2023-11-22 06:19:53.177,"LR,0.0,2.0,0.3,0"
2023-11-22 06:20:03.183,"LR,0.2,2.0,0.6,0"
2023-11-22 06:20:08.170,"LR,0.0,2.0,0.3,0"
2023-11-22 06:20:18.170,"LR,0.2,2.0,0.6,0"
2023-11-22 06:20:23.184,"LR,0.0,2.0,0.3,0"
2023-11-22 06:20:28.173,"LR,0.2,2.0,0.6,0"
2023-11-22 06:20:33.177,"LR,0.0,2.0,0.3,0"
2023-11-22 06:20:43.177,"LR,0.0,2.0,0.3,0"
2023-11-22 06:20:48.188,"LR,0.2,2.0,0.6,0"
2023-11-22 06:20:58.192,"LR,0.0,2.0,0.3,0"
2023-11-22 06:21:08.179,"LR,0.0,2.0,0.3,0"
2023-11-22 06:21:13.195,"LR,0.2,2.0,0.6,0"
2023-11-22 06:21:18.188,"LR,0.0,2.0,0.3,0"
2023-11-22 06:21:28.183,"LR,0.0,2.0,0.3,0"
2023-11-22 06:21:38.185,"LR,0.2,2.0,0.6,0"
2023-11-22 06:21:43.175,"LR,0.0,2.0,0.3,0"
2023-11-22 06:21:48.174,"LR,0.2,2.0,0.6,0"
2023-11-22 06:21:53.177,"LR,0.0,2.0,0.3,0"
2023-11-22 06:21:58.192,"LR,0.2,2.0,0.6,0"
2023-11-22 06:22:03.180,"LR,0.0,2.0,0.3,0"
2023-11-22 06:22:08.195,"LR,0.2,2.0,0.6,0"
2023-11-22 06:22:18.180,"LR,0.0,2.0,0.3,0"
2023-11-22 06:22:28.176,"LR,0.0,2.0,0.3,0"
2023-11-22 06:22:38.180,"LR,0.0,2.0,0.3,0"
2023-11-22 06:22:48.180,"LR,0.0,2.0,0.3,0"
2023-11-22 06:22:58.178,"LR,0.2,2.0,0.6,0"
2023-11-22 06:23:03.186,"LR,0.0,2.0,0.3,0"
2023-11-22 06:23:08.185,"LR,0.2,2.0,0.6,0"
2023-11-22 06:23:13.181,"LR,0.0,2.0,0.3,0"
2023-11-22 06:23:18.183,"LR,0.2,2.0,0.6,0"
2023-11-22 06:23:28.173,"LR,0.0,2.0,0.3,0"
2023-11-22 06:23:38.181,"LR,0.2,2.0,0.6,0"
2023-11-22 06:23:43.172,"LR,0.0,2.0,0.3,0"
2023-11-22 06:23:53.175,"LR,0.0,2.0,0.3,0"
2023-11-22 06:24:03.180,"LR,0.0,2.0,0.3,0"
2023-11-22 06:24:13.184,"LR,0.0,2.0,0.3,0"
2023-11-22 06:24:23.180,"LR,0.0,2.0,0.3,0"
2023-11-22 06:24:33.187,"LR,0.0,2.0,0.3,0"
2023-11-22 06:24:38.170,"LR,0.2,2.0,0.6,0"
2023-11-22 06:24:43.180,"LR,0.0,2.0,0.3,0"
2023-11-22 06:24:48.186,"LR,0.2,2.0,0.6,0"
2023-11-22 06:24:53.183,"LR,0.0,2.0,0.3,0"
2023-11-22 06:25:03.190,"LR,0.2,2.0,0.6,0"
2023-11-22 06:25:08.178,"LR,0.0,2.0,0.3,0"
2023-11-22 06:25:13.187,"LR,0.2,2.0,0.6,0"
2023-11-22 06:25:23.174,"LR,0.0,2.0,0.3,0"
2023-11-22 06:25:33.170,"LR,0.0,2.0,0.3,0"
2023-11-22 06:25:38.180,"LR,0.2,2.0,0.6,0"
2023-11-22 06:25:48.172,"LR,0.0,2.0,0.3,0"
2023-11-22 06:25:53.166,"LR,0.2,2.0,0.6,0"
2023-11-22 06:25:58.183,"LR,0.0,2.0,0.3,0"
2023-11-22 06:26:03.178,"LR,0.2,2.0,0.6,0"
2023-11-22 06:26:13.185,"LR,0.0,2.0,0.3,0"
2023-11-22 06:26:18.182,"LR,0.2,2.0,0.6,0"
2023-11-22 06:26:23.181,"LR,0.0,2.0,0.3,0"
2023-11-22 06:26:33.181,"LR,0.0,2.0,0.3,0"
2023-11-22 06:26:43.176,"LR,0.2,2.0,0.6,0"
2023-11-22 06:26:48.190,"LR,0.0,2.0,0.3,0"
2023-11-22 06:26:53.196,"LR,0.2,2.0,0.6,0"
2023-11-22 06:26:58.189,"LR,0.0,2.0,0.3,0"
2023-11-22 06:27:08.180,"LR,0.0,2.0,0.3,0"
2023-11-22 06:27:13.181,"LR,0.2,2.0,0.6,0"
2023-11-22 06:27:18.178,"LR,0.0,2.0,0.3,0"
2023-11-22 06:27:28.192,"LR,0.2,2.0,0.6,0"
2023-11-22 06:27:33.178,"LR,0.0,2.0,0.3,0"
2023-11-22 06:27:43.183,"LR,0.0,2.0,0.3,0"
2023-11-22 06:27:53.181,"LR,0.2,2.0,0.6,0"
2023-11-22 06:28:03.185,"LR,0.0,2.0,0.3,0"
2023-11-22 06:28:13.174,"LR,0.0,2.0,0.3,0"
2023-11-22 06:28:18.192,"LR,0.2,2.0,0.6,0"
2023-11-22 06:28:23.175,"LR,0.0,2.0,0.3,0"
2023-11-22 06:28:28.175,"LR,0.2,2.0,0.6,0"
2023-11-22 06:28:33.187,"LR,0.0,2.0,0.3,0"
2023-11-22 06:28:43.179,"LR,0.0,2.0,0.3,0"
2023-11-22 06:28:53.178,"LR,0.0,2.0,0.3,0"
2023-11-22 06:28:58.186,"LR,0.2,2.0,0.6,0"
2023-11-22 06:29:03.182,"LR,0.0,2.0,0.3,0"
2023-11-22 06:29:08.181,"LR,0.2,2.0,0.6,0"
2023-11-22 06:29:13.178,"LR,0.0,2.0,0.3,0"
2023-11-22 06:29:23.181,"LR,0.0,2.0,0.3,0"
2023-11-22 06:29:28.175,"LR,0.2,2.0,0.6,0"
2023-11-22 06:29:38.180,"LR,0.0,2.0,0.3,0"
2023-11-22 06:29:48.186,"LR,0.2,2.0,0.6,0"
2023-11-22 06:29:53.180,"LR,0.0,2.0,0.3,0"
2023-11-22 06:30:03.188,"LR,0.2,2.0,0.6,0"
2023-11-22 06:30:13.178,"LR,0.0,2.0,0.3,0"
2023-11-22 06:30:23.176,"LR,0.0,2.0,0.3,0"
2023-11-22 06:30:33.184,"LR,0.0,2.0,0.3,0"
2023-11-22 06:30:43.172,"LR,0.2,2.0,0.6,0"
2023-11-22 06:30:48.184,"LR,0.0,2.0,0.3,0"
2023-11-22 06:30:58.184,"LR,0.0,2.0,0.3,0"
2023-11-22 06:31:08.182,"LR,0.0,2.0,0.3,0"
2023-11-22 06:31:13.188,"LR,0.2,2.0,0.6,0"
2023-11-22 06:31:18.181,"LR,0.0,2.0,0.3,0"
2023-11-22 06:31:28.187,"LR,0.0,2.0,0.3,0"
2023-11-22 06:31:38.179,"LR,0.2,2.0,0.6,0"
2023-11-22 06:31:43.186,"LR,0.0,2.0,0.3,0"
2023-11-22 06:31:53.186,"LR,0.0,2.0,0.3,0"
2023-11-22 06:31:58.179,"LR,0.2,2.0,0.6,0"
2023-11-22 06:32:08.182,"LR,0.2,2.0,0.6,0"
2023-11-22 06:32:13.184,"LR,0.0,2.0,0.3,0"
2023-11-22 06:32:18.182,"LR,0.2,2.0,0.6,0"
2023-11-22 06:32:23.179,"LR,0.0,2.0,0.3,0"
2023-11-22 06:32:28.180,"LR,0.2,2.0,0.6,0"
2023-11-22 06:32:33.181,"LR,0.0,2.0,0.3,0"
2023-11-22 06:32:38.176,"LR,0.2,2.0,0.6,0"
2023-11-22 06:32:48.174,"LR,0.2,2.0,0.6,0"
2023-11-22 06:32:53.178,"LR,0.0,2.0,0.3,0"
2023-11-22 06:33:03.184,"LR,0.0,2.0,0.3,0"
2023-11-22 06:33:08.183,"LR,0.2,2.0,0.6,0"
2023-11-22 06:33:13.182,"LR,0.0,2.0,0.3,0"
2023-11-22 06:33:23.192,"LR,0.0,2.0,0.3,0"
2023-11-22 06:33:33.182,"LR,0.0,2.0,0.3,0"
2023-11-22 06:33:43.182,"LR,0.0,2.0,0.3,0"
2023-11-22 06:33:53.185,"LR,0.0,2.0,0.3,0"
2023-11-22 06:34:03.182,"LR,0.0,2.0,0.3,0"
2023-11-22 06:34:08.180,"LR,0.2,2.0,0.6,0"
2023-11-22 06:34:18.180,"LR,0.0,2.0,0.3,0"
2023-11-22 06:34:28.174,"LR,0.0,2.0,0.3,0"
2023-11-22 06:34:38.181,"LR,0.0,2.0,0.3,0"
2023-11-22 06:34:43.185,"LR,0.2,2.0,0.6,0"
2023-11-22 06:34:48.182,"LR,0.0,2.0,0.3,0"
