timestamp,motion
2023-11-22 06:05:29.949,"LR,0.2,2.0,0.2,0"
2023-11-22 06:05:39.944,"LR,0.2,2.0,0.2,0"
2023-11-22 06:05:49.939,"LR,0.2,2.0,0.2,0"
2023-11-22 06:05:59.947,"LR,0.0,2.0,0.3,0"
2023-11-22 06:06:09.940,"LR,0.0,2.0,0.3,0"
2023-11-22 06:06:19.948,"LR,0.0,2.0,0.3,0"
2023-11-22 06:06:29.955,"LR,0.0,2.0,0.3,0"
2023-11-22 06:06:39.936,"LR,0.0,2.0,0.3,0"
2023-11-22 06:06:49.941,"LR,0.0,2.0,0.3,0"
2023-11-22 06:06:59.951,"LR,0.0,2.0,0.3,0"
2023-11-22 06:07:09.944,"LR,0.0,2.0,0.3,0"
2023-11-22 06:07:19.943,"LR,0.0,2.0,0.3,0"
2023-11-22 06:07:29.938,"LR,0.0,2.0,0.3,0"
2023-11-22 06:07:39.953,"LR,0.0,2.0,0.3,0"
2023-11-22 06:07:49.946,"LR,0.0,2.0,0.3,0"
2023-11-22 06:07:59.956,"LR,0.0,2.0,0.3,0"
2023-11-22 06:08:09.954,"LR,0.0,2.0,0.3,0"
2023-11-22 06:08:19.950,"LR,0.0,2.0,0.3,0"
2023-11-22 06:08:29.941,"LR,0.0,2.0,0.3,0"
2023-11-22 06:08:39.950,"LR,0.0,2.0,0.3,0"
2023-11-22 06:08:49.942,"LR,0.0,2.0,0.3,0"
2023-11-22 06:08:59.937,"LR,0.0,2.0,0.3,0"
2023-11-22 06:09:09.945,"LR,0.0,2.0,0.3,0"
2023-11-22 06:09:19.940,"LR,0.0,2.0,0.3,0"
2023-11-22 06:09:29.946,"LR,0.0,2.0,0.3,0"
2023-11-22 06:09:39.936,"LR,0.0,2.0,0.3,0"
2023-11-22 06:09:49.938,"LR,0.0,2.0,0.3,0"
2023-11-22 06:09:59.945,"LR,0.0,2.0,0.3,0"
2023-11-22 06:10:09.938,"LR,0.0,2.0,0.3,0"
2023-11-22 06:10:14.939,"LR,0.2,2.0,0.6,0"
2023-11-22 06:10:19.938,"LR,0.0,2.0,0.3,0"
2023-11-22 06:10:29.944,"LR,0.2,2.0,0.6,0"
2023-11-22 06:10:34.953,"LR,0.0,2.0,0.3,0"
2023-11-22 06:10:39.943,"LR,0.2,2.0,0.6,0"
2023-11-22 06:10:49.946,"LR,0.0,2.0,0.3,0"
2023-11-22 06:10:59.948,"LR,0.0,2.0,0.3,0"
2023-11-22 06:11:09.951,"LR,0.0,2.0,0.3,0"
2023-11-22 06:11:19.943,"LR,0.2,2.0,0.6,0"
2023-11-22 06:11:29.941,"LR,0.2,2.0,0.6,0"
2023-11-22 06:11:39.951,"LR,0.2,2.0,0.6,0"
2023-11-22 06:11:49.941,"LR,0.0,2.0,0.3,0"
2023-11-22 06:11:59.947,"LR,0.0,2.0,0.3,0"
2023-11-22 06:12:09.939,"LR,0.0,2.0,0.3,0"
2023-11-22 06:12:14.948,"LR,0.2,2.0,0.6,0"
2023-11-22 06:12:19.939,"LR,0.0,2.0,0.3,0"
