timestamp,motion
2025-05-23 14:42:10.756,"LR,0.2,2.0,0.6,0"
2025-05-23 14:42:33.634,"LR,0.0,2.0,0.3,0"
2025-05-23 14:42:43.223,"LR,0.0,2.0,0.3,0"
2025-05-23 14:42:50.505,"LR,0.0,2.0,0.3,0"
2025-05-23 14:43:04.123,"LR,0.0,2.0,0.3,0"
2025-05-23 14:43:11.491,"LR,0.0,2.0,0.3,0"
2025-05-23 14:43:33.275,"LR,0.0,2.0,0.3,0"
2025-05-23 15:03:16.113,"LR,0.0,2.0,0.3,0"
2025-05-23 15:03:58.214,"LR,0.2,2.0,0.6,0"
2025-05-23 15:04:27.735,"LR,0.2,2.0,0.2,0"
2025-05-23 15:04:38.512,"LR,0.2,2.0,0.2,0"
2025-05-23 15:04:47.948,"LR,0.2,2.0,0.2,0"
2025-05-23 15:05:03.606,"LR,0.2,2.0,0.2,0"
2025-05-23 15:31:36.934,"LR,0.0,2.0,0.3,0"
2025-05-23 15:33:54.129,"LR,0.0,2.0,0.3,0"
2025-05-23 15:34:13.512,"LR,0.4,2.0,0.6,0"
2025-05-23 15:34:30.848,"LR,0.0,2.0,0.3,0"
2025-05-23 15:34:49.645,"LR,0.2,2.0,0.6,0"
2025-05-23 15:35:13.241,"LR,0.0,2.0,0.3,0"
2025-05-23 15:35:28.780,"LR,0.0,2.0,0.3,0"
2025-05-23 15:35:51.233,"LR,0.0,2.0,0.3,0"
2025-05-23 15:36:06.511,"LR,0.2,2.0,0.6,0"
2025-05-23 15:36:17.744,"LR,0.0,2.0,0.3,0"
2025-05-23 15:36:38.439,"LR,0.0,2.0,0.3,0"
