timestamp,motion
2025-02-14 10:49:11.436,"LR,0.2,2.0,0.2,0"
2025-02-14 10:49:21.443,"LR,0.2,2.0,0.2,0"
2025-02-14 10:49:31.439,"LR,0.2,2.0,0.2,0"
2025-02-14 10:49:41.433,"LR,0.2,2.0,0.2,0"
2025-02-14 10:49:51.442,"LR,0.2,2.0,0.2,0"
2025-02-14 10:50:01.438,"LR,0.2,2.0,0.2,0"
2025-02-14 10:50:11.441,"LR,0.2,2.0,0.2,0"
2025-02-14 10:50:21.444,"LR,0.2,2.0,0.2,0"
2025-02-14 10:50:31.444,"LR,0.4,2.0,0.6,0"
2025-02-14 10:50:41.439,"LR,0.4,2.0,0.6,0"
2025-02-14 10:50:46.443,"LR,0.2,2.0,0.2,0"
2025-02-14 10:50:51.441,"LR,0.4,2.0,0.6,0"
2025-02-14 10:50:56.437,"LR,0.2,2.0,0.2,0"
2025-02-14 10:51:06.438,"LR,0.2,2.0,0.2,0"
2025-02-14 10:51:11.441,"LR,0.4,2.0,0.6,0"
2025-02-14 10:51:16.435,"LR,0.2,2.0,0.2,0"
2025-02-14 10:51:21.444,"LR,0.4,2.0,0.6,0"
2025-02-14 10:51:26.446,"LR,0.2,2.0,0.2,0"
2025-02-14 10:51:31.441,"LR,0.4,2.0,0.6,0"
2025-02-14 10:51:36.439,"LR,0.2,2.0,0.2,0"
2025-02-14 10:51:46.440,"LR,0.2,2.0,0.2,0"
2025-02-14 10:51:56.437,"LR,0.2,2.0,0.2,0"
2025-02-14 10:52:01.441,"LR,0.4,2.0,0.6,0"
2025-02-14 10:52:06.436,"LR,0.2,2.0,0.2,0"
2025-02-14 10:52:16.440,"LR,0.2,2.0,0.2,0"
2025-02-14 10:52:26.437,"LR,0.2,2.0,0.2,0"
2025-02-14 10:52:36.444,"LR,0.2,2.0,0.2,0"
2025-02-14 10:52:46.437,"LR,0.2,2.0,0.2,0"
2025-02-14 10:52:56.438,"LR,0.2,2.0,0.2,0"
2025-02-14 10:53:06.447,"LR,0.2,2.0,0.2,0"
2025-02-14 10:53:16.443,"LR,0.2,2.0,0.2,0"
2025-02-14 10:53:26.439,"LR,0.2,2.0,0.2,0"
2025-02-14 10:53:36.440,"LR,0.2,2.0,0.2,0"
2025-02-14 10:53:46.442,"LR,0.2,2.0,0.2,0"
2025-02-14 10:53:56.438,"LR,0.2,2.0,0.2,0"
2025-02-14 10:54:06.437,"LR,0.2,2.0,0.2,0"
2025-02-14 10:54:16.436,"LR,0.2,2.0,0.2,0"
2025-02-14 10:54:26.443,"LR,0.2,2.0,0.2,0"
2025-02-14 10:54:36.439,"LR,0.2,2.0,0.2,0"
2025-02-14 10:54:46.445,"LR,0.4,2.0,0.6,0"
2025-02-14 10:54:51.440,"LR,0.2,2.0,0.2,0"
2025-02-14 10:55:01.437,"LR,0.2,2.0,0.2,0"
2025-02-14 10:55:11.441,"LR,0.2,2.0,0.2,0"
2025-02-14 10:55:21.439,"LR,0.2,2.0,0.2,0"
2025-02-14 10:55:31.437,"LR,0.2,2.0,0.2,0"
2025-02-14 10:55:41.440,"LR,0.2,2.0,0.2,0"
2025-02-14 10:55:51.442,"LR,0.2,2.0,0.2,0"
2025-02-14 10:56:01.441,"LR,0.2,2.0,0.2,0"
2025-02-14 10:56:11.439,"LR,0.2,2.0,0.2,0"
2025-02-14 10:56:21.442,"LR,0.2,2.0,0.2,0"
2025-02-14 10:56:31.442,"LR,0.2,2.0,0.2,0"
2025-02-14 10:56:41.444,"LR,0.2,2.0,0.2,0"
2025-02-14 10:56:51.443,"LR,0.2,2.0,0.2,0"
2025-02-14 10:57:01.454,"LR,0.2,2.0,0.2,0"
2025-02-14 10:57:11.441,"LR,0.2,2.0,0.2,0"
2025-02-14 10:57:16.440,"LR,0.4,2.0,0.6,0"
2025-02-14 10:57:21.441,"LR,0.0,2.0,0.3,0"
2025-02-14 10:57:31.468,"LR,0.0,2.0,0.3,0"
2025-02-14 10:57:41.442,"LR,0.0,2.0,0.3,0"
2025-02-14 10:57:51.447,"LR,0.0,2.0,0.3,0"
2025-02-14 10:57:56.433,"LR,0.2,2.0,0.6,0"
2025-02-14 10:58:01.432,"LR,0.0,2.0,0.3,0"
2025-02-14 10:58:11.446,"LR,0.0,2.0,0.3,0"
2025-02-14 10:58:21.443,"LR,0.0,2.0,0.3,0"
2025-02-14 10:58:31.437,"LR,0.2,2.0,0.6,0"
2025-02-14 10:58:36.443,"LR,0.0,2.0,0.3,0"
2025-02-14 10:58:46.442,"LR,0.2,2.0,0.6,0"
2025-02-14 10:58:51.443,"LR,0.0,2.0,0.3,0"
