timestamp,motion
2024-09-08 19:42:54.281,"LR,0.2,2.0,0.2,0"
2024-09-08 19:43:04.261,"LR,0.2,2.0,0.2,0"
2024-09-08 19:43:14.271,"LR,0.2,2.0,0.2,0"
2024-09-08 19:43:24.272,"LR,0.2,2.0,0.2,0"
2024-09-08 19:43:34.270,"LR,0.2,2.0,0.2,0"
2024-09-08 19:43:44.283,"LR,0.2,2.0,0.2,0"
2024-09-08 19:43:54.266,"LR,0.2,2.0,0.2,0"
2024-09-08 19:44:04.269,"LR,0.2,2.0,0.2,0"
2024-09-08 19:44:14.284,"LR,0.2,2.0,0.2,0"
2024-09-08 19:44:24.276,"LR,0.2,2.0,0.2,0"
2024-09-08 19:44:34.283,"LR,0.2,2.0,0.2,0"
