timestamp,motion
2025-05-26 13:06:53.744,"LR,0.2,2.0,0.2,0"
2025-05-26 13:09:01.522,"LR,0.2,2.0,0.2,0"
2025-05-26 13:13:55.741,"LR,0.2,2.0,0.2,0"
2025-05-26 13:14:19.152,"LR,0.2,2.0,0.6,0"
2025-05-26 13:14:37.355,"LR,0.2,2.0,0.2,0"
2025-05-26 13:14:50.327,"LR,0.2,2.0,0.2,0"
2025-05-26 13:15:00.450,"LR,0.2,2.0,0.2,0"
2025-05-26 13:15:43.206,"LR,0.2,2.0,0.2,0"
2025-05-26 13:16:00.099,"LR,0.2,2.0,0.2,0"
2025-05-26 13:20:05.969,"LR,0.2,2.0,0.2,0"
2025-05-26 13:20:26.931,"LR,0.2,2.0,0.2,0"
2025-05-26 13:21:12.285,"LR,0.2,2.0,0.2,0"
2025-05-26 13:21:24.920,"LR,0.2,2.0,0.2,0"
2025-05-26 13:21:46.659,"LR,0.2,2.0,0.2,0"
2025-05-26 13:22:41.554,"LR,0.2,2.0,0.2,0"
