timestamp,motion
2025-05-22 17:23:46.455,"LR,0.2,2.0,0.2,0"
2025-05-22 17:23:47.414,"LR,0.2,2.0,0.2,0"
2025-05-22 17:23:47.601,"LR,0.2,2.0,0.2,0"
2025-05-22 17:23:48.593,"LR,0.2,2.0,0.2,0"
2025-05-22 17:23:49.605,"LR,0.2,2.0,0.2,0"
2025-05-22 17:23:50.463,"LR,0.2,2.0,0.2,0"
2025-05-22 17:23:51.462,"LR,0.2,2.0,0.2,0"
2025-05-22 17:23:52.428,"LR,0.2,2.0,0.2,0"
2025-05-22 17:23:52.595,"LR,0.2,2.0,0.2,0"
2025-05-22 17:23:53.626,"LR,0.2,2.0,0.2,0"
2025-05-22 17:23:54.632,"LR,0.2,2.0,0.2,0"
2025-05-22 17:23:55.466,"LR,0.2,2.0,0.2,0"
2025-05-22 17:23:56.432,"LR,0.2,2.0,0.2,0"
2025-05-22 17:23:57.449,"LR,0.2,2.0,0.2,0"
2025-05-22 17:23:57.609,"LR,0.2,2.0,0.2,0"
2025-05-22 17:23:58.609,"LR,0.2,2.0,0.2,0"
2025-05-22 17:23:59.611,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:00.458,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:01.435,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:02.442,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:02.600,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:03.600,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:04.599,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:05.445,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:06.441,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:07.461,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:07.594,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:08.591,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:09.584,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:10.459,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:11.454,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:12.452,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:12.604,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:13.613,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:14.614,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:15.466,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:16.477,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:17.434,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:17.600,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:18.612,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:19.611,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:20.430,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:21.462,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:22.471,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:22.615,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:23.618,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:24.606,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:25.462,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:26.449,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:26.829,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:27.463,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:27.617,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:28.611,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:29.611,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:30.441,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:31.458,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:32.464,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:32.627,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:33.601,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:34.614,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:35.461,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:36.077,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:36.469,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:37.479,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:37.592,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:38.619,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:39.613,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:40.448,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:41.440,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:42.446,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:42.611,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:43.614,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:44.611,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:45.431,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:46.462,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:47.464,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:47.612,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:48.605,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:49.602,"LR,0.2,2.0,0.2,0"
2025-05-22 17:24:50.287,"LR,0.2,2.0,0.2,0"
