timestamp,motion
2024-12-24 08:00:14.509,"LR,0.2,2.0,0.2,0"
2024-12-24 08:00:24.442,"LR,0.2,2.0,0.2,0"
2024-12-24 08:00:34.444,"LR,0.2,2.0,0.2,0"
2024-12-24 08:00:44.465,"LR,0.2,2.0,0.2,0"
2024-12-24 08:00:54.460,"LR,0.2,2.0,0.2,0"
2024-12-24 08:01:04.442,"LR,0.2,2.0,0.2,0"
2024-12-24 08:01:14.448,"LR,0.2,2.0,0.2,0"
2024-12-24 08:01:24.456,"LR,0.2,2.0,0.2,0"
2024-12-24 08:01:34.457,"LR,0.2,2.0,0.2,0"
2024-12-24 08:01:44.449,"LR,0.2,2.0,0.2,0"
2024-12-24 08:01:54.457,"LR,0.2,2.0,0.2,0"
