timestamp,motion
2025-05-22 17:56:20.408,"LR,0.4,2.0,0.6,0"
2025-05-22 17:56:20.747,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:21.434,"LR,0.4,2.0,0.6,0"
2025-05-22 17:56:21.445,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:22.323,"LR,0.4,2.0,0.6,0"
2025-05-22 17:56:22.408,"LR,0.4,2.0,0.6,0"
2025-05-22 17:56:22.594,"LR,0.4,2.0,0.6,0"
2025-05-22 17:56:23.410,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:24.304,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:24.413,"LR,0.4,2.0,0.6,0"
2025-05-22 17:56:24.587,"LR,0.4,2.0,0.6,0"
2025-05-22 17:56:25.411,"LR,0.4,2.0,0.6,0"
2025-05-22 17:56:26.413,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:27.309,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:27.411,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:29.305,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:29.412,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:29.579,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:30.594,"LR,0.4,2.0,0.6,0"
2025-05-22 17:56:31.308,"LR,0.4,2.0,0.6,0"
2025-05-22 17:56:31.419,"LR,0.0,2.0,0.3,0"
2025-05-22 17:56:32.306,"LR,0.0,2.0,0.3,0"
2025-05-22 17:56:32.425,"LR,0.0,2.0,0.3,0"
2025-05-22 17:56:34.308,"LR,0.0,2.0,0.3,0"
2025-05-22 17:56:34.431,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:34.580,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:35.424,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:36.416,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:37.315,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:37.407,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:39.310,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:39.420,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:39.586,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:40.409,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:42.308,"LR,0.4,2.0,0.6,0"
2025-05-22 17:56:42.410,"LR,0.4,2.0,0.6,0"
2025-05-22 17:56:42.583,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:43.406,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:44.329,"LR,0.4,2.0,0.6,0"
2025-05-22 17:56:44.415,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:44.584,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:45.414,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:45.586,"LR,0.0,2.0,0.3,0"
2025-05-22 17:56:46.305,"LR,0.0,2.0,0.3,0"
2025-05-22 17:56:47.306,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:47.420,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:47.585,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:49.425,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:49.600,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:50.437,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:52.333,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:52.434,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:52.623,"LR,0.2,2.0,0.6,0"
2025-05-22 17:56:54.459,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:54.595,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:55.439,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:57.327,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:57.449,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:57.616,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:58.135,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:58.431,"LR,0.0,2.0,0.3,0"
2025-05-22 17:56:58.469,"LR,0.0,2.0,0.3,0"
2025-05-22 17:56:59.324,"LR,0.0,2.0,0.3,0"
2025-05-22 17:56:59.462,"LR,0.2,2.0,0.2,0"
2025-05-22 17:56:59.610,"LR,0.2,2.0,0.2,0"
2025-05-22 17:57:00.429,"LR,0.2,2.0,0.2,0"
2025-05-22 17:57:00.595,"LR,0.2,2.0,0.6,0"
2025-05-22 17:57:01.325,"LR,0.2,2.0,0.6,0"
