timestamp,motion
2025-05-22 17:45:05.420,"LR,0.2,2.0,0.6,0"
2025-05-22 17:45:06.445,"LR,0.0,2.0,0.3,0"
2025-05-22 17:45:06.478,"LR,0.0,2.0,0.3,0"
2025-05-22 17:45:07.429,"LR,0.2,2.0,0.6,0"
2025-05-22 17:45:07.445,"LR,0.2,2.0,0.6,0"
2025-05-22 17:45:08.790,"LR,0.2,2.0,0.6,0"
2025-05-22 17:45:09.796,"LR,0.2,2.0,0.2,0"
2025-05-22 17:45:09.804,"LR,0.2,2.0,0.2,0"
2025-05-22 17:45:10.414,"LR,0.2,2.0,0.2,0"
2025-05-22 17:45:11.406,"LR,0.0,2.0,0.3,0"
2025-05-22 17:45:11.420,"LR,0.0,2.0,0.3,0"
2025-05-22 17:45:11.432,"LR,0.0,2.0,0.3,0"
2025-05-22 17:45:12.447,"LR,0.2,2.0,0.2,0"
2025-05-22 17:45:12.456,"LR,0.2,2.0,0.2,0"
2025-05-22 17:45:12.610,"LR,0.4,2.0,0.6,0"
2025-05-22 17:45:13.805,"LR,0.2,2.0,0.2,0"
2025-05-22 17:45:14.791,"LR,0.4,2.0,0.6,0"
2025-05-22 17:45:14.799,"LR,0.4,2.0,0.6,0"
2025-05-22 17:45:15.412,"LR,0.4,2.0,0.6,0"
2025-05-22 17:45:17.436,"LR,0.2,2.0,0.2,0"
2025-05-22 17:45:17.445,"LR,0.2,2.0,0.2,0"
2025-05-22 17:45:17.603,"LR,0.4,2.0,0.6,0"
2025-05-22 17:45:18.798,"LR,0.2,2.0,0.2,0"
2025-05-22 17:45:19.798,"LR,0.2,2.0,0.2,0"
2025-05-22 17:45:19.815,"LR,0.2,2.0,0.2,0"
2025-05-22 17:45:21.443,"LR,0.4,2.0,0.6,0"
2025-05-22 17:45:21.460,"LR,0.4,2.0,0.6,0"
2025-05-22 17:45:21.466,"LR,0.4,2.0,0.6,0"
2025-05-22 17:45:22.425,"LR,0.0,2.0,0.3,0"
2025-05-22 17:45:22.438,"LR,0.0,2.0,0.3,0"
2025-05-22 17:45:22.609,"LR,0.0,2.0,0.3,0"
2025-05-22 17:45:24.810,"LR,0.2,2.0,0.6,0"
2025-05-22 17:45:24.817,"LR,0.2,2.0,0.6,0"
2025-05-22 17:45:25.438,"LR,0.2,2.0,0.6,0"
