timestamp,motion
2024-12-06 13:49:54.476,"LR,0.2,2.0,0.2,0"
2024-12-06 13:50:04.473,"LR,0.2,2.0,0.2,0"
2024-12-06 13:50:14.471,"LR,0.2,2.0,0.2,0"
2024-12-06 13:50:24.476,"LR,0.2,2.0,0.2,0"
2024-12-06 13:50:34.474,"LR,0.2,2.0,0.2,0"
2024-12-06 13:50:44.505,"LR,0.2,2.0,0.2,0"
2024-12-06 13:50:54.486,"LR,0.2,2.0,0.2,0"
2024-12-06 13:51:04.475,"LR,0.2,2.0,0.2,0"
2024-12-06 13:51:14.479,"LR,0.2,2.0,0.2,0"
2024-12-06 13:51:24.480,"LR,0.2,2.0,0.2,0"
2024-12-06 13:51:34.477,"LR,0.2,2.0,0.2,0"
2024-12-06 13:51:44.479,"LR,0.2,2.0,0.2,0"
