timestamp,emo
2024-08-01 00:51:50.497,Sadness
2024-08-01 00:51:51.497,Sadness
2024-08-01 00:51:52.497,Sadness
2024-08-01 00:51:53.497,Sadness
2024-08-01 00:51:54.501,Sadness
2024-08-01 00:51:55.497,Sadness
2024-08-01 00:51:56.497,Sadness
2024-08-01 00:51:57.497,Sadness
2024-08-01 00:51:58.497,Sadness
2024-08-01 00:51:59.497,Sadness
2024-08-01 00:52:00.497,Sadness
2024-08-01 00:52:01.497,Sadness
2024-08-01 00:52:02.501,Sadness
2024-08-01 00:52:03.497,Sadness
2024-08-01 00:52:04.497,Sadness
2024-08-01 00:52:05.497,Sadness
2024-08-01 00:52:06.497,Sadness
2024-08-01 00:52:07.497,Sadness
2024-08-01 00:52:08.497,Sadness
2024-08-01 00:52:09.497,Sadness
2024-08-01 00:52:10.497,Sadness
