timestamp,emo
2023-11-22 06:43:20.807,Sadness
2023-11-22 06:43:21.810,Sadness
2023-11-22 06:43:22.811,Sadness
2023-11-22 06:43:23.807,Sadness
2023-11-22 06:43:24.807,Sadness
2023-11-22 06:43:25.807,Sadness
2023-11-22 06:43:26.807,Sadness
2023-11-22 06:43:27.807,Sadness
2023-11-22 06:43:28.816,Sadness
2023-11-22 06:43:29.807,Sadness
2023-11-22 06:43:30.807,Sadness
2023-11-22 06:43:31.807,Sadness
2023-11-22 06:43:32.807,Sadness
2023-11-22 06:43:33.807,Sadness
2023-11-22 06:43:34.807,Sadness
2023-11-22 06:43:35.807,Sadness
2023-11-22 06:43:36.807,Sadness
2023-11-22 06:43:37.807,Sadness
2023-11-22 06:43:38.807,Sadness
2023-11-22 06:43:39.807,Sadness
2023-11-22 06:43:40.807,Sadness
2023-11-22 06:43:41.807,Sadness
2023-11-22 06:43:42.807,Sadness
2023-11-22 06:43:43.811,Sadness
2023-11-22 06:43:44.807,Sadness
2023-11-22 06:43:45.807,Sadness
2023-11-22 06:43:46.807,Sadness
2023-11-22 06:43:47.807,Sadness
2023-11-22 06:43:48.811,Sadness
2023-11-22 06:43:49.807,Sadness
2023-11-22 06:43:50.807,Sadness
2023-11-22 06:43:51.807,Sadness
2023-11-22 06:43:52.807,Sadness
2023-11-22 06:43:53.807,Sadness
2023-11-22 06:43:54.807,Sadness
2023-11-22 06:43:55.807,Sadness
2023-11-22 06:43:56.807,Sadness
2023-11-22 06:43:57.807,Sadness
2023-11-22 06:43:58.807,Sadness
2023-11-22 06:43:59.811,Sadness
2023-11-22 06:44:00.807,Sadness
2023-11-22 06:44:01.807,Sadness
2023-11-22 06:44:02.807,Sadness
2023-11-22 06:44:03.807,Sadness
2023-11-22 06:44:04.809,Sadness
2023-11-22 06:44:05.807,Sadness
2023-11-22 06:44:06.807,Sadness
2023-11-22 06:44:07.807,Sadness
2023-11-22 06:44:08.807,Sadness
2023-11-22 06:44:09.807,Sadness
2023-11-22 06:44:10.807,Sadness
2023-11-22 06:44:11.807,Sadness
2023-11-22 06:44:12.807,Sadness
2023-11-22 06:44:13.807,Sadness
2023-11-22 06:44:14.807,Sadness
2023-11-22 06:44:15.807,Sadness
2023-11-22 06:44:16.807,Sadness
2023-11-22 06:44:17.807,Sadness
2023-11-22 06:44:18.807,Sadness
2023-11-22 06:44:19.807,Sadness
