timestamp,emo
2024-12-07 00:38:19.633,Sadness
2024-12-07 00:38:20.632,Sadness
2024-12-07 00:38:21.632,Sadness
2024-12-07 00:38:22.632,Sadness
2024-12-07 00:38:23.632,Sadness
2024-12-07 00:38:24.631,Sadness
2024-12-07 00:38:25.633,Sadness
2024-12-07 00:38:26.631,Sadness
2024-12-07 00:38:27.631,Sadness
2024-12-07 00:38:28.632,Sadness
2024-12-07 00:38:29.631,Sadness
2024-12-07 00:38:30.631,Sadness
2024-12-07 00:38:31.631,Sadness
2024-12-07 00:38:32.632,Sadness
2024-12-07 00:38:33.632,Sadness
2024-12-07 00:38:34.631,Sadness
2024-12-07 00:38:35.631,Sadness
2024-12-07 00:38:36.632,Sadness
2024-12-07 00:38:38.421,Sadness
2024-12-07 00:38:38.634,Sadness
2024-12-07 00:38:39.632,Sadness
2024-12-07 00:38:40.631,Sadness
2024-12-07 00:38:41.634,Sadness
2024-12-07 00:38:42.632,Sadness
2024-12-07 00:38:43.632,Sadness
2024-12-07 00:38:44.631,Sadness
2024-12-07 00:38:45.632,Sadness
2024-12-07 00:38:46.632,Sadness
2024-12-07 00:38:47.634,Sadness
2024-12-07 00:38:48.637,Sadness
2024-12-07 00:38:49.631,Sadness
2024-12-07 00:38:50.632,Sadness
2024-12-07 00:38:51.632,Sadness
2024-12-07 00:38:52.632,Sadness
2024-12-07 00:38:53.633,Sadness
2024-12-07 00:38:54.633,Sadness
2024-12-07 00:38:55.633,Sadness
2024-12-07 00:38:56.633,Sadness
2024-12-07 00:38:57.632,Sadness
2024-12-07 00:38:58.633,Sadness
2024-12-07 00:38:59.632,Sadness
2024-12-07 00:39:00.633,Sadness
2024-12-07 00:39:01.633,Sadness
2024-12-07 00:39:02.632,Sadness
2024-12-07 00:39:03.633,Sadness
2024-12-07 00:39:04.633,Sadness
2024-12-07 00:39:05.632,Sadness
2024-12-07 00:39:06.633,Sadness
2024-12-07 00:39:07.633,Sadness
2024-12-07 00:39:08.632,Sadness
2024-12-07 00:39:09.632,Sadness
2024-12-07 00:39:10.633,Sadness
2024-12-07 00:39:11.632,Sadness
2024-12-07 00:39:12.633,Sadness
2024-12-07 00:39:13.632,Sadness
2024-12-07 00:39:14.632,Sadness
2024-12-07 00:39:15.633,Sadness
2024-12-07 00:39:16.633,Sadness
2024-12-07 00:39:17.632,Sadness
2024-12-07 00:39:18.633,Sadness
2024-12-07 00:39:19.633,Sadness
2024-12-07 00:39:20.633,Sadness
2024-12-07 00:39:21.632,Sadness
2024-12-07 00:39:22.633,Sadness
2024-12-07 00:39:23.632,Sadness
2024-12-07 00:39:24.632,Sadness
2024-12-07 00:39:25.633,Sadness
2024-12-07 00:39:26.633,Sadness
2024-12-07 00:39:27.632,Sadness
2024-12-07 00:39:28.632,Sadness
2024-12-07 00:39:29.632,Sadness
2024-12-07 00:39:30.632,Sadness
2024-12-07 00:39:31.632,Sadness
2024-12-07 00:39:32.633,Sadness
2024-12-07 00:39:33.632,Sadness
2024-12-07 00:39:34.633,Sadness
2024-12-07 00:39:35.633,Sadness
2024-12-07 00:39:36.632,Sadness
2024-12-07 00:39:37.632,Sadness
2024-12-07 00:39:38.632,Sadness
2024-12-07 00:39:39.632,Sadness
2024-12-07 00:39:40.633,Sadness
2024-12-07 00:39:41.632,Sadness
2024-12-07 00:39:42.632,Sadness
2024-12-07 00:39:43.632,Sadness
2024-12-07 00:39:44.632,Sadness
2024-12-07 00:39:45.632,Sadness
2024-12-07 00:39:46.632,Sadness
2024-12-07 00:39:47.632,Sadness
2024-12-07 00:39:48.632,Sadness
2024-12-07 00:39:49.632,Sadness
2024-12-07 00:39:50.632,Sadness
2024-12-07 00:39:51.632,Sadness
2024-12-07 00:39:52.632,Sadness
2024-12-07 00:39:53.632,Sadness
2024-12-07 00:39:54.632,Sadness
2024-12-07 00:39:55.632,Sadness
2024-12-07 00:39:56.633,Sadness
2024-12-07 00:39:57.632,Sadness
2024-12-07 00:39:58.632,Sadness
2024-12-07 00:39:59.632,Sadness
2024-12-07 00:40:00.632,Sadness
2024-12-07 00:40:01.632,Sadness
2024-12-07 00:40:02.632,Sadness
2024-12-07 00:40:03.632,Sadness
2024-12-07 00:40:04.632,Sadness
2024-12-07 00:40:05.632,Sadness
2024-12-07 00:40:06.632,Sadness
2024-12-07 00:40:07.632,Sadness
2024-12-07 00:40:08.632,Sadness
2024-12-07 00:40:09.632,Sadness
2024-12-07 00:40:10.632,Sadness
2024-12-07 00:40:11.632,Sadness
2024-12-07 00:40:12.632,Sadness
2024-12-07 00:40:13.632,Sadness
2024-12-07 00:40:14.632,Sadness
2024-12-07 00:40:15.632,Sadness
2024-12-07 00:40:16.632,Sadness
2024-12-07 00:40:17.632,Sadness
