timestamp,emo
2024-12-06 19:23:54.897,Sadness
2024-12-06 19:23:55.895,Sadness
2024-12-06 19:23:56.895,Sadness
2024-12-06 19:23:57.895,Sadness
2024-12-06 19:23:58.895,Sadness
2024-12-06 19:23:59.896,Sadness
2024-12-06 19:24:00.895,Sadness
2024-12-06 19:24:01.895,Sadness
2024-12-06 19:24:02.895,Sadness
2024-12-06 19:24:03.896,Sadness
2024-12-06 19:24:04.895,Sadness
2024-12-06 19:24:05.896,Sadness
2024-12-06 19:24:06.896,Sadness
2024-12-06 19:24:07.896,Sadness
2024-12-06 19:24:08.896,Sadness
2024-12-06 19:24:09.898,Sadness
2024-12-06 19:24:10.897,Sadness
2024-12-06 19:24:11.895,Sadness
2024-12-06 19:24:12.896,Sadness
2024-12-06 19:24:13.896,Sadness
2024-12-06 19:24:14.897,Sadness
2024-12-06 19:24:15.898,Sadness
2024-12-06 19:24:16.897,Sadness
2024-12-06 19:24:17.898,Sadness
2024-12-06 19:24:18.901,Sadness
2024-12-06 19:24:19.895,Sadness
2024-12-06 19:24:20.897,Sadness
2024-12-06 19:24:21.898,Sadness
2024-12-06 19:24:22.897,Sadness
2024-12-06 19:24:23.897,Sadness
2024-12-06 19:24:24.897,Sadness
2024-12-06 19:24:25.897,Sadness
2024-12-06 19:24:26.897,Sadness
2024-12-06 19:24:27.897,Sadness
2024-12-06 19:24:28.897,Sadness
2024-12-06 19:24:29.897,Sadness
2024-12-06 19:24:30.897,Sadness
2024-12-06 19:24:31.897,Sadness
2024-12-06 19:24:32.897,Sadness
2024-12-06 19:24:33.897,Sadness
2024-12-06 19:24:34.897,Sadness
2024-12-06 19:24:35.897,Sadness
2024-12-06 19:24:36.897,Sadness
2024-12-06 19:24:37.896,Sadness
2024-12-06 19:24:38.897,Sadness
2024-12-06 19:24:39.897,Sadness
2024-12-06 19:24:40.897,Sadness
2024-12-06 19:24:41.897,Sadness
2024-12-06 19:24:42.897,Sadness
2024-12-06 19:24:43.897,Sadness
2024-12-06 19:24:44.897,Sadness
2024-12-06 19:24:45.897,Sadness
2024-12-06 19:24:46.896,Sadness
2024-12-06 19:24:47.897,Sadness
2024-12-06 19:24:48.897,Sadness
2024-12-06 19:24:49.897,Sadness
2024-12-06 19:24:50.897,Sadness
2024-12-06 19:24:51.896,Sadness
2024-12-06 19:24:52.897,Sadness
2024-12-06 19:24:53.897,Sadness
2024-12-06 19:24:54.897,Sadness
2024-12-06 19:24:55.897,Sadness
2024-12-06 19:24:56.897,Sadness
2024-12-06 19:24:57.897,Sadness
2024-12-06 19:24:58.896,Sadness
2024-12-06 19:24:59.896,Sadness
2024-12-06 19:25:00.896,Sadness
2024-12-06 19:25:01.897,Sadness
2024-12-06 19:25:02.897,Sadness
2024-12-06 19:25:03.897,Sadness
2024-12-06 19:25:04.896,Sadness
2024-12-06 19:25:05.896,Sadness
2024-12-06 19:25:06.897,Sadness
2024-12-06 19:25:07.897,Sadness
2024-12-06 19:25:08.897,Sadness
2024-12-06 19:25:09.896,Sadness
2024-12-06 19:25:10.897,Sadness
2024-12-06 19:25:11.897,Sadness
2024-12-06 19:25:12.896,Sadness
2024-12-06 19:25:13.897,Sadness
2024-12-06 19:25:14.897,Sadness
2024-12-06 19:25:15.897,Sadness
2024-12-06 19:25:16.897,Sadness
2024-12-06 19:25:17.897,Sadness
2024-12-06 19:25:18.896,Sadness
2024-12-06 19:25:19.896,Sadness
2024-12-06 19:25:20.896,Sadness
2024-12-06 19:25:21.896,Sadness
2024-12-06 19:25:22.896,Sadness
