timestamp,emo
2024-11-25 08:19:20.931,Sadness
2024-11-25 08:19:21.937,Sadness
2024-11-25 08:19:22.933,Sadness
2024-11-25 08:19:23.935,Sadness
2024-11-25 08:19:24.931,Sadness
2024-11-25 08:19:25.931,Sadness
2024-11-25 08:19:26.934,Sadness
2024-11-25 08:19:27.931,Sadness
2024-11-25 08:19:28.935,Sadness
2024-11-25 08:19:29.934,Sadness
2024-11-25 08:19:30.937,Sadness
2024-11-25 08:19:31.937,Sadness
2024-11-25 08:19:32.935,Sadness
2024-11-25 08:19:33.935,Sadness
2024-11-25 08:19:34.937,Sadness
2024-11-25 08:19:35.939,Sadness
2024-11-25 08:19:36.937,Sadness
2024-11-25 08:19:37.938,Sadness
2024-11-25 08:19:38.938,Sadness
