timestamp,emo
2023-11-22 06:05:25.925,Sadness
2023-11-22 06:05:26.925,Sadness
2023-11-22 06:05:27.925,Sadness
2023-11-22 06:05:28.921,Sadness
2023-11-22 06:05:29.925,Sadness
2023-11-22 06:05:30.921,Sadness
2023-11-22 06:05:31.922,Sadness
2023-11-22 06:05:32.921,Sadness
2023-11-22 06:05:33.921,Sadness
2023-11-22 06:05:34.926,Sadness
2023-11-22 06:05:35.925,Sadness
2023-11-22 06:05:36.921,Sadness
2023-11-22 06:05:37.921,Sadness
2023-11-22 06:05:38.921,Sadness
2023-11-22 06:05:39.921,Sadness
2023-11-22 06:05:40.921,Sadness
2023-11-22 06:05:41.925,Sadness
2023-11-22 06:05:42.921,Sadness
2023-11-22 06:05:43.921,Sadness
2023-11-22 06:05:44.921,Sadness
2023-11-22 06:05:45.922,Sadness
2023-11-22 06:05:46.926,Sadness
2023-11-22 06:05:47.921,Sadness
2023-11-22 06:05:48.921,Sadness
2023-11-22 06:05:49.921,Sadness
2023-11-22 06:05:50.925,Sadness
2023-11-22 06:05:51.925,Sadness
2023-11-22 06:05:52.922,Sadness
2023-11-22 06:05:53.921,Sadness
2023-11-22 06:05:54.921,Relax
2023-11-22 06:05:55.921,Relax
2023-11-22 06:05:56.921,Relax
2023-11-22 06:05:57.925,Relax
2023-11-22 06:05:58.921,Relax
2023-11-22 06:05:59.921,Relax
2023-11-22 06:06:00.922,Relax
2023-11-22 06:06:01.921,Relax
2023-11-22 06:06:02.921,Relax
2023-11-22 06:06:03.921,Relax
2023-11-22 06:06:04.925,Relax
2023-11-22 06:06:05.922,Relax
2023-11-22 06:06:06.922,Relax
2023-11-22 06:06:07.921,Relax
2023-11-22 06:06:08.921,Relax
2023-11-22 06:06:09.921,Relax
2023-11-22 06:06:10.922,Relax
2023-11-22 06:06:11.930,Relax
2023-11-22 06:06:12.921,Relax
2023-11-22 06:06:13.921,Relax
2023-11-22 06:06:14.921,Relax
2023-11-22 06:06:15.921,Relax
2023-11-22 06:06:16.921,Relax
2023-11-22 06:06:17.928,Relax
2023-11-22 06:06:18.921,Relax
2023-11-22 06:06:19.921,Relax
2023-11-22 06:06:20.922,Relax
2023-11-22 06:06:21.921,Relax
