timestamp,emo
2024-12-24 08:00:10.428,Sadness
2024-12-24 08:00:11.425,Sadness
2024-12-24 08:00:12.424,Sadness
2024-12-24 08:00:13.425,Sadness
2024-12-24 08:00:14.496,Sadness
2024-12-24 08:00:15.425,Sadness
2024-12-24 08:00:16.422,Sadness
2024-12-24 08:00:17.422,Sadness
2024-12-24 08:00:18.428,Sadness
2024-12-24 08:00:19.426,Sadness
2024-12-24 08:00:20.427,Sadness
2024-12-24 08:00:21.428,Sadness
2024-12-24 08:00:22.430,Sadness
2024-12-24 08:00:23.422,Sadness
2024-12-24 08:00:24.422,Sadness
2024-12-24 08:00:25.422,Sadness
2024-12-24 08:00:26.424,Sadness
2024-12-24 08:00:27.423,Sadness
2024-12-24 08:00:28.422,Sadness
2024-12-24 08:00:29.422,Sadness
2024-12-24 08:00:30.422,Sadness
2024-12-24 08:00:31.424,Sadness
2024-12-24 08:00:32.422,Sadness
2024-12-24 08:00:33.422,Sadness
2024-12-24 08:00:34.422,Sadness
2024-12-24 08:00:35.422,Sadness
2024-12-24 08:00:36.421,Sadness
2024-12-24 08:00:37.422,Sadness
2024-12-24 08:00:38.422,Sadness
2024-12-24 08:00:39.422,Sadness
2024-12-24 08:00:40.422,Sadness
2024-12-24 08:00:41.422,Sadness
2024-12-24 08:00:42.422,Sadness
2024-12-24 08:00:43.422,Sadness
2024-12-24 08:00:44.425,Sadness
2024-12-24 08:00:45.422,Sadness
2024-12-24 08:00:46.426,Sadness
2024-12-24 08:00:47.428,Sadness
2024-12-24 08:00:48.422,Sadness
2024-12-24 08:00:49.428,Sadness
2024-12-24 08:00:50.425,Sadness
2024-12-24 08:00:51.422,Sadness
2024-12-24 08:00:52.424,Sadness
2024-12-24 08:00:53.422,Sadness
2024-12-24 08:00:54.422,Sadness
2024-12-24 08:00:55.422,Sadness
2024-12-24 08:00:56.428,Sadness
2024-12-24 08:00:57.430,Sadness
2024-12-24 08:00:58.422,Sadness
2024-12-24 08:00:59.422,Sadness
2024-12-24 08:01:00.422,Sadness
2024-12-24 08:01:01.426,Sadness
2024-12-24 08:01:02.422,Sadness
2024-12-24 08:01:03.422,Sadness
2024-12-24 08:01:04.422,Sadness
2024-12-24 08:01:05.422,Sadness
2024-12-24 08:01:06.422,Sadness
2024-12-24 08:01:07.424,Sadness
2024-12-24 08:01:08.422,Sadness
2024-12-24 08:01:09.422,Sadness
2024-12-24 08:01:10.426,Sadness
2024-12-24 08:01:11.426,Sadness
2024-12-24 08:01:12.422,Sadness
2024-12-24 08:01:13.422,Sadness
2024-12-24 08:01:14.422,Sadness
2024-12-24 08:01:15.422,Sadness
2024-12-24 08:01:16.423,Sadness
2024-12-24 08:01:17.423,Sadness
2024-12-24 08:01:18.422,Sadness
2024-12-24 08:01:19.422,Sadness
2024-12-24 08:01:20.422,Sadness
2024-12-24 08:01:21.422,Sadness
2024-12-24 08:01:22.422,Sadness
2024-12-24 08:01:23.422,Sadness
2024-12-24 08:01:24.425,Sadness
2024-12-24 08:01:25.422,Sadness
2024-12-24 08:01:26.425,Sadness
2024-12-24 08:01:27.425,Sadness
2024-12-24 08:01:28.422,Sadness
2024-12-24 08:01:29.424,Sadness
2024-12-24 08:01:30.422,Sadness
2024-12-24 08:01:31.422,Sadness
2024-12-24 08:01:32.424,Sadness
2024-12-24 08:01:33.424,Sadness
2024-12-24 08:01:34.422,Sadness
2024-12-24 08:01:35.428,Sadness
2024-12-24 08:01:36.425,Sadness
2024-12-24 08:01:37.427,Sadness
2024-12-24 08:01:38.422,Sadness
2024-12-24 08:01:39.422,Sadness
2024-12-24 08:01:40.422,Sadness
2024-12-24 08:01:41.422,Sadness
2024-12-24 08:01:42.427,Sadness
2024-12-24 08:01:43.422,Sadness
2024-12-24 08:01:44.422,Sadness
2024-12-24 08:01:45.422,Sadness
2024-12-24 08:01:46.422,Sadness
2024-12-24 08:01:47.429,Sadness
2024-12-24 08:01:48.428,Sadness
2024-12-24 08:01:49.422,Sadness
2024-12-24 08:01:50.422,Sadness
2024-12-24 08:01:51.422,Sadness
2024-12-24 08:01:52.422,Sadness
2024-12-24 08:01:53.426,Sadness
2024-12-24 08:01:54.425,Sadness
2024-12-24 08:01:55.428,Sadness
2024-12-24 08:01:56.425,Sadness
2024-12-24 08:01:57.425,Sadness
2024-12-24 08:01:58.422,Sadness
2024-12-24 08:01:59.422,Sadness
