timestamp,emo
2024-12-24 08:26:45.183,Sadness
2024-12-24 08:26:46.183,Sadness
2024-12-24 08:26:47.184,Sadness
2024-12-24 08:26:48.184,Sadness
2024-12-24 08:26:49.184,Sadness
2024-12-24 08:26:50.187,Sadness
2024-12-24 08:26:51.184,Sadness
2024-12-24 08:26:52.182,Sadness
2024-12-24 08:26:53.189,Sadness
2024-12-24 08:26:54.189,Sadness
2024-12-24 08:26:55.186,Sadness
2024-12-24 08:26:56.186,Sadness
2024-12-24 08:26:57.184,Sadness
2024-12-24 08:26:58.185,Sadness
2024-12-24 08:26:59.189,Sadness
2024-12-24 08:27:00.182,Sadness
2024-12-24 08:27:01.183,Sadness
2024-12-24 08:27:02.183,Sadness
2024-12-24 08:27:03.182,Sadness
2024-12-24 08:27:04.182,Sadness
2024-12-24 08:27:05.182,Sadness
2024-12-24 08:27:06.182,Sadness
2024-12-24 08:27:07.182,Sadness
2024-12-24 08:27:08.186,Sadness
2024-12-24 08:27:09.182,Sadness
2024-12-24 08:27:10.186,Sadness
2024-12-24 08:27:11.186,Sadness
2024-12-24 08:27:12.186,Sadness
2024-12-24 08:27:13.186,Sadness
2024-12-24 08:27:14.186,Sadness
2024-12-24 08:27:15.184,Sadness
2024-12-24 08:27:16.182,Sadness
2024-12-24 08:27:17.183,Sadness
2024-12-24 08:27:18.190,Sadness
2024-12-24 08:27:19.186,Sadness
2024-12-24 08:27:20.188,Sadness
2024-12-24 08:27:21.185,Sadness
2024-12-24 08:27:22.185,Sadness
2024-12-24 08:27:23.187,Sadness
2024-12-24 08:27:24.186,Sadness
2024-12-24 08:27:25.187,Sadness
2024-12-24 08:27:26.186,Sadness
2024-12-24 08:27:27.183,Sadness
2024-12-24 08:27:28.186,Sadness
2024-12-24 08:27:29.189,Sadness
2024-12-24 08:27:30.191,Sadness
2024-12-24 08:27:31.186,Sadness
2024-12-24 08:27:32.186,Sadness
2024-12-24 08:27:33.182,Sadness
2024-12-24 08:27:34.183,Sadness
2024-12-24 08:27:35.182,Sadness
2024-12-24 08:27:36.190,Sadness
2024-12-24 08:27:37.182,Sadness
2024-12-24 08:27:38.182,Sadness
2024-12-24 08:27:39.182,Sadness
2024-12-24 08:27:40.182,Sadness
2024-12-24 08:27:41.186,Sadness
2024-12-24 08:27:42.182,Sadness
2024-12-24 08:27:43.182,Sadness
2024-12-24 08:27:44.183,Sadness
2024-12-24 08:27:45.182,Sadness
2024-12-24 08:27:46.187,Sadness
2024-12-24 08:27:47.187,Sadness
2024-12-24 08:27:48.185,Sadness
2024-12-24 08:27:49.182,Sadness
2024-12-24 08:27:50.186,Sadness
2024-12-24 08:27:51.187,Sadness
2024-12-24 08:27:52.186,Sadness
2024-12-24 08:27:53.186,Sadness
2024-12-24 08:27:54.187,Sadness
2024-12-24 08:27:55.187,Sadness
2024-12-24 08:27:56.184,Sadness
2024-12-24 08:27:57.182,Sadness
2024-12-24 08:27:58.183,Sadness
2024-12-24 08:27:59.182,Sadness
2024-12-24 08:28:00.182,Sadness
2024-12-24 08:28:01.186,Sadness
2024-12-24 08:28:02.186,Sadness
2024-12-24 08:28:03.182,Sadness
2024-12-24 08:28:04.182,Sadness
2024-12-24 08:28:05.186,Sadness
2024-12-24 08:28:06.187,Sadness
2024-12-24 08:28:07.186,Sadness
2024-12-24 08:28:08.186,Sadness
2024-12-24 08:28:09.186,Sadness
2024-12-24 08:28:10.186,Sadness
2024-12-24 08:28:11.183,Sadness
2024-12-24 08:28:12.183,Sadness
2024-12-24 08:28:13.186,Sadness
2024-12-24 08:28:14.186,Sadness
2024-12-24 08:28:15.186,Sadness
2024-12-24 08:28:16.189,Sadness
2024-12-24 08:28:17.189,Sadness
2024-12-24 08:28:18.188,Sadness
2024-12-24 08:28:19.185,Sadness
2024-12-24 08:28:20.186,Sadness
2024-12-24 08:28:21.186,Sadness
2024-12-24 08:28:22.185,Sadness
2024-12-24 08:28:23.187,Sadness
2024-12-24 08:28:24.190,Sadness
2024-12-24 08:28:25.183,Sadness
2024-12-24 08:28:26.186,Sadness
2024-12-24 08:28:27.183,Sadness
2024-12-24 08:28:28.183,Sadness
2024-12-24 08:28:29.184,Sadness
2024-12-24 08:28:30.183,Sadness
2024-12-24 08:28:31.186,Sadness
2024-12-24 08:28:32.186,Sadness
2024-12-24 08:28:33.186,Sadness
2024-12-24 08:28:34.183,Sadness
2024-12-24 08:28:35.182,Sadness
2024-12-24 08:28:36.187,Sadness
2024-12-24 08:28:37.187,Sadness
2024-12-24 08:28:38.184,Sadness
2024-12-24 08:28:39.183,Sadness
2024-12-24 08:28:40.186,Sadness
2024-12-24 08:28:41.182,Sadness
2024-12-24 08:28:42.182,Sadness
2024-12-24 08:28:43.186,Sadness
2024-12-24 08:28:44.183,Sadness
2024-12-24 08:28:45.182,Sadness
2024-12-24 08:28:46.182,Sadness
2024-12-24 08:28:47.186,Sadness
2024-12-24 08:28:48.187,Sadness
2024-12-24 08:28:49.187,Sadness
2024-12-24 08:28:50.182,Sadness
2024-12-24 08:28:51.187,Sadness
2024-12-24 08:28:52.186,Sadness
2024-12-24 08:28:53.186,Sadness
2024-12-24 08:28:54.186,Sadness
2024-12-24 08:28:55.190,Sadness
2024-12-24 08:28:56.186,Sadness
2024-12-24 08:28:57.186,Sadness
2024-12-24 08:28:58.185,Sadness
2024-12-24 08:28:59.185,Sadness
