timestamp,emo
2023-11-22 06:06:31.068,Sadness
2023-11-22 06:06:32.071,Sadness
2023-11-22 06:06:33.071,Sadness
2023-11-22 06:06:34.067,Sadness
2023-11-22 06:06:35.067,Sadness
2023-11-22 06:06:36.068,Sadness
2023-11-22 06:06:37.068,Sadness
2023-11-22 06:06:38.071,Sadness
2023-11-22 06:06:39.075,Sadness
2023-11-22 06:06:40.068,Sadness
2023-11-22 06:06:41.067,Sadness
2023-11-22 06:06:42.067,Sadness
2023-11-22 06:06:43.067,Sadness
2023-11-22 06:06:44.068,Sadness
2023-11-22 06:06:45.067,Sadness
2023-11-22 06:06:46.067,Sadness
2023-11-22 06:06:47.067,Sadness
2023-11-22 06:06:48.068,Sadness
2023-11-22 06:06:49.067,Sadness
2023-11-22 06:06:50.067,Sadness
2023-11-22 06:06:51.068,Sadness
2023-11-22 06:06:52.067,Sadness
2023-11-22 06:06:53.067,Sadness
2023-11-22 06:06:54.067,Sadness
2023-11-22 06:06:55.068,Sadness
2023-11-22 06:06:56.072,Sadness
2023-11-22 06:06:57.067,Sadness
2023-11-22 06:06:58.067,Sadness
2023-11-22 06:06:59.067,Sadness
2023-11-22 06:07:00.067,Sadness
2023-11-22 06:07:01.067,Sadness
2023-11-22 06:07:02.067,Sadness
2023-11-22 06:07:03.067,Sadness
2023-11-22 06:07:04.067,Sadness
2023-11-22 06:07:05.067,Sadness
2023-11-22 06:07:06.067,Sadness
2023-11-22 06:07:07.068,Sadness
2023-11-22 06:07:08.067,Sadness
2023-11-22 06:07:09.067,Sadness
2023-11-22 06:07:10.067,Sadness
2023-11-22 06:07:11.068,Sadness
2023-11-22 06:07:12.068,Sadness
