timestamp,emo
2024-12-08 01:31:05.101,Sadness
2024-12-08 01:31:06.101,Sadness
2024-12-08 01:31:07.102,Sadness
2024-12-08 01:31:08.101,Sadness
2024-12-08 01:31:09.101,Sadness
2024-12-08 01:31:10.101,Sadness
2024-12-08 01:31:11.104,Sadness
2024-12-08 01:31:12.101,Sadness
2024-12-08 01:31:13.102,Sadness
2024-12-08 01:31:14.104,Sadness
2024-12-08 01:31:15.109,Sadness
2024-12-08 01:31:16.102,Sadness
2024-12-08 01:31:17.102,Sadness
2024-12-08 01:31:18.102,Sadness
2024-12-08 01:31:19.101,Sadness
2024-12-08 01:31:20.101,Sadness
2024-12-08 01:31:21.101,Sadness
2024-12-08 01:31:22.102,Sadness
2024-12-08 01:31:23.101,Sadness
2024-12-08 01:31:24.101,Sadness
2024-12-08 01:31:25.102,Sadness
2024-12-08 01:31:26.101,Sadness
2024-12-08 01:31:27.102,Sadness
2024-12-08 01:31:28.101,Sadness
2024-12-08 01:31:29.103,Sadness
2024-12-08 01:31:30.103,Sadness
2024-12-08 01:31:31.104,Sadness
2024-12-08 01:31:32.103,Sadness
2024-12-08 01:31:33.103,Sadness
2024-12-08 01:31:34.101,Sadness
2024-12-08 01:31:35.103,Sadness
2024-12-08 01:31:36.101,Sadness
2024-12-08 01:31:37.103,Sadness
2024-12-08 01:31:38.101,Sadness
2024-12-08 01:31:39.102,Sadness
2024-12-08 01:31:40.104,Sadness
2024-12-08 01:31:41.103,Sadness
2024-12-08 01:31:42.102,Sadness
2024-12-08 01:31:43.101,Sadness
2024-12-08 01:31:44.104,Sadness
2024-12-08 01:31:45.103,Sadness
2024-12-08 01:31:46.103,Sadness
2024-12-08 01:31:47.103,Sadness
2024-12-08 01:31:48.103,Sadness
2024-12-08 01:31:49.102,Sadness
2024-12-08 01:31:50.102,Sadness
2024-12-08 01:31:51.105,Sadness
2024-12-08 01:31:52.101,Sadness
2024-12-08 01:31:53.109,Sadness
2024-12-08 01:31:54.101,Sadness
2024-12-08 01:31:55.102,Sadness
2024-12-08 01:31:56.102,Sadness
2024-12-08 01:31:57.102,Sadness
2024-12-08 01:31:58.101,Sadness
2024-12-08 01:31:59.102,Sadness
2024-12-08 01:32:00.102,Sadness
2024-12-08 01:32:01.102,Sadness
2024-12-08 01:32:02.102,Sadness
2024-12-08 01:32:03.102,Sadness
2024-12-08 01:32:04.102,Sadness
2024-12-08 01:32:05.101,Sadness
2024-12-08 01:32:06.102,Sadness
2024-12-08 01:32:07.103,Sadness
2024-12-08 01:32:08.102,Sadness
2024-12-08 01:32:09.102,Sadness
2024-12-08 01:32:10.102,Sadness
2024-12-08 01:32:11.102,Sadness
2024-12-08 01:32:12.101,Sadness
2024-12-08 01:32:13.102,Sadness
2024-12-08 01:32:14.102,Sadness
2024-12-08 01:32:15.102,Sadness
2024-12-08 01:32:16.102,Sadness
2024-12-08 01:32:17.102,Sadness
2024-12-08 01:32:18.102,Sadness
2024-12-08 01:32:19.102,Sadness
2024-12-08 01:32:20.102,Sadness
2024-12-08 01:32:21.102,Sadness
2024-12-08 01:32:22.102,Sadness
2024-12-08 01:32:23.102,Sadness
2024-12-08 01:32:24.102,Sadness
2024-12-08 01:32:25.102,Sadness
2024-12-08 01:32:26.104,Sadness
2024-12-08 01:32:27.102,Sadness
2024-12-08 01:32:28.102,Sadness
2024-12-08 01:32:29.102,Sadness
2024-12-08 01:32:30.102,Sadness
2024-12-08 01:32:31.102,Sadness
2024-12-08 01:32:32.102,Sadness
2024-12-08 01:32:33.102,Sadness
2024-12-08 01:32:34.102,Sadness
2024-12-08 01:32:35.102,Sadness
2024-12-08 01:32:36.104,Sadness
2024-12-08 01:32:37.102,Sadness
2024-12-08 01:32:38.102,Sadness
2024-12-08 01:32:39.102,Sadness
2024-12-08 01:32:40.102,Sadness
2024-12-08 01:32:41.102,Sadness
2024-12-08 01:32:42.101,Sadness
2024-12-08 01:32:43.102,Sadness
2024-12-08 01:32:44.102,Sadness
2024-12-08 01:32:45.102,Sadness
2024-12-08 01:32:46.101,Sadness
2024-12-08 01:32:47.101,Sadness
2024-12-08 01:32:48.106,Sadness
2024-12-08 01:32:49.101,Sadness
2024-12-08 01:32:50.101,Sadness
2024-12-08 01:32:51.100,Sadness
2024-12-08 01:32:52.101,Sadness
2024-12-08 01:32:53.101,Sadness
2024-12-08 01:32:54.101,Sadness
2024-12-08 01:32:55.101,Sadness
2024-12-08 01:32:56.109,Sadness
2024-12-08 01:32:57.109,Sadness
2024-12-08 01:32:58.101,Sadness
2024-12-08 01:32:59.101,Sadness
2024-12-08 01:33:00.101,Sadness
2024-12-08 01:33:01.102,Sadness
2024-12-08 01:33:02.102,Sadness
2024-12-08 01:33:03.102,Sadness
2024-12-08 01:33:04.102,Sadness
2024-12-08 01:33:05.102,Sadness
2024-12-08 01:33:06.101,Sadness
2024-12-08 01:33:07.102,Sadness
2024-12-08 01:33:08.102,Sadness
2024-12-08 01:33:09.101,Sadness
2024-12-08 01:33:10.102,Sadness
2024-12-08 01:33:11.102,Sadness
2024-12-08 01:33:12.101,Sadness
2024-12-08 01:33:13.101,Sadness
2024-12-08 01:33:14.102,Sadness
2024-12-08 01:33:15.101,Sadness
2024-12-08 01:33:16.101,Sadness
2024-12-08 01:33:17.106,Sadness
2024-12-08 01:33:18.101,Sadness
2024-12-08 01:33:19.101,Sadness
2024-12-08 01:33:20.102,Sadness
2024-12-08 01:33:21.101,Sadness
2024-12-08 01:33:22.101,Sadness
2024-12-08 01:33:23.101,Sadness
2024-12-08 01:33:24.101,Sadness
2024-12-08 01:33:25.101,Sadness
2024-12-08 01:33:26.102,Sadness
2024-12-08 01:33:27.101,Sadness
2024-12-08 01:33:28.101,Sadness
2024-12-08 01:33:29.102,Sadness
2024-12-08 01:33:30.101,Sadness
2024-12-08 01:33:31.101,Sadness
2024-12-08 01:33:32.101,Sadness
2024-12-08 01:33:33.101,Sadness
2024-12-08 01:33:34.101,Sadness
2024-12-08 01:33:35.101,Sadness
2024-12-08 01:33:36.101,Sadness
2024-12-08 01:33:37.101,Sadness
2024-12-08 01:33:38.102,Sadness
2024-12-08 01:33:39.102,Sadness
2024-12-08 01:33:40.101,Sadness
2024-12-08 01:33:41.103,Sadness
2024-12-08 01:33:42.103,Sadness
2024-12-08 01:33:43.101,Sadness
2024-12-08 01:33:44.104,Sadness
2024-12-08 01:33:45.103,Sadness
2024-12-08 01:33:46.101,Sadness
2024-12-08 01:33:47.102,Sadness
2024-12-08 01:33:48.102,Sadness
2024-12-08 01:33:49.103,Sadness
2024-12-08 01:33:50.103,Sadness
2024-12-08 01:33:51.102,Sadness
2024-12-08 01:33:52.101,Sadness
2024-12-08 01:33:53.102,Sadness
2024-12-08 01:33:54.102,Sadness
2024-12-08 01:33:55.102,Sadness
2024-12-08 01:33:56.102,Sadness
2024-12-08 01:33:57.102,Sadness
2024-12-08 01:33:58.102,Sadness
2024-12-08 01:33:59.102,Sadness
2024-12-08 01:34:00.102,Sadness
2024-12-08 01:34:01.102,Sadness
2024-12-08 01:34:02.101,Sadness
2024-12-08 01:34:03.102,Sadness
2024-12-08 01:34:04.102,Sadness
2024-12-08 01:34:05.102,Sadness
2024-12-08 01:34:06.102,Sadness
2024-12-08 01:34:07.102,Sadness
2024-12-08 01:34:08.102,Sadness
2024-12-08 01:34:09.101,Sadness
2024-12-08 01:34:10.102,Sadness
2024-12-08 01:34:11.102,Sadness
2024-12-08 01:34:12.102,Sadness
2024-12-08 01:34:13.102,Sadness
2024-12-08 01:34:14.102,Sadness
