timestamp,emo
2023-11-22 06:04:21.986,Sadness
2023-11-22 06:04:22.986,Sadness
2023-11-22 06:04:23.989,Sadness
2023-11-22 06:04:24.988,Sadness
2023-11-22 06:04:25.985,Sadness
2023-11-22 06:04:26.989,Sadness
2023-11-22 06:04:27.991,Sadness
2023-11-22 06:04:28.985,Sadness
2023-11-22 06:04:29.985,Sadness
2023-11-22 06:04:30.985,Sadness
2023-11-22 06:04:31.985,Sadness
2023-11-22 06:04:32.985,Sadness
2023-11-22 06:04:33.986,Sadness
2023-11-22 06:04:34.987,Sadness
2023-11-22 06:04:35.985,Sadness
2023-11-22 06:04:36.993,Sadness
2023-11-22 06:04:37.985,Sadness
2023-11-22 06:04:38.985,Sadness
2023-11-22 06:04:39.985,Sadness
2023-11-22 06:04:40.985,Sadness
2023-11-22 06:04:41.985,Sadness
2023-11-22 06:04:42.985,Sadness
2023-11-22 06:04:43.985,Sadness
2023-11-22 06:04:44.985,Sadness
2023-11-22 06:04:45.994,Sadness
2023-11-22 06:04:46.985,Sadness
2023-11-22 06:04:47.985,Sadness
2023-11-22 06:04:48.994,Sadness
2023-11-22 06:04:49.987,Sadness
2023-11-22 06:04:50.987,Sadness
2023-11-22 06:04:51.985,Sadness
2023-11-22 06:04:52.986,Sadness
2023-11-22 06:04:53.985,Sadness
2023-11-22 06:04:54.985,Sadness
2023-11-22 06:04:55.989,Sadness
2023-11-22 06:04:56.986,Sadness
2023-11-22 06:04:57.985,Sadness
2023-11-22 06:04:58.985,Sadness
2023-11-22 06:04:59.985,Sadness
2023-11-22 06:05:00.985,Sadness
2023-11-22 06:05:01.985,Sadness
2023-11-22 06:05:02.985,Sadness
2023-11-22 06:05:03.990,Sadness
2023-11-22 06:05:04.985,Sadness
2023-11-22 06:05:05.985,Sadness
2023-11-22 06:05:06.985,Sadness
2023-11-22 06:05:07.985,Sadness
2023-11-22 06:05:08.986,Sadness
2023-11-22 06:05:09.986,Sadness
2023-11-22 06:05:10.986,Sadness
2023-11-22 06:05:11.985,Sadness
2023-11-22 06:05:12.985,Sadness
2023-11-22 06:05:13.986,Sadness
2023-11-22 06:05:14.989,Sadness
2023-11-22 06:05:15.985,Sadness
2023-11-22 06:05:16.985,Sadness
2023-11-22 06:05:17.985,Sadness
2023-11-22 06:05:18.985,Sadness
2023-11-22 06:05:19.986,Sadness
2023-11-22 06:05:20.986,Sadness
2023-11-22 06:05:21.985,Sadness
2023-11-22 06:05:22.985,Sadness
2023-11-22 06:05:23.991,Sadness
2023-11-22 06:05:24.986,Sadness
2023-11-22 06:05:25.985,Sadness
2023-11-22 06:05:26.986,Sadness
2023-11-22 06:05:27.985,Sadness
2023-11-22 06:05:28.985,Sadness
2023-11-22 06:05:29.989,Sadness
2023-11-22 06:05:30.986,Sadness
2023-11-22 06:05:31.985,Relax
2023-11-22 06:05:32.985,Relax
2023-11-22 06:05:33.985,Relax
2023-11-22 06:05:34.986,Relax
2023-11-22 06:05:35.989,Relax
2023-11-22 06:05:36.985,Relax
2023-11-22 06:05:37.985,Relax
2023-11-22 06:05:38.986,Relax
2023-11-22 06:05:39.985,Relax
2023-11-22 06:05:40.985,Relax
2023-11-22 06:05:41.985,Relax
2023-11-22 06:05:42.985,Relax
2023-11-22 06:05:43.986,Relax
2023-11-22 06:05:44.985,Relax
2023-11-22 06:05:45.994,Relax
2023-11-22 06:05:46.985,Relax
2023-11-22 06:05:47.985,Relax
2023-11-22 06:05:48.988,Relax
2023-11-22 06:05:49.985,Relax
2023-11-22 06:05:50.992,Relax
2023-11-22 06:05:51.985,Happy
2023-11-22 06:05:52.985,Happy
2023-11-22 06:05:53.985,Relax
2023-11-22 06:05:54.985,Relax
2023-11-22 06:05:55.985,Relax
2023-11-22 06:05:56.985,Relax
2023-11-22 06:05:57.986,Relax
