timestamp,emo
2024-11-25 08:24:44.854,Sadness
2024-11-25 08:24:45.792,Sadness
2024-11-25 08:24:46.792,Sadness
2024-11-25 08:24:47.796,Sadness
2024-11-25 08:24:48.806,Sadness
2024-11-25 08:24:49.792,Sadness
2024-11-25 08:24:50.792,Sadness
2024-11-25 08:24:51.792,Sadness
2024-11-25 08:24:52.792,Sadness
2024-11-25 08:24:53.792,Sadness
2024-11-25 08:24:54.792,Sadness
2024-11-25 08:24:55.792,Sadness
2024-11-25 08:24:56.800,Sadness
2024-11-25 08:24:57.792,Sadness
2024-11-25 08:24:58.792,Sadness
2024-11-25 08:24:59.792,Sadness
