timestamp,emo
2023-11-22 06:09:24.162,Sadness
2023-11-22 06:09:25.160,Sadness
2023-11-22 06:09:26.153,Sadness
2023-11-22 06:09:27.156,Sadness
2023-11-22 06:09:28.153,Sadness
2023-11-22 06:09:29.153,Sadness
2023-11-22 06:09:30.153,Sadness
2023-11-22 06:09:31.153,Sadness
2023-11-22 06:09:32.158,Sadness
2023-11-22 06:09:33.156,Anger
2023-11-22 06:09:34.153,Anger
2023-11-22 06:09:35.153,Anger
2023-11-22 06:09:36.154,Sadness
2023-11-22 06:09:37.153,Anger
2023-11-22 06:09:38.153,Anger
2023-11-22 06:09:39.153,Anger
2023-11-22 06:09:40.153,Anger
2023-11-22 06:09:41.156,Anger
2023-11-22 06:09:42.153,Anger
2023-11-22 06:09:43.153,Sadness
2023-11-22 06:09:44.153,Anger
2023-11-22 06:09:45.153,Anger
2023-11-22 06:09:46.153,Anger
2023-11-22 06:09:47.153,Anger
2023-11-22 06:09:48.153,Anger
2023-11-22 06:09:49.153,Sadness
2023-11-22 06:09:50.153,Sadness
2023-11-22 06:09:51.153,Anger
2023-11-22 06:09:52.153,Anger
2023-11-22 06:09:53.153,Sadness
2023-11-22 06:09:54.153,Sadness
2023-11-22 06:09:55.153,Sadness
2023-11-22 06:09:56.153,Relax
2023-11-22 06:09:57.153,Relax
2023-11-22 06:09:58.153,Relax
2023-11-22 06:09:59.153,Relax
2023-11-22 06:10:00.153,Relax
2023-11-22 06:10:01.153,Relax
2023-11-22 06:10:02.154,Happy
2023-11-22 06:10:03.153,Relax
2023-11-22 06:10:04.157,Relax
2023-11-22 06:10:05.153,Relax
2023-11-22 06:10:06.154,Relax
2023-11-22 06:10:07.156,Relax
2023-11-22 06:10:08.153,Relax
2023-11-22 06:10:09.153,Relax
2023-11-22 06:10:10.153,Relax
2023-11-22 06:10:11.153,Happy
2023-11-22 06:10:12.153,Happy
2023-11-22 06:10:13.153,Relax
2023-11-22 06:10:14.153,Relax
2023-11-22 06:10:15.153,Relax
2023-11-22 06:10:16.153,Relax
2023-11-22 06:10:17.156,Happy
2023-11-22 06:10:18.153,Relax
2023-11-22 06:10:19.153,Happy
2023-11-22 06:10:20.153,Relax
2023-11-22 06:10:21.153,Relax
2023-11-22 06:10:22.153,Happy
2023-11-22 06:10:23.153,Relax
2023-11-22 06:10:24.153,Relax
2023-11-22 06:10:25.153,Relax
2023-11-22 06:10:26.153,Happy
2023-11-22 06:10:27.153,Happy
2023-11-22 06:10:28.153,Relax
2023-11-22 06:10:29.153,Relax
2023-11-22 06:10:30.153,Happy
2023-11-22 06:10:31.153,Happy
2023-11-22 06:10:32.153,Happy
2023-11-22 06:10:33.153,Happy
2023-11-22 06:10:34.153,Happy
2023-11-22 06:10:35.153,Relax
2023-11-22 06:10:36.153,Happy
2023-11-22 06:10:37.153,Happy
2023-11-22 06:10:38.153,Happy
2023-11-22 06:10:39.153,Relax
2023-11-22 06:10:40.153,Relax
2023-11-22 06:10:41.153,Happy
2023-11-22 06:10:42.158,Relax
2023-11-22 06:10:43.153,Happy
2023-11-22 06:10:44.153,Happy
2023-11-22 06:10:45.153,Happy
2023-11-22 06:10:46.153,Happy
2023-11-22 06:10:47.153,Relax
2023-11-22 06:10:48.153,Happy
2023-11-22 06:10:49.153,Relax
2023-11-22 06:10:50.153,Happy
2023-11-22 06:10:51.153,Relax
2023-11-22 06:10:52.153,Relax
2023-11-22 06:10:53.153,Relax
2023-11-22 06:10:54.153,Relax
2023-11-22 06:10:55.153,Relax
2023-11-22 06:10:56.153,Happy
2023-11-22 06:10:57.153,Happy
2023-11-22 06:10:58.153,Relax
2023-11-22 06:10:59.153,Relax
2023-11-22 06:11:00.153,Relax
2023-11-22 06:11:01.153,Relax
2023-11-22 06:11:02.153,Happy
2023-11-22 06:11:03.153,Relax
2023-11-22 06:11:04.153,Relax
2023-11-22 06:11:05.153,Relax
2023-11-22 06:11:06.153,Relax
2023-11-22 06:11:07.158,Happy
2023-11-22 06:11:08.153,Happy
2023-11-22 06:11:09.153,Happy
2023-11-22 06:11:10.153,Relax
2023-11-22 06:11:11.153,Happy
2023-11-22 06:11:12.153,Happy
2023-11-22 06:11:13.153,Relax
2023-11-22 06:11:14.153,Relax
2023-11-22 06:11:15.153,Relax
2023-11-22 06:11:16.153,Relax
2023-11-22 06:11:17.157,Happy
2023-11-22 06:11:18.153,Happy
2023-11-22 06:11:19.153,Relax
2023-11-22 06:11:20.153,Relax
2023-11-22 06:11:21.153,Happy
2023-11-22 06:11:22.153,Happy
2023-11-22 06:11:23.153,Happy
2023-11-22 06:11:24.153,Happy
2023-11-22 06:11:25.161,Happy
2023-11-22 06:11:26.155,Happy
2023-11-22 06:11:27.153,Happy
2023-11-22 06:11:28.153,Relax
2023-11-22 06:11:29.153,Happy
2023-11-22 06:11:30.153,Relax
2023-11-22 06:11:31.156,Happy
2023-11-22 06:11:32.153,Happy
2023-11-22 06:11:33.153,Happy
2023-11-22 06:11:34.153,Happy
2023-11-22 06:11:35.153,Happy
2023-11-22 06:11:36.154,Relax
2023-11-22 06:11:37.153,Relax
2023-11-22 06:11:38.153,Relax
2023-11-22 06:11:39.153,Happy
2023-11-22 06:11:40.153,Happy
2023-11-22 06:11:41.153,Relax
2023-11-22 06:11:42.153,Happy
2023-11-22 06:11:43.153,Relax
2023-11-22 06:11:44.153,Relax
2023-11-22 06:11:45.153,Relax
2023-11-22 06:11:46.153,Relax
2023-11-22 06:11:47.153,Happy
2023-11-22 06:11:48.153,Happy
2023-11-22 06:11:49.153,Relax
2023-11-22 06:11:50.153,Relax
2023-11-22 06:11:51.154,Relax
2023-11-22 06:11:52.153,Relax
2023-11-22 06:11:53.153,Relax
2023-11-22 06:11:54.153,Happy
2023-11-22 06:11:55.153,Happy
2023-11-22 06:11:56.153,Happy
2023-11-22 06:11:57.158,Happy
2023-11-22 06:11:58.153,Relax
2023-11-22 06:11:59.153,Relax
2023-11-22 06:12:00.153,Relax
2023-11-22 06:12:01.153,Relax
2023-11-22 06:12:02.153,Relax
2023-11-22 06:12:03.153,Relax
2023-11-22 06:12:04.153,Relax
2023-11-22 06:12:05.153,Relax
2023-11-22 06:12:06.153,Relax
2023-11-22 06:12:07.153,Happy
2023-11-22 06:12:08.153,Relax
2023-11-22 06:12:09.153,Happy
2023-11-22 06:12:10.153,Happy
2023-11-22 06:12:11.153,Happy
2023-11-22 06:12:12.159,Relax
2023-11-22 06:12:13.153,Relax
2023-11-22 06:12:14.153,Happy
2023-11-22 06:12:15.153,Happy
2023-11-22 06:12:16.153,Relax
2023-11-22 06:12:17.153,Relax
2023-11-22 06:12:18.153,Happy
2023-11-22 06:12:19.153,Happy
2023-11-22 06:12:20.153,Relax
2023-11-22 06:12:21.153,Happy
2023-11-22 06:12:22.154,Happy
2023-11-22 06:12:23.153,Relax
2023-11-22 06:12:24.153,Relax
2023-11-22 06:12:25.153,Relax
2023-11-22 06:12:26.153,Relax
