timestamp,emo
2023-11-22 06:16:17.579,Sadness
2023-11-22 06:16:18.578,Sadness
2023-11-22 06:16:19.583,Sadness
2023-11-22 06:16:20.581,Sadness
2023-11-22 06:16:21.582,Sadness
2023-11-22 06:16:22.579,Sadness
2023-11-22 06:16:23.578,Anger
2023-11-22 06:16:24.578,Sadness
2023-11-22 06:16:25.578,Sadness
2023-11-22 06:16:26.579,Relax
2023-11-22 06:16:27.578,Relax
2023-11-22 06:16:28.578,Relax
2023-11-22 06:16:29.578,Relax
2023-11-22 06:16:30.579,Relax
2023-11-22 06:16:31.584,Relax
2023-11-22 06:16:32.579,Happy
2023-11-22 06:16:33.578,Happy
2023-11-22 06:16:34.578,Happy
2023-11-22 06:16:35.579,Relax
2023-11-22 06:16:36.578,Relax
2023-11-22 06:16:37.579,Relax
2023-11-22 06:16:38.580,Relax
2023-11-22 06:16:39.578,Happy
2023-11-22 06:16:40.578,Relax
2023-11-22 06:16:41.578,Relax
2023-11-22 06:16:42.579,Relax
2023-11-22 06:16:43.579,Relax
2023-11-22 06:16:44.578,Relax
2023-11-22 06:16:45.578,Relax
2023-11-22 06:16:46.578,Relax
2023-11-22 06:16:47.579,Relax
2023-11-22 06:16:48.586,Relax
2023-11-22 06:16:49.578,Relax
2023-11-22 06:16:50.579,Relax
2023-11-22 06:16:51.578,Relax
2023-11-22 06:16:52.579,Sadness
2023-11-22 06:16:53.579,Anger
2023-11-22 06:16:54.578,Anger
2023-11-22 06:16:55.578,Anger
2023-11-22 06:16:56.579,Anger
2023-11-22 06:16:57.579,Sadness
2023-11-22 06:16:58.578,Sadness
2023-11-22 06:16:59.579,Anger
2023-11-22 06:17:00.578,Happy
2023-11-22 06:17:01.578,Happy
2023-11-22 06:17:02.578,Happy
2023-11-22 06:17:03.579,Relax
2023-11-22 06:17:04.578,Relax
2023-11-22 06:17:05.578,Relax
2023-11-22 06:17:06.578,Happy
2023-11-22 06:17:07.578,Relax
2023-11-22 06:17:08.581,Happy
2023-11-22 06:17:09.578,Happy
2023-11-22 06:17:10.578,Happy
2023-11-22 06:17:11.578,Sadness
2023-11-22 06:17:12.578,Sadness
2023-11-22 06:17:13.579,Relax
2023-11-22 06:17:14.578,Anger
2023-11-22 06:17:15.579,Sadness
2023-11-22 06:17:16.579,Happy
2023-11-22 06:17:17.579,Happy
2023-11-22 06:17:18.579,Anger
2023-11-22 06:17:19.578,Anger
2023-11-22 06:17:20.578,Sadness
2023-11-22 06:17:21.578,Anger
2023-11-22 06:17:22.579,Anger
2023-11-22 06:17:23.579,Relax
2023-11-22 06:17:24.578,Relax
2023-11-22 06:17:25.578,Relax
2023-11-22 06:17:26.579,Happy
2023-11-22 06:17:27.579,Happy
2023-11-22 06:17:28.579,Happy
2023-11-22 06:17:29.578,Happy
2023-11-22 06:17:30.578,Happy
2023-11-22 06:17:31.581,Happy
2023-11-22 06:17:32.578,Relax
