timestamp,threshold_b_a,threshold_pnn,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2024-07-14 20:03:29.280,-1.0,-1.0,0.9435358925804785,0,511283,72044,23236,9227,21924,38521,13814,3775,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:30.213,-1.0,-1.0,0.4684614485526162,0,327747,45290,25667,11428,12024,92893,34023,19674,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:31.213,-1.0,-1.0,1.2153838081746158,0,443619,66868,19059,6009,23164,86271,72363,16348,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:32.220,-1.0,-1.0,0.978920217023926,0,667261,52549,11243,20491,11006,21128,44786,15045,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:33.216,-1.0,-1.0,0.4844282563657021,0,810016,93448,29926,25841,14497,185248,59173,13790,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:34.217,-1.0,-1.0,1.1395213923132705,0,335092,149072,20685,25454,23571,37209,30381,22910,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:35.215,-1.0,-1.0,0.25832280946879116,0,496366,100125,37217,36793,9614,44657,22912,12476,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:36.222,-1.0,-1.0,0.46415678184631254,0,164246,13272,11634,2856,5400,6430,7495,1468,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:37.214,-1.0,-1.0,0.8140553764038697,0,1135001,438696,44965,26500,36604,34619,21909,8182,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:38.219,0.7683067878233835,0.0,0.9162818955042528,0,423992,77802,16460,18184,15082,49579,51224,20323,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:39.217,0.7683067878233835,0.0,0.7765519074837166,0,1877346,97576,15046,22521,11684,42754,83732,12597,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:40.211,0.7683067878233835,0.0,1.4917309812568909,0,29288,30756,1814,2710,2706,11870,8378,2113,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:41.224,0.7683067878233835,0.0,0.617269544924154,0,244192,27082,2571,1246,1587,1011,1843,448,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:42.219,0.7683067878233835,0.0,0.4706983441324694,0,142581,58269,13890,41147,6538,25221,20428,8395,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:43.211,0.7683067878233835,0.0,0.6673688242052853,0,142815,37016,5222,5911,3485,12060,4949,3068,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:44.211,0.7683067878233835,0.0,0.5466823253082795,0,34758,63763,10218,6138,5586,14986,12196,10128,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:45.225,0.7683067878233835,0.0,3.0455882352941175,0,87741,14380,1360,3048,4142,12723,3640,2483,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:46.223,0.7683067878233835,0.0,0.4917619620824556,0,702225,42751,26584,18962,13073,6293,6499,2669,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:47.223,0.7683067878233835,0.0,0.5121136616656947,0,10241,111295,18863,6616,9660,44612,9076,6360,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:48.225,0.7683067878233835,0.0,4.527730131503716,0,120862,39675,1749,6848,7919,20370,5404,3223,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:49.226,0.7683067878233835,0.0,0.5626623376623376,0,117262,24895,3080,2310,1733,9091,2975,663,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:03:50.223,0.7683067878233835,0.0,0.3045551151703142,0,806449,115178,69636,36693,21208,43686,42776,7592,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
