timestamp,threshold_b_a,threshold_pnn,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2024-07-14 19:12:18.223,-1.0,-1.0,0.3657447385951494,200,194437,128728,81062,73138,29648,41530,39466,233051,0,0,0,0,275.95977783203125,0.8333333134651184,0.6000000238418579,0.46666666865348816,0.3333333432674408,0.23333333432674408
2024-07-14 19:12:19.219,-1.0,-1.0,0.4461939578384798,200,288475,86912,107776,16964,48089,43571,53806,40062,0,0,0,0,275.95977783203125,0.8333333134651184,0.6000000238418579,0.46666666865348816,0.3333333432674408,0.23333333432674408
2024-07-14 19:12:20.220,-1.0,-1.0,1.311271788120732,200,514148,155781,199019,207046,260968,40347,163117,243694,0,0,0,0,275.95977783203125,0.8333333134651184,0.6000000238418579,0.46666666865348816,0.3333333432674408,0.23333333432674408
2024-07-14 19:12:21.221,-1.0,-1.0,0.6512429778300762,200,324338,491796,255797,172621,166586,332672,151192,423738,0,0,0,0,275.95977783203125,0.8333333134651184,0.6000000238418579,0.46666666865348816,0.3333333432674408,0.23333333432674408
2024-07-14 19:12:22.224,-1.0,-1.0,1.1828685212841084,200,936693,381912,86379,118673,102175,94093,108114,71952,0,0,0,0,275.95977783203125,0.8333333134651184,0.6000000238418579,0.46666666865348816,0.3333333432674408,0.23333333432674408
2024-07-14 19:12:23.212,-1.0,-1.0,0.7633162135236824,200,449614,119182,206778,180664,157837,165192,210486,151913,0,0,0,0,275.95977783203125,0.8333333134651184,0.6000000238418579,0.46666666865348816,0.3333333432674408,0.23333333432674408
2024-07-14 19:12:24.219,-1.0,-1.0,0.3418060720215152,200,361976,409738,205994,347206,70410,124565,128077,220159,0,0,0,0,275.95977783203125,0.8333333134651184,0.6000000238418579,0.46666666865348816,0.3333333432674408,0.23333333432674408
2024-07-14 19:12:25.218,-1.0,-1.0,0.5003931220729498,200,932988,317287,117012,114266,58552,149209,52610,119331,0,0,0,0,275.95977783203125,0.8333333134651184,0.6000000238418579,0.46666666865348816,0.3333333432674408,0.23333333432674408
2024-07-14 19:12:26.227,1.0960871238437362,0.14000000357627868,0.09446999906125897,200,251339,300994,735027,331104,69438,121472,115911,858485,0,0,0,0,275.95977783203125,0.8333333134651184,0.6000000238418579,0.46666666865348816,0.3333333432674408,0.23333333432674408
2024-07-14 19:12:27.213,1.0960871238437362,0.14000000357627868,0.28309656381293674,200,1432725,1365305,1053697,797206,298298,530030,365358,1736612,0,0,0,0,275.95977783203125,0.8333333134651184,0.6000000238418579,0.46666666865348816,0.3333333432674408,0.23333333432674408
2024-07-14 19:12:28.218,1.0960871238437362,0.14000000357627868,1.1695906432748537,200,360752,203076,188613,119164,220600,79556,60655,340880,0,0,0,0,275.95977783203125,0.8333333134651184,0.6000000238418579,0.46666666865348816,0.3333333432674408,0.23333333432674408
2024-07-14 19:12:29.218,1.0960871238437362,0.14000000357627868,1.3928785701498458,200,1406644,1431273,826716,760092,1151515,771030,1068185,1086687,0,0,0,0,275.95977783203125,0.8333333134651184,0.6000000238418579,0.46666666865348816,0.3333333432674408,0.23333333432674408
