timestamp,threshold_b_a,threshold_pnn,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2024-07-14 19:47:32.041,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.1150817871094,0.8999999761581421,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184
2024-07-14 19:47:32.202,-1.0,-1.0,0.2466754522582964,0,410858,60799,16694,2348,4118,9276,13996,2196,0,0,0,0,458.1150817871094,0.8999999761581421,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184
2024-07-14 19:47:32.700,-1.0,-1.0,0.2466754522582964,0,410858,60799,16694,2348,4118,9276,13996,2196,0,0,0,0,458.3069763183594,0.8999999761581421,0.8666666746139526,0.8666666746139526,0.8666666746139526,0.8666666746139526
2024-07-14 19:47:33.145,-1.0,-1.0,0.2466754522582964,0,410858,60799,16694,2348,4118,9276,13996,2196,0,0,0,0,460.3912658691406,0.8999999761581421,0.8666666746139526,0.8666666746139526,0.8666666746139526,0.8666666746139526
2024-07-14 19:47:33.203,-1.0,-1.0,0.4817880794701987,0,70479,27777,9060,15196,4365,4759,5546,1509,0,0,0,0,460.3912658691406,0.8999999761581421,0.8666666746139526,0.8666666746139526,0.8666666746139526,0.8666666746139526
2024-07-14 19:47:33.450,-1.0,-1.0,0.4817880794701987,0,70479,27777,9060,15196,4365,4759,5546,1509,0,0,0,0,456.9246520996094,0.8999999761581421,0.8666666746139526,0.8666666746139526,0.8666666746139526,0.8666666746139526
2024-07-14 19:47:34.069,-1.0,-1.0,0.4817880794701987,0,70479,27777,9060,15196,4365,4759,5546,1509,0,0,0,0,459.6732482910156,0.8999999761581421,0.8666666746139526,0.8666666746139526,0.8666666746139526,0.8666666746139526
2024-07-14 19:47:34.206,-1.0,-1.0,0.4565134308801048,0,270660,116277,36632,72359,16723,15147,6859,4669,0,0,0,0,459.6732482910156,0.8999999761581421,0.8666666746139526,0.8666666746139526,0.8666666746139526,0.8666666746139526
2024-07-14 19:47:34.727,-1.0,-1.0,0.4565134308801048,0,270660,116277,36632,72359,16723,15147,6859,4669,0,0,0,0,458.8881530761719,0.8999999761581421,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184
2024-07-14 19:47:35.204,-1.0,-1.0,0.9230340211935304,0,108925,20059,1793,2247,1655,4568,4293,1460,0,0,0,0,458.8881530761719,0.8999999761581421,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184
2024-07-14 19:47:35.428,-1.0,-1.0,0.9230340211935304,0,108925,20059,1793,2247,1655,4568,4293,1460,0,0,0,0,437.3714904785156,0.8999999761581421,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184
2024-07-14 19:47:36.067,-1.0,-1.0,0.9230340211935304,0,108925,20059,1793,2247,1655,4568,4293,1460,0,0,0,0,436.9906005859375,0.8999999761581421,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184
2024-07-14 19:47:36.213,-1.0,-1.0,0.3236030745314794,0,31075,141931,34737,4582,11241,22683,4791,5207,0,0,0,0,436.9906005859375,0.8999999761581421,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184
2024-07-14 19:47:36.713,-1.0,-1.0,0.3236030745314794,0,31075,141931,34737,4582,11241,22683,4791,5207,0,0,0,0,425.5191955566406,0.8999999761581421,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
2024-07-14 19:47:37.210,-1.0,-1.0,7.507921714818266,0,1368936,127669,1073,30520,8056,39576,7235,7986,0,0,0,0,425.5191955566406,0.8999999761581421,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
2024-07-14 19:47:37.385,-1.0,-1.0,7.507921714818266,0,1368936,127669,1073,30520,8056,39576,7235,7986,0,0,0,0,423.7920837402344,0.8999999761581421,0.7666666507720947,0.7666666507720947,0.7666666507720947,0.7666666507720947
2024-07-14 19:47:38.054,-1.0,-1.0,7.507921714818266,0,1368936,127669,1073,30520,8056,39576,7235,7986,0,0,0,0,414.70672607421875,0.8666666746139526,0.7333333492279053,0.7333333492279053,0.7333333492279053,0.7333333492279053
2024-07-14 19:47:38.207,-1.0,-1.0,0.9735391400220507,0,129295,34412,3628,7315,3532,7204,5491,691,0,0,0,0,414.70672607421875,0.8666666746139526,0.7333333492279053,0.7333333492279053,0.7333333492279053,0.7333333492279053
2024-07-14 19:47:38.680,-1.0,-1.0,0.9735391400220507,0,129295,34412,3628,7315,3532,7204,5491,691,0,0,0,0,414.7806396484375,0.8999999761581421,0.7666666507720947,0.7666666507720947,0.7666666507720947,0.7333333492279053
2024-07-14 19:47:39.210,-1.0,-1.0,1.140706702582792,0,92116,23073,6311,6449,7199,5531,6590,3255,0,0,0,0,414.7806396484375,0.8999999761581421,0.7666666507720947,0.7666666507720947,0.7666666507720947,0.7333333492279053
2024-07-14 19:47:39.322,-1.0,-1.0,1.140706702582792,0,92116,23073,6311,6449,7199,5531,6590,3255,0,0,0,0,412.6615295410156,0.8999999761581421,0.7333333492279053,0.7333333492279053,0.7333333492279053,0.699999988079071
2024-07-14 19:47:39.951,-1.0,-1.0,1.140706702582792,0,92116,23073,6311,6449,7199,5531,6590,3255,0,0,0,0,412.68780517578125,0.9333333373069763,0.7666666507720947,0.7333333492279053,0.7333333492279053,0.699999988079071
2024-07-14 19:47:40.203,-1.0,-1.0,8.771468144044322,0,257004,16158,1444,10899,12666,5100,3799,1491,0,0,0,0,412.68780517578125,0.9333333373069763,0.7666666507720947,0.7333333492279053,0.7333333492279053,0.699999988079071
2024-07-14 19:47:40.624,-1.0,-1.0,8.771468144044322,0,257004,16158,1444,10899,12666,5100,3799,1491,0,0,0,0,408.582763671875,0.9333333373069763,0.7666666507720947,0.7333333492279053,0.7333333492279053,0.6666666865348816
2024-07-14 19:47:41.210,2.1590216161755835,0.7866666674613952,0.7649664019547954,0,176024,47068,6548,8961,5009,12172,4470,2284,0,0,0,0,408.582763671875,0.9333333373069763,0.7666666507720947,0.7333333492279053,0.7333333492279053,0.6666666865348816
