timestamp,threshold_b_a,threshold_pnn,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2024-07-14 19:49:16.275,-1.0,-1.0,0.46464511829390204,0,1427391,161593,30010,13610,13944,25180,37722,5733,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:49:16.291,-1.0,-1.0,0.46464511829390204,0,1427391,161593,30010,13610,13944,25180,37722,5733,0,0,0,0,30.282541275024414,0.8333333134651184,0.5,0.30000001192092896,0.23333333432674408,0.10000000149011612
2024-07-14 19:49:16.904,-1.0,-1.0,0.46464511829390204,0,1427391,161593,30010,13610,13944,25180,37722,5733,0,0,0,0,32.29301452636719,0.8333333134651184,0.5333333611488342,0.3333333432674408,0.2666666805744171,0.13333334028720856
2024-07-14 19:49:17.206,-1.0,-1.0,0.10728779581459026,0,604128,244685,81808,27064,8777,34457,13466,3657,0,0,0,0,32.29301452636719,0.8333333134651184,0.5333333611488342,0.3333333432674408,0.2666666805744171,0.13333334028720856
2024-07-14 19:49:17.567,-1.0,-1.0,0.10728779581459026,0,604128,244685,81808,27064,8777,34457,13466,3657,0,0,0,0,32.194969177246094,0.8333333134651184,0.5333333611488342,0.3333333432674408,0.2666666805744171,0.13333334028720856
2024-07-14 19:49:18.212,-1.0,-1.0,2.6952789699570814,0,1731883,507304,20504,46302,55264,14983,67571,7125,0,0,0,0,32.194969177246094,0.8333333134651184,0.5333333611488342,0.3333333432674408,0.2666666805744171,0.13333334028720856
2024-07-14 19:49:18.235,-1.0,-1.0,2.6952789699570814,0,1731883,507304,20504,46302,55264,14983,67571,7125,0,0,0,0,32.05036544799805,0.8333333134651184,0.5,0.3333333432674408,0.2666666805744171,0.13333334028720856
2024-07-14 19:49:18.823,-1.0,-1.0,2.6952789699570814,0,1731883,507304,20504,46302,55264,14983,67571,7125,0,0,0,0,31.816003799438477,0.8333333134651184,0.5,0.3333333432674408,0.2666666805744171,0.13333334028720856
2024-07-14 19:49:19.203,-1.0,-1.0,0.11497533084799581,0,1219759,442344,99517,9789,11442,50624,39198,3052,0,0,0,0,31.816003799438477,0.8333333134651184,0.5,0.3333333432674408,0.2666666805744171,0.13333334028720856
2024-07-14 19:49:19.442,-1.0,-1.0,0.11497533084799581,0,1219759,442344,99517,9789,11442,50624,39198,3052,0,0,0,0,31.504222869873047,0.800000011920929,0.46666666865348816,0.3333333432674408,0.2666666805744171,0.13333334028720856
2024-07-14 19:49:20.079,-1.0,-1.0,0.11497533084799581,0,1219759,442344,99517,9789,11442,50624,39198,3052,0,0,0,0,31.172775268554688,0.800000011920929,0.4333333373069763,0.3333333432674408,0.2666666805744171,0.13333334028720856
2024-07-14 19:49:20.206,-1.0,-1.0,0.13342088286793843,0,290685,90915,43404,10051,5791,40398,25429,9255,0,0,0,0,31.172775268554688,0.800000011920929,0.4333333373069763,0.3333333432674408,0.2666666805744171,0.13333334028720856
2024-07-14 19:49:20.764,-1.0,-1.0,0.13342088286793843,0,290685,90915,43404,10051,5791,40398,25429,9255,0,0,0,0,33.67970657348633,0.800000011920929,0.46666666865348816,0.36666667461395264,0.30000001192092896,0.1666666716337204
2024-07-14 19:49:21.212,-1.0,-1.0,0.11764546684709067,0,23842,33522,36950,21211,4347,18635,14088,7029,0,0,0,0,33.67970657348633,0.800000011920929,0.46666666865348816,0.36666667461395264,0.30000001192092896,0.1666666716337204
2024-07-14 19:49:21.416,-1.0,-1.0,0.11764546684709067,0,23842,33522,36950,21211,4347,18635,14088,7029,0,0,0,0,33.0766487121582,0.800000011920929,0.46666666865348816,0.36666667461395264,0.30000001192092896,0.13333334028720856
2024-07-14 19:49:22.078,-1.0,-1.0,0.11764546684709067,0,23842,33522,36950,21211,4347,18635,14088,7029,0,0,0,0,32.8731689453125,0.800000011920929,0.46666666865348816,0.36666667461395264,0.30000001192092896,0.13333334028720856
2024-07-14 19:49:22.205,-1.0,-1.0,0.5012358946802794,0,1574095,146642,37220,24463,18656,20518,21634,11728,0,0,0,0,32.8731689453125,0.800000011920929,0.46666666865348816,0.36666667461395264,0.30000001192092896,0.13333334028720856
2024-07-14 19:49:22.804,-1.0,-1.0,0.5012358946802794,0,1574095,146642,37220,24463,18656,20518,21634,11728,0,0,0,0,33.727561950683594,0.800000011920929,0.46666666865348816,0.36666667461395264,0.3333333432674408,0.1666666716337204
2024-07-14 19:49:23.231,-1.0,-1.0,1.1037156379015205,0,10954,83826,9931,5799,10961,87966,6292,5053,0,0,0,0,33.727561950683594,0.800000011920929,0.46666666865348816,0.36666667461395264,0.3333333432674408,0.1666666716337204
2024-07-14 19:49:23.522,-1.0,-1.0,1.1037156379015205,0,10954,83826,9931,5799,10961,87966,6292,5053,0,0,0,0,33.35826873779297,0.7666666507720947,0.4333333373069763,0.36666667461395264,0.3333333432674408,0.1666666716337204
2024-07-14 19:49:24.203,-1.0,-1.0,1.1037156379015205,0,10954,83826,9931,5799,10961,87966,6292,5053,0,0,0,0,33.96962356567383,0.7666666507720947,0.46666666865348816,0.4000000059604645,0.3333333432674408,0.1666666716337204
2024-07-14 19:49:24.211,-1.0,-1.0,0.3051649319716793,0,468407,121414,30649,8635,9353,38527,9896,10648,0,0,0,0,33.96962356567383,0.7666666507720947,0.46666666865348816,0.4000000059604645,0.3333333432674408,0.1666666716337204
2024-07-14 19:49:24.920,-1.0,-1.0,0.3051649319716793,0,468407,121414,30649,8635,9353,38527,9896,10648,0,0,0,0,34.467376708984375,0.800000011920929,0.5,0.4333333373069763,0.3333333432674408,0.1666666716337204
2024-07-14 19:49:25.213,0.6139216166725788,0.13333333879709244,0.595846137543711,0,2266,13250,28311,13727,16869,13652,11543,4006,0,0,0,0,34.467376708984375,0.800000011920929,0.5,0.4333333373069763,0.3333333432674408,0.1666666716337204
2024-07-14 19:49:25.686,0.6139216166725788,0.13333333879709244,0.595846137543711,0,2266,13250,28311,13727,16869,13652,11543,4006,0,0,0,0,35.50011444091797,0.800000011920929,0.5,0.46666666865348816,0.36666667461395264,0.20000000298023224
2024-07-14 19:49:26.205,0.6139216166725788,0.13333333879709244,1.7253240279162512,0,6525,65615,8024,4633,13844,22375,9939,3974,0,0,0,0,35.50011444091797,0.800000011920929,0.5,0.46666666865348816,0.36666667461395264,0.20000000298023224
2024-07-14 19:49:26.434,0.6139216166725788,0.13333333879709244,1.7253240279162512,0,6525,65615,8024,4633,13844,22375,9939,3974,0,0,0,0,35.7770881652832,0.8333333134651184,0.5333333611488342,0.46666666865348816,0.36666667461395264,0.20000000298023224
2024-07-14 19:49:27.144,0.6139216166725788,0.13333333879709244,1.7253240279162512,0,6525,65615,8024,4633,13844,22375,9939,3974,0,0,0,0,35.27587127685547,0.8333333134651184,0.5333333611488342,0.46666666865348816,0.3333333432674408,0.1666666716337204
2024-07-14 19:49:27.205,0.6139216166725788,0.13333333879709244,0.4974182444061962,0,45267,69299,19754,24270,9826,12861,17503,6652,0,0,0,0,35.27587127685547,0.8333333134651184,0.5333333611488342,0.46666666865348816,0.3333333432674408,0.1666666716337204
2024-07-14 19:49:27.887,0.6139216166725788,0.13333333879709244,0.4974182444061962,0,45267,69299,19754,24270,9826,12861,17503,6652,0,0,0,0,35.85454559326172,0.8333333134651184,0.5666666626930237,0.5,0.3333333432674408,0.1666666716337204
2024-07-14 19:49:28.209,0.6139216166725788,0.13333333879709244,0.5269043295421963,0,30546,40155,31389,26087,16539,32024,7587,4471,0,0,0,0,35.85454559326172,0.8333333134651184,0.5666666626930237,0.5,0.3333333432674408,0.1666666716337204
2024-07-14 19:49:28.632,0.6139216166725788,0.13333333879709244,0.5269043295421963,0,30546,40155,31389,26087,16539,32024,7587,4471,0,0,0,0,35.805931091308594,0.800000011920929,0.5666666626930237,0.5,0.3333333432674408,0.1666666716337204
2024-07-14 19:49:29.207,0.6139216166725788,0.13333333879709244,0.30586192331158774,0,4990,53754,21307,6466,6517,22698,11397,3543,0,0,0,0,35.805931091308594,0.800000011920929,0.5666666626930237,0.5,0.3333333432674408,0.1666666716337204
2024-07-14 19:49:29.345,0.6139216166725788,0.13333333879709244,0.30586192331158774,0,4990,53754,21307,6466,6517,22698,11397,3543,0,0,0,0,35.25940704345703,0.800000011920929,0.5666666626930237,0.5,0.30000001192092896,0.1666666716337204
2024-07-14 19:49:30.015,0.6139216166725788,0.13333333879709244,0.30586192331158774,0,4990,53754,21307,6466,6517,22698,11397,3543,0,0,0,0,36.041194915771484,0.8333333134651184,0.6000000238418579,0.5333333611488342,0.3333333432674408,0.1666666716337204
