timestamp,threshold_b_a,threshold_pnn,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2024-07-14 19:30:51.268,-1.0,-1.0,0.49663439964100264,0,437438,94418,15599,17056,7747,43074,12425,5726,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:30:52.207,-1.0,-1.0,0.6868624146190011,0,52837,165437,11273,26573,7743,14270,2561,818,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:30:53.211,-1.0,-1.0,0.2826152759560085,0,10007,9664,9911,2255,2801,10986,5060,3475,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:30:54.206,-1.0,-1.0,0.887855579868709,0,267403,192159,12796,17183,11361,18706,7685,4926,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:30:55.215,-1.0,-1.0,0.4807171853856563,0,5005,81123,14780,11253,7105,18026,7463,1427,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:30:56.211,-1.0,-1.0,0.7139205526770294,0,7365,196972,14475,30599,10334,8424,3329,6145,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:30:57.213,-1.0,-1.0,1.27966573816156,0,83145,41641,1795,6343,2297,1105,828,1025,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:30:58.209,-1.0,-1.0,0.19969477983751516,0,315039,244758,22279,9778,4449,13247,26527,6236,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:30:59.215,-1.0,-1.0,1.339390700160342,0,29574,44082,1871,3466,2506,2203,500,413,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:00.220,0.7048444642729714,0.0,0.6810880164228894,0,203693,169626,38970,42316,26542,23518,36394,11810,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:01.212,0.7048444642729714,0.0,0.1170387535234406,0,11744,152310,57827,9438,6768,62819,57350,6425,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:02.208,0.7048444642729714,0.0,0.1331673457069564,0,120960,75199,119286,47461,15885,54671,40673,3464,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:03.212,0.7048444642729714,0.0,0.7884476534296029,0,13628,78014,19390,24853,15288,39844,18020,5513,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:04.209,0.7048444642729714,0.0,0.9685386427540087,0,975194,174037,13159,24855,12745,22825,24174,14772,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:05.213,0.7048444642729714,0.0,0.38766620070868957,0,47895,38179,30761,6700,11925,7055,2964,1058,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:06.209,0.7048444642729714,0.0,1.3180212014134276,0,174781,43157,6226,14593,8206,9697,4966,3148,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:07.208,0.7048444642729714,0.0,1.056563642406115,0,435446,14251,15045,14391,15896,45055,24094,7996,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:08.205,0.7048444642729714,0.0,0.4440258862165556,0,332694,45434,10353,753,4597,12619,4542,3026,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:09.209,0.7048444642729714,0.0,1.1677921110231453,0,772385,299537,21473,8793,25076,9881,9077,4591,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:10.208,0.7048444642729714,0.0,1.4799301919720769,0,24572,107597,9168,15168,13568,9392,6253,4062,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:11.214,0.7048444642729714,0.0,1.8107955614068083,0,229309,78835,5317,9854,9628,3952,1339,1650,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:12.211,0.7048444642729714,0.0,0.3720451232650992,0,275637,117329,31558,6917,11741,12898,16643,12502,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:13.207,0.7048444642729714,0.0,0.3071844806905866,0,1579901,330516,105881,16907,32525,14527,5131,5760,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:14.208,0.7048444642729714,0.0,1.3640472878998608,0,1533775,23303,2876,8732,3923,4961,6734,1736,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:15.217,0.7048444642729714,0.0,1.774728781110402,0,112616,10305,1567,4967,2781,1341,1229,439,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:16.210,0.7048444642729714,0.0,0.10862540392741735,0,69212,55476,16092,18831,1748,3479,1226,912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:17.202,0.7048444642729714,0.0,0.25600521777862617,0,14326,111666,62862,35520,16093,11190,7530,4059,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:18.208,0.7048444642729714,0.0,0.15860861306502835,0,937224,87303,67386,21728,10688,18133,13994,2573,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:19.214,0.7048444642729714,0.0,0.589993502274204,0,225016,29086,4617,4002,2724,3620,3641,955,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:20.206,0.7048444642729714,0.0,0.5578811931426915,0,287820,182681,55182,37454,30785,37199,12471,6870,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:21.207,0.7048444642729714,0.0,1.2595634320293927,0,1015912,175056,37016,50637,46624,62416,21390,5032,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:22.210,0.7048444642729714,0.0,0.1431255337318531,0,508396,43076,17565,4414,2514,5607,35437,3016,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:23.210,0.7048444642729714,0.0,0.9341661039837947,0,133346,20451,2962,2282,2767,10566,3875,342,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:24.205,0.7048444642729714,0.0,0.3568951082406411,0,158574,147338,16722,4685,5968,7894,3436,3694,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:25.208,0.7048444642729714,0.0,0.11567054320624172,0,1881716,91036,54344,19990,6286,57005,15226,10731,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:26.210,0.7048444642729714,0.0,1.7010881472285109,0,782782,24950,13693,20825,23293,7281,6001,1555,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:27.208,0.7048444642729714,0.0,0.2514887769125057,0,354718,26677,17464,5056,4392,7606,4448,4767,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:28.208,0.7048444642729714,0.0,2.454918338429413,0,311220,230178,13409,62729,32918,21089,6863,13615,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:29.210,0.7048444642729714,0.0,0.926046511627907,0,94569,12743,2150,2929,1991,2286,1980,981,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:30.206,0.7048444642729714,0.0,0.4026843071275619,0,891135,177634,26152,3758,10531,8042,7049,2477,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:31:31.199,0.7048444642729714,0.0,1.4827337583485125,0,1135715,161870,26352,35016,39073,87828,30369,5037,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
