timestamp,threshold_b_a,threshold_pnn,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2024-07-14 19:58:27.288,-1.0,-1.0,0.40251083212976335,0,70704,73462,9001,3061,3623,8841,2905,2008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:28.214,-1.0,-1.0,0.7238229093464511,0,584489,51214,2846,3845,2060,5535,2942,528,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:29.217,-1.0,-1.0,0.2589641434262948,0,151352,9948,5020,3207,1300,3844,2656,346,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:30.214,-1.0,-1.0,0.7532556545579164,0,101742,19444,4377,1825,3297,7391,2269,3332,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:31.214,-1.0,-1.0,0.08290710620380214,0,617282,108680,119459,5008,9904,72557,27873,19217,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:32.214,-1.0,-1.0,1.115586690017513,0,58404,11126,1713,1158,1911,6232,2444,1423,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:33.214,-1.0,-1.0,0.6620540762825126,0,282147,95898,48635,34322,32199,18362,15232,13583,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:34.214,-1.0,-1.0,0.30257801899592945,0,74601,10120,3685,2051,1115,7087,13774,1264,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:35.214,-1.0,-1.0,2.7759407069555304,0,497152,58885,3508,11298,9738,31404,11962,5011,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:36.218,0.938642806150963,0.0,2.308807923593916,0,63730,68338,5654,7651,13054,6657,10384,1924,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:37.212,0.938642806150963,0.0,1.0489162347775025,0,193420,57582,39169,27058,41085,21392,12213,33832,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:38.213,0.938642806150963,0.0,0.2520142746771642,0,1295660,209967,81543,47268,20550,30697,34395,10469,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:39.212,0.938642806150963,0.0,0.11245618325588978,0,49441,12396,24534,8690,2759,5419,5494,1348,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:40.212,0.938642806150963,0.0,1.432774607703281,0,33088,154037,11216,7103,16070,47784,31250,2966,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:41.213,0.938642806150963,0.0,1.3310840545694587,0,18093,75330,6817,14916,9074,56666,6679,11418,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:42.212,0.938642806150963,0.0,2.2946281961060286,0,436894,61285,4263,3508,9782,23969,6778,2551,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:43.212,0.938642806150963,0.0,0.5764863485583057,0,25590,17354,15676,11824,9037,18052,8332,12200,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:44.212,0.938642806150963,0.0,0.4298245614035088,0,5896,19611,19608,9078,8428,35883,7058,11293,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:45.213,0.938642806150963,0.0,0.7786903197547087,0,6428,16050,18264,19041,14222,90713,7133,2844,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:46.214,0.938642806150963,0.0,0.22546324236125082,0,44630,38943,44739,16054,10087,59859,7059,5703,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:47.213,0.938642806150963,0.0,0.3824135090609555,0,128610,23360,9712,3074,3714,5569,1430,1147,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:48.213,0.938642806150963,0.0,1.1249484536082475,0,232750,11649,4850,5013,5456,8867,2016,2242,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:49.214,0.938642806150963,0.0,6.5445838084378565,0,747575,119280,4385,92475,28698,21552,14582,3507,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:50.213,0.938642806150963,0.0,1.4748461816865726,0,122433,15609,2763,2009,4075,2378,1750,382,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:51.219,0.938642806150963,0.0,0.24213371082941895,0,9168,13542,15541,5299,3763,14469,5482,1473,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:52.212,0.938642806150963,0.0,0.5405846680143057,0,893669,26703,12862,20497,6953,8566,10832,6757,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:53.213,0.938642806150963,0.0,1.0228245363766049,0,133116,21650,701,1306,717,2039,2065,155,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:54.213,0.938642806150963,0.0,0.24194667459609476,0,271473,11477,10089,5824,2441,9571,9804,2170,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:55.214,0.938642806150963,0.0,0.3582128777923784,0,123367,12906,3805,1241,1363,2299,2954,1001,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:56.222,0.938642806150963,0.0,0.7026379840841845,0,2290569,436933,152427,52717,107101,54479,101696,14949,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:57.212,0.938642806150963,0.0,0.09796433320830635,0,467343,109730,29327,2948,2873,10260,9426,2877,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:58.213,0.938642806150963,0.0,0.4326103795507359,0,105445,29136,10328,2371,4468,11952,5983,4238,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:58:59.229,0.938642806150963,0.0,0.24306174411203055,0,286104,42649,31420,1441,7637,6562,4370,2422,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:00.212,0.938642806150963,0.0,0.42836209703679584,0,191744,7218,6142,3722,2631,2890,3133,844,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:01.212,0.938642806150963,0.0,0.6660858200827706,0,261036,44780,9182,5558,6116,10312,10741,3071,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:02.212,0.938642806150963,0.0,0.8384667158103907,0,678556,270545,31201,26960,26161,64572,26945,13629,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:03.212,0.938642806150963,0.0,0.21549295774647886,0,63301,10585,12780,1805,2754,2709,919,266,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:04.213,0.938642806150963,0.0,0.24513263050501616,0,947985,113480,47048,14084,11533,6346,22530,3353,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:05.213,0.938642806150963,0.0,3.1021671826625385,0,122749,6737,323,1525,1002,3454,2257,361,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:06.216,0.938642806150963,0.0,0.07382423401840878,0,101279,71375,31724,3928,2342,3366,4245,1149,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:07.214,0.938642806150963,0.0,1.0118181818181817,0,249007,46837,4400,5238,4452,1733,2953,679,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:08.236,0.938642806150963,0.0,0.5520147484856466,0,149795,8001,3797,310,2096,6175,2117,866,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:09.228,0.938642806150963,0.0,0.35103475204998047,0,820555,158189,25610,30086,8990,9765,17161,3145,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:10.219,0.938642806150963,0.0,0.12273879966187659,0,350397,56353,17745,5172,2178,6358,5493,1375,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:11.234,0.938642806150963,0.0,1.7608767412688981,0,496683,832646,15147,11620,26672,56757,19250,8513,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:12.213,0.938642806150963,0.0,1.64277678512342,0,591680,75246,15111,33034,24824,94905,24773,5903,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:13.213,0.938642806150963,0.0,0.6979300688715658,0,1869098,259086,52852,50064,36887,64094,41524,14985,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:14.217,0.938642806150963,0.0,0.5798677756451269,0,515868,43528,4689,4436,2719,7346,9473,1379,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:15.213,0.938642806150963,0.0,0.4713226240586433,0,1586884,381544,244461,35826,115220,51764,31640,11472,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:16.213,0.938642806150963,0.0,0.9697985057731492,0,901515,105864,22085,10201,21418,17303,5901,3792,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:17.213,0.938642806150963,0.0,0.20506410773324732,0,73435,52249,37203,16141,7629,7234,4080,4837,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:18.212,0.938642806150963,0.0,1.414348726257989,0,1239328,523228,33327,62385,47136,71255,56141,12707,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:19.218,0.938642806150963,0.0,0.4961106719367589,0,1173660,220636,126500,29416,62758,38851,44984,9218,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:20.250,0.938642806150963,0.0,0.258816106717141,0,41353,83128,44379,7694,11486,8092,7226,827,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:21.219,0.938642806150963,0.0,0.6908901336049077,0,253306,188684,41241,23377,28493,51128,40325,29700,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:22.214,0.938642806150963,0.0,0.08049847264648709,0,435523,41879,86424,8613,6957,17252,7939,5068,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:23.216,0.938642806150963,0.0,0.712520443394512,0,175496,10047,5503,2180,3921,14350,9904,2655,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:24.214,0.938642806150963,0.0,0.25479266953804575,0,493498,68496,11841,2971,3017,13909,9464,1312,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:25.221,0.938642806150963,0.0,1.6754969390068777,0,95176,223615,26462,31056,44337,21714,14452,7777,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:26.216,0.938642806150963,0.0,0.5862951658954416,0,1264249,144640,10157,15631,5955,2434,324,458,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:27.214,0.938642806150963,0.0,0.30218724295221716,0,2446803,283411,267460,92077,80823,125040,84913,32474,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:28.213,0.938642806150963,0.0,0.12789563287870384,0,1822257,529585,52277,4961,6686,28950,59357,11958,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 19:59:29.214,0.938642806150963,0.0,2.814385345769263,0,268830,260820,11901,10676,33494,13032,16145,5683,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
