timestamp,sound
10:49:11.432,Deep_B.wav
10:49:21.443,Ok.wav
10:49:31.440,Cheer_up.wav
10:49:41.433,Keep_up.wav
10:49:51.444,Deep_B.wav
10:50:01.438,Ok.wav
10:50:11.441,Cheer_up.wav
10:50:21.444,Keep_up.wav
10:50:31.444,Nerves.wav
10:50:41.439,Deep_B.wav
10:50:46.443,Deep_B.wav
10:50:51.434,Nerves.wav
10:50:56.439,Ok.wav
10:51:06.431,Cheer_up.wav
10:51:11.437,Deep_B.wav
10:51:16.435,Keep_up.wav
10:51:21.437,Nerves.wav
10:51:26.439,Deep_B.wav
10:51:31.437,Deep_B.wav
10:51:36.437,Ok.wav
10:51:46.438,Cheer_up.wav
10:51:56.437,Keep_up.wav
10:52:01.437,Nerves.wav
10:52:06.435,Deep_B.wav
10:52:16.439,Ok.wav
10:52:26.436,Cheer_up.wav
10:52:36.437,Keep_up.wav
10:52:46.435,Deep_B.wav
10:52:56.438,Ok.wav
10:53:06.440,Cheer_up.wav
10:53:16.443,Keep_up.wav
10:53:26.438,Deep_B.wav
10:53:36.436,Ok.wav
10:53:46.439,Cheer_up.wav
10:53:56.433,Keep_up.wav
10:54:06.437,Deep_B.wav
10:54:16.437,Ok.wav
10:54:26.437,Cheer_up.wav
10:54:36.437,Keep_up.wav
10:54:46.445,Deep_B.wav
10:54:51.438,Deep_B.wav
10:55:01.436,Ok.wav
10:55:11.444,Cheer_up.wav
10:55:21.438,Keep_up.wav
10:55:31.439,Deep_B.wav
10:55:41.434,Ok.wav
10:55:51.439,Cheer_up.wav
10:56:01.441,Keep_up.wav
10:56:11.438,Deep_B.wav
10:56:21.439,Ok.wav
10:56:31.442,Cheer_up.wav
10:56:41.438,Keep_up.wav
10:56:51.440,Deep_B.wav
10:57:01.447,Ok.wav
10:57:11.439,Cheer_up.wav
10:57:16.444,Nerves.wav
10:57:21.438,Relax.wav
10:57:31.453,Relax.wav
10:57:41.438,Relax.wav
10:57:51.447,Relax.wav
10:57:56.433,Happy.wav
10:58:01.437,Relax.wav
10:58:11.446,Relax.wav
10:58:21.441,Relax.wav
10:58:31.439,Happy.wav
10:58:36.440,Relax.wav
10:58:46.441,Happy.wav
10:58:51.441,Relax.wav
10:59:01.439,Relax.wav
10:59:11.437,Relax.wav
10:59:21.438,Relax.wav
10:59:31.438,Relax.wav
10:59:36.439,Happy.wav
10:59:41.433,Relax.wav
10:59:51.436,Relax.wav
10:59:56.436,Happy.wav
11:00:01.438,Relax.wav
11:00:11.437,Relax.wav
11:00:21.437,Relax.wav
11:00:31.439,Relax.wav
11:00:41.439,Relax.wav
11:00:51.445,Happy.wav
11:00:56.440,Relax.wav
11:01:01.441,Happy.wav
11:01:06.444,Relax.wav
11:01:16.444,Relax.wav
11:01:26.440,Relax.wav
11:01:36.439,Relax.wav
11:01:46.438,Happy.wav
11:01:51.433,Relax.wav
11:01:56.438,Happy.wav
11:02:01.434,Relax.wav
11:02:11.434,Relax.wav
11:02:21.438,Relax.wav
11:02:26.437,Happy.wav
11:02:31.447,Relax.wav
11:02:41.438,Relax.wav
11:02:51.433,Relax.wav
11:03:01.434,Relax.wav
11:03:11.438,Relax.wav
11:03:21.443,Relax.wav
11:03:31.436,Relax.wav
11:03:41.438,Relax.wav
11:03:51.438,Relax.wav
11:04:01.443,Relax.wav
11:04:11.438,Happy.wav
11:04:16.437,Relax.wav
11:04:26.441,Happy.wav
11:04:31.436,Relax.wav
11:04:41.437,Happy.wav
11:04:46.439,Relax.wav
11:04:56.440,Relax.wav
11:05:06.441,Relax.wav
11:05:16.438,Happy.wav
11:05:21.435,Relax.wav
11:05:31.447,Relax.wav
11:05:41.436,Happy.wav
11:05:46.442,Relax.wav
11:05:56.439,Relax.wav
11:06:01.442,Happy.wav
11:06:06.432,Relax.wav
11:06:16.439,Relax.wav
11:06:26.443,Relax.wav
11:06:36.441,Relax.wav
11:06:46.442,Relax.wav
11:06:56.443,Relax.wav
11:07:06.439,Happy.wav
11:07:11.439,Relax.wav
11:07:21.433,Relax.wav
11:07:31.438,Relax.wav
11:07:36.437,Happy.wav
11:07:46.440,Happy.wav
11:07:51.439,Relax.wav
11:08:01.439,Relax.wav
11:08:11.442,Relax.wav
11:08:21.439,Relax.wav
11:08:26.444,Happy.wav
11:08:31.442,Relax.wav
11:08:41.438,Relax.wav
11:08:51.440,Happy.wav
11:09:01.433,Relax.wav
11:09:11.438,Relax.wav
11:09:21.441,Relax.wav
11:09:31.431,Relax.wav
11:09:41.439,Happy.wav
11:09:51.439,Happy.wav
11:09:56.433,Relax.wav
11:10:06.441,Relax.wav
11:10:16.437,Relax.wav
11:10:26.433,Happy.wav
11:10:36.438,Relax.wav
11:10:46.435,Relax.wav
11:10:51.432,Happy.wav
11:10:56.437,Relax.wav
11:11:06.439,Relax.wav
11:11:16.441,Relax.wav
11:11:26.448,Relax.wav
11:11:36.436,Relax.wav
11:11:46.440,Relax.wav
11:11:56.439,Relax.wav
11:12:06.437,Relax.wav
11:12:16.438,Relax.wav
11:12:26.437,Relax.wav
11:12:36.436,Relax.wav
11:12:46.439,Relax.wav
11:12:56.440,Relax.wav
11:13:06.440,Relax.wav
11:13:16.441,Relax.wav
11:13:26.437,Relax.wav
11:13:36.443,Relax.wav
11:13:46.443,Relax.wav
11:13:56.438,Relax.wav
11:14:06.439,Relax.wav
11:14:16.438,Relax.wav
11:14:26.439,Relax.wav
11:14:36.438,Relax.wav
11:14:46.436,Relax.wav
11:14:56.440,Relax.wav
11:15:06.439,Relax.wav
11:15:16.438,Relax.wav
11:15:26.440,Relax.wav
11:15:36.438,Relax.wav
11:15:46.438,Relax.wav
11:15:56.441,Relax.wav
11:16:06.439,Relax.wav
11:16:16.443,Relax.wav
11:16:26.438,Relax.wav
11:16:36.443,Relax.wav
11:16:46.442,Relax.wav
11:16:56.436,Relax.wav
11:17:06.442,Relax.wav
11:17:16.438,Relax.wav
11:17:26.434,Relax.wav
11:17:36.437,Relax.wav
11:17:46.441,Relax.wav
11:17:56.437,Relax.wav
11:18:06.437,Relax.wav
11:18:16.441,Relax.wav
11:18:26.441,Relax.wav
11:18:36.440,Relax.wav
11:18:46.444,Relax.wav
11:18:56.437,Relax.wav
11:19:06.438,Relax.wav
11:19:16.438,Relax.wav
11:19:26.442,Relax.wav
11:19:36.439,Relax.wav
11:19:46.442,Relax.wav
11:19:56.439,Relax.wav
11:20:06.441,Relax.wav
11:20:16.436,Relax.wav
11:20:26.432,Relax.wav
11:20:36.436,Relax.wav
11:20:46.442,Relax.wav
11:20:56.438,Relax.wav
11:21:06.439,Relax.wav
11:21:16.443,Relax.wav
11:21:26.440,Relax.wav
11:21:36.435,Relax.wav
