timestamp,threshold_b_a,threshold_pnn,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2024-07-18 14:07:57.148,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.24767303466797,0.8999999761581421,0.6333333253860474,0.4000000059604645,0.2666666805744171,0.1666666716337204
2024-07-18 14:07:57.189,-1.0,-1.0,0.4145790167639857,0,622816,260660,15927,24909,6603,6518,2981,4897,0,0,0,0,34.24767303466797,0.8999999761581421,0.6333333253860474,0.4000000059604645,0.2666666805744171,0.1666666716337204
2024-07-18 14:07:57.785,-1.0,-1.0,0.4145790167639857,0,622816,260660,15927,24909,6603,6518,2981,4897,0,0,0,0,34.1174430847168,0.8999999761581421,0.6000000238418579,0.4000000059604645,0.2666666805744171,0.1666666716337204
2024-07-18 14:07:58.196,-1.0,-1.0,0.11254637633301606,0,11199,124245,51481,43598,5794,11698,2775,1170,0,0,0,0,34.1174430847168,0.8999999761581421,0.6000000238418579,0.4000000059604645,0.2666666805744171,0.1666666716337204
2024-07-18 14:07:58.501,-1.0,-1.0,0.11254637633301606,0,11199,124245,51481,43598,5794,11698,2775,1170,0,0,0,0,34.525352478027344,0.8999999761581421,0.6000000238418579,0.4333333373069763,0.2666666805744171,0.1666666716337204
2024-07-18 14:07:59.151,-1.0,-1.0,0.11254637633301606,0,11199,124245,51481,43598,5794,11698,2775,1170,0,0,0,0,36.046566009521484,0.8999999761581421,0.6000000238418579,0.4333333373069763,0.30000001192092896,0.20000000298023224
2024-07-18 14:07:59.196,-1.0,-1.0,0.10341735438763644,0,613485,75766,71371,31032,7381,7945,2422,3851,0,0,0,0,36.046566009521484,0.8999999761581421,0.6000000238418579,0.4333333373069763,0.30000001192092896,0.20000000298023224
2024-07-18 14:07:59.831,-1.0,-1.0,0.10341735438763644,0,613485,75766,71371,31032,7381,7945,2422,3851,0,0,0,0,36.41694259643555,0.8999999761581421,0.6333333253860474,0.46666666865348816,0.30000001192092896,0.20000000298023224
2024-07-18 14:08:00.195,-1.0,-1.0,0.865268758313121,0,994044,150832,12781,16204,11059,9634,8106,1941,0,0,0,0,36.41694259643555,0.8999999761581421,0.6333333253860474,0.46666666865348816,0.30000001192092896,0.20000000298023224
2024-07-18 14:08:00.519,-1.0,-1.0,0.865268758313121,0,994044,150832,12781,16204,11059,9634,8106,1941,0,0,0,0,34.68940734863281,0.8666666746139526,0.6000000238418579,0.4333333373069763,0.2666666805744171,0.1666666716337204
2024-07-18 14:08:01.195,-1.0,-1.0,0.28713169726959886,0,35709,34088,39811,7860,11431,7843,3050,1985,0,0,0,0,34.68940734863281,0.8666666746139526,0.6000000238418579,0.4333333373069763,0.2666666805744171,0.1666666716337204
2024-07-18 14:08:01.205,-1.0,-1.0,0.28713169726959886,0,35709,34088,39811,7860,11431,7843,3050,1985,0,0,0,0,34.08906936645508,0.8333333134651184,0.5666666626930237,0.4000000059604645,0.2666666805744171,0.1666666716337204
2024-07-18 14:08:01.861,-1.0,-1.0,0.28713169726959886,0,35709,34088,39811,7860,11431,7843,3050,1985,0,0,0,0,34.76371765136719,0.8666666746139526,0.6000000238418579,0.4333333373069763,0.2666666805744171,0.1666666716337204
