timestamp,threshold_b_a,threshold_pnn,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2024-07-16 14:39:35.583,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6803207397461,0.7666666507720947,0.6000000238418579,0.46666666865348816,0.36666667461395264,0.3333333432674408
2024-07-16 14:39:35.844,-1.0,-1.0,1.4746204396102425,200,175107,405973,141216,204061,208240,91452,276946,147690,0,0,0,0,76.6803207397461,0.7666666507720947,0.6000000238418579,0.46666666865348816,0.36666667461395264,0.3333333432674408
2024-07-16 14:39:36.204,-1.0,-1.0,1.4746204396102425,200,175107,405973,141216,204061,208240,91452,276946,147690,0,0,0,0,77.37716674804688,0.800000011920929,0.6333333253860474,0.5,0.4000000059604645,0.36666667461395264
2024-07-16 14:39:36.841,-1.0,-1.0,0.7698352394126549,200,184260,584643,153981,141226,118540,67679,192503,41985,0,0,0,0,77.37716674804688,0.800000011920929,0.6333333253860474,0.5,0.4000000059604645,0.36666667461395264
2024-07-16 14:39:37.485,-1.0,-1.0,0.7698352394126549,200,184260,584643,153981,141226,118540,67679,192503,41985,0,0,0,0,78.46100616455078,0.800000011920929,0.6333333253860474,0.5,0.4000000059604645,0.36666667461395264
2024-07-16 14:39:37.840,-1.0,-1.0,2.2990366088631986,200,629259,400125,114180,350519,262504,197127,105332,47091,0,0,0,0,78.46100616455078,0.800000011920929,0.6333333253860474,0.5,0.4000000059604645,0.36666667461395264
2024-07-16 14:39:38.201,-1.0,-1.0,2.2990366088631986,200,629259,400125,114180,350519,262504,197127,105332,47091,0,0,0,0,87.05504608154297,0.8333333134651184,0.6666666865348816,0.5333333611488342,0.4333333373069763,0.4000000059604645
2024-07-16 14:39:38.758,-1.0,-1.0,2.2990366088631986,200,629259,400125,114180,350519,262504,197127,105332,47091,0,0,0,0,86.79006958007812,0.800000011920929,0.6333333253860474,0.5,0.4333333373069763,0.4000000059604645
2024-07-16 14:39:38.841,-1.0,-1.0,0.5451626886735569,200,860107,285539,306813,441184,167263,109268,118806,197113,0,0,0,0,86.79006958007812,0.800000011920929,0.6333333253860474,0.5,0.4333333373069763,0.4000000059604645
2024-07-16 14:39:39.317,-1.0,-1.0,0.5451626886735569,200,860107,285539,306813,441184,167263,109268,118806,197113,0,0,0,0,89.3907699584961,0.800000011920929,0.6666666865348816,0.5333333611488342,0.46666666865348816,0.4333333373069763
2024-07-16 14:39:39.842,-1.0,-1.0,0.5211766297810921,200,454710,154582,399072,115853,207987,116970,169599,26573,0,0,0,0,89.3907699584961,0.800000011920929,0.6666666865348816,0.5333333611488342,0.46666666865348816,0.4333333373069763
2024-07-16 14:39:40.038,-1.0,-1.0,0.5211766297810921,200,454710,154582,399072,115853,207987,116970,169599,26573,0,0,0,0,91.68529510498047,0.800000011920929,0.6666666865348816,0.5666666626930237,0.5,0.46666666865348816
2024-07-16 14:39:40.677,-1.0,-1.0,0.5211766297810921,200,454710,154582,399072,115853,207987,116970,169599,26573,0,0,0,0,90.72539520263672,0.800000011920929,0.6666666865348816,0.5666666626930237,0.46666666865348816,0.4333333373069763
2024-07-16 14:39:40.841,-1.0,-1.0,1.149267807360272,200,286848,473582,96491,64971,110894,127233,61486,52219,0,0,0,0,90.72539520263672,0.800000011920929,0.6666666865348816,0.5666666626930237,0.46666666865348816,0.4333333373069763
2024-07-16 14:39:41.389,-1.0,-1.0,1.149267807360272,200,286848,473582,96491,64971,110894,127233,61486,52219,0,0,0,0,90.8497543334961,0.800000011920929,0.699999988079071,0.6000000238418579,0.46666666865348816,0.4333333373069763
2024-07-16 14:39:41.842,-1.0,-1.0,0.8600408775399153,200,534004,307667,301388,234479,259206,158075,71003,26714,0,0,0,0,90.8497543334961,0.800000011920929,0.699999988079071,0.6000000238418579,0.46666666865348816,0.4333333373069763
2024-07-16 14:39:41.979,-1.0,-1.0,0.8600408775399153,200,534004,307667,301388,234479,259206,158075,71003,26714,0,0,0,0,91.82451629638672,0.800000011920929,0.7333333492279053,0.6333333253860474,0.5,0.46666666865348816
2024-07-16 14:39:42.614,-1.0,-1.0,0.8600408775399153,200,534004,307667,301388,234479,259206,158075,71003,26714,0,0,0,0,91.232421875,0.800000011920929,0.7333333492279053,0.6000000238418579,0.46666666865348816,0.4333333373069763
2024-07-16 14:39:42.844,-1.0,-1.0,0.46558806886194964,200,191013,422968,367576,242704,171139,92984,210854,34925,0,0,0,0,91.232421875,0.800000011920929,0.7333333492279053,0.6000000238418579,0.46666666865348816,0.4333333373069763
2024-07-16 14:39:43.358,-1.0,-1.0,0.46558806886194964,200,191013,422968,367576,242704,171139,92984,210854,34925,0,0,0,0,90.27699279785156,0.800000011920929,0.7333333492279053,0.6000000238418579,0.4333333373069763,0.4000000059604645
2024-07-16 14:39:43.840,-1.0,-1.0,0.6342420534203529,200,426399,284815,264768,236738,167927,94310,52980,67478,0,0,0,0,90.27699279785156,0.800000011920929,0.7333333492279053,0.6000000238418579,0.4333333373069763,0.4000000059604645
2024-07-16 14:39:44.813,-1.0,-1.0,0.6342420534203529,200,426399,284815,264768,236738,167927,94310,52980,67478,0,0,0,0,92.63874053955078,0.8333333134651184,0.7666666507720947,0.6333333253860474,0.46666666865348816,0.4333333373069763
2024-07-16 14:39:44.846,-1.0,-1.0,2.1362766621684224,200,626618,171161,99298,158859,212128,98576,81519,38131,0,0,0,0,92.63874053955078,0.8333333134651184,0.7666666507720947,0.6333333253860474,0.46666666865348816,0.4333333373069763
