timestamp,threshold_b_a,threshold_pnn,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2024-07-18 18:46:32.575,0.6907022116738551,0.19333333807686964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.729660034179688,0.7666666507720947,0.36666667461395264,0.20000000298023224,0.13333334028720856,0.0
2024-07-18 18:46:32.931,0.6907022116738551,0.19333333807686964,0.24529722944499238,0,587873,26298,111530,54135,27358,20032,13651,5297,0,0,0,0,23.729660034179688,0.7666666507720947,0.36666667461395264,0.20000000298023224,0.13333334028720856,0.0
2024-07-18 18:46:33.093,0.6907022116738551,0.19333333807686964,0.24529722944499238,0,587873,26298,111530,54135,27358,20032,13651,5297,0,0,0,0,23.26841926574707,0.7333333492279053,0.3333333432674408,0.20000000298023224,0.13333334028720856,0.0
2024-07-18 18:46:33.744,0.6907022116738551,0.19333333807686964,0.24529722944499238,0,587873,26298,111530,54135,27358,20032,13651,5297,0,0,0,0,24.088546752929688,0.7333333492279053,0.3333333432674408,0.20000000298023224,0.1666666716337204,0.0
2024-07-18 18:46:34.033,0.6907022116738551,0.19333333807686964,0.7101199611613994,0,965694,643935,31927,26846,22672,9402,13687,2894,0,0,0,0,24.088546752929688,0.7333333492279053,0.3333333432674408,0.20000000298023224,0.1666666716337204,0.0
2024-07-18 18:46:34.379,0.6907022116738551,0.19333333807686964,0.7101199611613994,0,965694,643935,31927,26846,22672,9402,13687,2894,0,0,0,0,22.93609619140625,0.7333333492279053,0.30000001192092896,0.1666666716337204,0.13333334028720856,0.0
2024-07-18 18:46:34.955,0.6907022116738551,0.19333333807686964,0.24593881421621175,0,91716,12020,24254,2181,5965,1580,2198,808,0,0,0,0,22.93609619140625,0.7333333492279053,0.30000001192092896,0.1666666716337204,0.13333334028720856,0.0
2024-07-18 18:46:35.019,0.6907022116738551,0.19333333807686964,0.24593881421621175,0,91716,12020,24254,2181,5965,1580,2198,808,0,0,0,0,22.78086280822754,0.699999988079071,0.30000001192092896,0.1666666716337204,0.13333334028720856,0.0
2024-07-18 18:46:35.652,0.6907022116738551,0.19333333807686964,0.24593881421621175,0,91716,12020,24254,2181,5965,1580,2198,808,0,0,0,0,22.78086280822754,0.699999988079071,0.30000001192092896,0.1666666716337204,0.13333334028720856,0.0
2024-07-18 18:46:35.927,0.6907022116738551,0.19333333807686964,0.3707825288124269,0,8507,22177,47896,12714,17759,16527,12065,2474,0,0,0,0,22.78086280822754,0.699999988079071,0.30000001192092896,0.1666666716337204,0.13333334028720856,0.0
2024-07-18 18:46:36.292,0.6907022116738551,0.19333333807686964,0.3707825288124269,0,8507,22177,47896,12714,17759,16527,12065,2474,0,0,0,0,22.738344192504883,0.699999988079071,0.30000001192092896,0.1666666716337204,0.13333334028720856,0.0
2024-07-18 18:46:36.925,0.6907022116738551,0.19333333807686964,0.3707825288124269,0,8507,22177,47896,12714,17759,16527,12065,2474,0,0,0,0,22.524538040161133,0.6666666865348816,0.30000001192092896,0.1666666716337204,0.13333334028720856,0.0
2024-07-18 18:46:36.962,0.6907022116738551,0.19333333807686964,0.9177208784535978,0,526849,67297,9881,20274,9068,17045,6662,2466,0,0,0,0,22.524538040161133,0.6666666865348816,0.30000001192092896,0.1666666716337204,0.13333334028720856,0.0
2024-07-18 18:46:37.527,0.6907022116738551,0.19333333807686964,0.9177208784535978,0,526849,67297,9881,20274,9068,17045,6662,2466,0,0,0,0,23.067922592163086,0.699999988079071,0.3333333432674408,0.1666666716337204,0.13333334028720856,0.0
2024-07-18 18:46:37.975,0.6907022116738551,0.19333333807686964,0.3660136359713472,0,132250,39244,11587,467,4241,6543,5218,869,0,0,0,0,23.067922592163086,0.699999988079071,0.3333333432674408,0.1666666716337204,0.13333334028720856,0.0
2024-07-18 18:46:38.170,0.6907022116738551,0.19333333807686964,0.3660136359713472,0,132250,39244,11587,467,4241,6543,5218,869,0,0,0,0,23.98924446105957,0.699999988079071,0.36666667461395264,0.20000000298023224,0.13333334028720856,0.0
2024-07-18 18:46:38.797,0.6907022116738551,0.19333333807686964,0.3660136359713472,0,132250,39244,11587,467,4241,6543,5218,869,0,0,0,0,24.083189010620117,0.7333333492279053,0.36666667461395264,0.20000000298023224,0.13333334028720856,0.0
2024-07-18 18:46:38.961,0.6907022116738551,0.19333333807686964,0.13090355636625575,0,469701,101240,86071,40901,11267,18086,26953,10027,0,0,0,0,24.083189010620117,0.7333333492279053,0.36666667461395264,0.20000000298023224,0.13333334028720856,0.0
2024-07-18 18:46:39.454,0.6907022116738551,0.19333333807686964,0.13090355636625575,0,469701,101240,86071,40901,11267,18086,26953,10027,0,0,0,0,24.083189010620117,0.7333333492279053,0.36666667461395264,0.20000000298023224,0.13333334028720856,0.0
