timestamp,threshold_b_a,threshold_pnn,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2024-07-14 22:06:27.172,-1.0,-1.0,1.0102976459130104,200,709588,2297730,84194,328059,85061,548542,194242,746026,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 22:06:27.943,-1.0,-1.0,0.6372293441550879,200,541252,1027827,223254,274810,142264,873844,312669,1173070,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 22:06:28.951,-1.0,-1.0,5.785906094881601,200,47797,318918,12289,84399,71103,40677,16089,217986,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 22:06:29.957,-1.0,-1.0,0.19187558702405896,200,171750,120527,55364,94951,10623,33697,23659,188102,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 22:06:30.945,-1.0,-1.0,1.5529938059187887,200,145636,142666,40684,44478,63182,92886,32956,295234,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 22:06:31.935,-1.0,-1.0,0.201780096906448,200,1600632,1479604,335375,29091,67672,487378,137647,830784,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 22:06:32.945,-1.0,-1.0,1.4458904109589041,200,1710126,528348,68620,158615,99217,431773,47285,698920,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 22:06:33.944,-1.0,-1.0,0.215779756479469,200,692285,857315,256734,141639,55398,106989,50419,370715,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 22:06:34.952,-1.0,-1.0,0.48791988168976513,200,415540,735252,254923,349800,124382,93257,87755,119547,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 22:06:35.942,-1.0,-1.0,3.34375,200,592598,150086,8288,56701,27713,36368,53661,67641,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 22:06:36.946,1.4873422623927133,0.0,1.8685874474380937,200,1198075,318592,64210,362450,119982,49115,151726,399228,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 22:06:37.942,1.4873422623927133,0.0,2.3076720966894375,200,517902,52463,15224,25541,35132,15290,18195,145287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 22:06:38.942,1.4873422623927133,0.0,0.23090179962217877,200,726950,1190633,181038,388444,41802,92731,289963,450052,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 22:06:39.958,1.4873422623927133,0.0,0.2232260916433687,200,1966144,1174853,257891,192964,57568,94504,101333,296600,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 22:06:40.936,1.4873422623927133,0.0,2.01268963561605,200,81382,23800,14106,72574,28391,34225,22206,121103,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 22:06:41.944,1.4873422623927133,0.0,0.23941497948149446,200,1506266,625105,514170,206934,123100,365603,127710,706112,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 22:06:42.945,1.4873422623927133,0.0,1.910894526034713,200,586504,713257,37450,59184,71563,51065,91308,320320,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 22:06:43.938,1.4873422623927133,0.0,0.2427943893470167,200,1025217,299423,391327,149530,95012,135868,95243,250129,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
